video_id,likes,likes
54339,65,0.001196194
54340,319,0.005870445
54342,1765,0.032479482
54346,2640,0.048577632
54348,1310,0.024103923
54349,764,0.014057296
54357,10291,0.189322442
54358,2191,0.040306855
54360,968,0.017807211
54369,38229,0.703139657
54370,1960,0.036049292
54376,13762,0.253089598
54377,208,0.003825147
54383,2152,0.03957119
54397,146,0.002683972
54409,1563,0.028726865
54411,1087,0.019977578
54412,652,0.011982651
54413,792,0.014555345
54414,123,0.002260448
54420,51,0.000937155
54421,3839,0.070542621
54427,1028,0.018887684
54432,9734,0.17882863
54433,64816,1.190748259
54435,10522,0.193294755
54436,4744,0.087148211
54441,2363,0.043404787
54442,6305,0.115811322
54445,815,0.014969235
54449,2034,0.037356058
54451,229667,4.217865604
54463,793,0.014560344
54465,45927,0.843238777
54467,227,0.004167661
54474,104,0.001909168
54475,1707,0.031335475
54485,10,0.000183537
54498,660,0.012110536
54500,1416,0.025981651
54505,912,0.01673241
54508,204,0.00374257
54509,21626,0.396741822
54511,632,0.01159399
54514,18284,0.335400081
54517,3250,0.059614432
54519,1228,0.022524258
54521,356,0.006529594
54525,9791,0.179569005
54526,1578,0.028940322
54529,388,0.00711548
54532,10461,0.191832319
54534,63233,1.159515165
54538,909,0.016667278
54543,25203,0.462075793
54549,211,0.003868082
54553,7604,0.139387385
54559,17,0.000311589
54563,8561,0.156901197
54566,1376,0.025217168
54567,4715,0.086407536
54576,54969,1.007200967
54577,279,0.005112044
54580,1239,0.022700623
54582,626,0.011468982
54585,331,0.006063937
54591,3136,0.057445366
54592,2699,0.049439478
54593,723,0.013243456
54596,565,0.010348743
54598,79340,1.453166783
54604,694,0.012709692
54606,10367,0.189850932
54612,359,0.006573647
54619,10,0.000183086
54621,213,0.003899599
54623,1231,0.022536294
54625,64765,1.185629291
54629,1715,0.031393582
54630,31961,0.585044847
54635,24167,0.442335499
54636,24797,0.453858262
54637,789770,14.4548566
54640,9603,0.175750366
54642,77,0.001409172
54643,1731,0.031678349
54644,2325,0.04254813
54646,22042,0.403359807
54647,67,0.001226051
54648,6453,0.118083004
54649,46,0.000841735
54657,3535,0.064676071
54658,3752,0.068645029
54662,99777,1.825344847
54665,7574,0.138553005
54670,34635,0.633528443
54674,1925,0.035208692
54676,1346,0.024617748
54677,582,0.010644329
54684,13902,0.25422427
54685,2029,0.03710341
54687,32559,0.595370015
54689,22824,0.417341696
54692,1120,0.020478315
54694,135,0.002468278
54695,3388,0.061943505
54698,1135,0.020750302
54700,5421,0.099104205
54701,1628,0.029761796
54702,242,0.00442397
54705,24261,0.443487798
54711,3436,0.062802727
54717,449,0.008205859
54722,11949,0.218358247
54723,10225,0.186850136
54728,342,0.006249086
54729,836,0.015275265
54743,2850,0.052061451
54744,30571,0.558435628
54760,7786,0.142184076
54761,166,0.003031354
54763,349,0.006372916
54764,3519,0.064257541
54766,568,0.010371398
54768,286,0.005222027
54770,2190,0.039985393
54777,3349,0.061138799
54787,1434,0.026174092
54791,60160,1.097990546
54796,60,0.00109497
54803,12327,0.224932942
54808,89889,1.640070793
54809,2522,0.046014341
54813,190,0.003466331
54815,2094,0.038201222
54816,6469,0.118012989
54820,3077,0.05612915
54828,2190,0.039943095
54829,1751,0.031935654
54832,12701,0.231634812
54835,795,0.01449804
54837,30,0.000547076
54838,2548,0.046464131
54842,5650,0.10302323
54844,867,0.015808475
54846,2375,0.043303067
54847,2557,0.046620599
54850,4015,0.073199635
54853,2160,0.039377974
54857,465,0.008476585
54860,606,0.0110463
54861,2651,0.048322123
54873,170841,3.113389098
54877,1076,0.019607486
54881,3167,0.057706674
54884,6826,0.124371402
54885,6683,0.121763688
54894,3048,0.055525194
54902,5251,0.095643146
54903,11297,0.205762891
54905,8566,0.156014935
54907,23641,0.430564409
54908,12063,0.219694762
54909,9453,0.17215757
54911,297,0.005408752
54912,1743,0.031741696
54917,17721,0.322686964
54921,31077,0.565849129
54924,2948,0.053674168
54926,2896,0.052725485
54928,44172,0.804180017
54930,14868,0.270671764
54936,19913,0.362476336
54937,4688,0.08533411
54940,9028,0.164324718
54942,2960,0.053874995
54943,10983,0.199898076
54945,2911,0.052980253
54946,884,0.016088523
54952,1981,0.036049643
54953,64,0.001164632
54954,584,0.01062707
54957,32042,0.583037648
54959,3296,0.059971979
54962,4769,0.08676904
54964,6102,0.111018121
54969,20751,0.377503684
54971,122,0.002219352
54975,2275,0.041382447
54976,25593,0.465530413
54981,2479,0.045088303
54982,2479,0.045087483
54985,23928,0.435173229
54995,4862,0.088408037
55008,8570,0.155795521
55010,3304,0.060061807
55013,3252,0.0591133
55015,2201,0.040007271
55017,26,0.000472581
55021,3835,0.06970066
55023,1467,0.026661578
55027,1647,0.029930761
55034,1207,0.021931897
55035,402,0.007304443
55049,13292,0.24145761
55051,25030,0.454669307
55053,3576,0.064955588
55055,6764,0.122858959
55057,4322,0.078500463
55068,29464,0.535047578
55070,11844,0.215071727
55071,36455,0.661963647
55072,5269,0.095674753
55075,21781,0.395478892
55078,6237,0.113239406
55083,495,0.008986439
55088,6444,0.116976474
55092,4129,0.074947361
55094,77571,1.40797546
55101,134,0.002431898
55106,6086,0.110441694
55110,1342,0.024351297
55113,6816,0.123673181
55118,1884,0.034181211
55122,18676,0.33881209
55124,1938,0.0351571
55135,18090,0.328103745
55137,849,0.015398009
55145,22299,0.404370296
55150,18562,0.336572983
55156,1594,0.028899848
55162,4048,0.073383851
55165,12750,0.231124807
55168,112,0.002030162
55169,848,0.015370951
55172,663,0.012016965
55174,2794,0.050639794
55175,8033,0.1455913
55188,182,0.003297818
55199,788,0.014275621
55206,275,0.004981343
55207,4207,0.076204105
55211,2254,0.040825198
55214,4924,0.08918028
55215,371,0.006719189
55217,13660,0.24738758
55225,8863,0.160488909
55228,56937,1.030944448
55230,1775,0.032138331
55233,9189,0.166367932
55235,1264,0.022884041
55239,3062,0.055431851
55244,429,0.007765549
55246,765,0.013847156
55248,8340,0.150955691
55249,3854,0.069756919
55251,384,0.0069501
55254,154,0.002787129
55258,21311,0.385663614
55264,5937,0.107429792
55266,2165,0.039174176
55273,1293,0.023392977
55274,4,7.23668E-05
55275,249,0.004504749
55282,1278,0.023117832
55284,1166,0.021091093
55287,370,0.006692351
55289,13423,0.242778853
55290,4257,0.076994031
55291,16545,0.299234957
55292,4768,0.08623309
55294,1481,0.0267841
55297,3262,0.058990542
55300,1906,0.034466546
55308,6224,0.112533449
55311,62281,1.126014717
55312,9687,0.175133787
55314,639,0.011552229
55315,18,0.000325409
55323,3544,0.064060156
55327,81,0.001464023
55328,4063,0.073434789
55331,2534,0.045797112
55332,4498,0.081291115
55333,49606,0.896499377
55343,8399,0.151762644
55349,18729,0.338380097
55358,11060,0.199790455
55361,5312,0.095952024
55365,233,0.004208435
55366,2233,0.040331611
55369,7943,0.143455724
55370,1663,0.030034315
55373,1960,0.035396312
55378,81695,1.475224819
55380,9612,0.173564464
55388,332,0.005994078
55391,4,7.22139E-05
55392,9586,0.173057481
55399,274277,4.950937743
55402,7098,0.128118118
55408,146,0.002634999
55409,79,0.001425761
55411,809,0.014599989
55416,2164,0.039050094
55422,1920,0.034643282
55424,72,0.001299076
55425,927,0.016725304
55435,1254,0.022621088
55439,2468,0.044517397
55440,5673,0.10232684
55441,16,0.000288595
55443,7570,0.136536623
55444,1531,0.027613448
55446,1618,0.029181546
55448,17787,0.320787044
55449,2625,0.0473408
55454,2074,0.037400368
55455,689,0.012424488
55456,1469,0.026489469
55457,2581,0.046540563
55463,879,0.015848403
55466,1223,0.022049544
55467,1,1.80287E-05
55469,4929,0.088860445
55474,64798,1.16807874
55476,1136,0.020477324
55477,24554,0.442597833
55481,2378,0.04286152
55485,588,0.010597459
55488,37886,0.682778258
55490,161,0.002901424
55493,947,0.017065215
55495,11562,0.208343094
55497,1391,0.025064418
55504,4642,0.083633612
55511,2579,0.04645926
55517,5359,0.096528991
55518,4038,0.072733168
55519,4963,0.08939282
55521,1654,0.02979053
55523,2692,0.048484412
55530,5591,0.100684315
55537,726,0.013072366
55538,107761,1.940311138
55539,1657,0.029834891
55541,2532,0.045587944
55545,14291,0.257286885
55546,28643,0.515662694
55552,2741,0.049341158
55554,12,0.000216006
55555,235,0.004230042
55557,1110,0.019979481
55558,45756,0.823571763
55564,1864,0.033546901
55567,21697,0.390465564
55575,7657,0.137777778
55577,167,0.00300484
55579,2883,0.05187211
55582,211,0.003796193
55583,264,0.004749654
55586,21758,0.391429497
55587,1386,0.024933887
55590,3462,0.062277388
55593,5382,0.09681075
55604,19326,0.347564923
55606,346,0.00622235
55608,1070,0.019241836
55611,85791,1.542698387
55614,49,0.000881073
55617,1596,0.028696262
55622,1391,0.02500809
55623,14116,0.253779911
55625,429,0.00771236
55631,4180,0.075137963
55632,69,0.001240293
55633,5345,0.09607607
55635,9883,0.177639975
55637,2315,0.041609001
55642,8785,0.157884332
55650,1179,0.021185984
55651,4046,0.072703096
55656,192,0.003449763
55666,795,0.014281608
55667,750,0.013472973
55676,6309,0.11331633
55680,1028,0.018462644
55681,833,0.01496022
55689,20048,0.359999282
55691,4773,0.085705051
55694,2809,0.050436313
55696,5178,0.092968974
55700,2575,0.046229803
55704,92,0.001651587
55713,979,0.0175722
55715,2589,0.046468635
55716,396,0.007107474
55719,8426,0.151223102
55721,1520,0.027278764
55724,191,0.003427607
55725,9,0.000161507
55726,1696,0.030434627
55729,19226,0.344990938
55730,124,0.002225013
55731,1103,0.019791498
55734,16134,0.289482183
55741,7837,0.140596688
55745,20206,0.362471971
55750,375,0.006726457
55752,104,0.001865404
55756,176,0.003156611
55761,4403,0.078961999
55770,5059,0.090711852
55777,1447,0.025942593
55783,879,0.015757489
55785,267,0.004786233
55786,1816,0.03255297
55792,359,0.006434614
55793,1120,0.020074203
55798,20,0.000358436
55804,38,0.000680955
55806,6056,0.108518797
55809,355,0.006360981
55811,4775,0.085556611
55813,1002,0.017952807
55814,237,0.004246246
55815,5269,0.094401147
55818,509,0.009118922
55820,27,0.000483698
55823,3085,0.055263959
55824,744,0.013327601
55825,102,0.001827138
55826,19945,0.357270806
55830,2692,0.048217804
55832,1472,0.026364809
55833,14462,0.259022442
55835,3986,0.071388914
55836,5450,0.097607278
55838,4916,0.088040403
55849,8982,0.160826514
55850,7358,0.131745748
55852,543,0.009722123
55854,4547,0.081408673
55855,2135,0.038223973
55857,39506,0.707270351
55862,8679,0.155365007
55865,5231,0.093636445
55867,91,0.001628869
55872,3633,0.065023625
55874,7070,0.126534703
55876,9063,0.162198439
55879,1780,0.031854543
55884,4766,0.085283802
55894,288,0.00515261
55899,8948,0.16007442
55904,8643,0.154604322
55906,1290,0.023074446
55907,826,0.014774536
55908,8803,0.157455105
55912,1831,0.03274789
55914,33657,0.601942268
55915,2255,0.040329071
55918,2140,0.038270324
55920,1233,0.022049356
55925,18080,0.323290121
55926,1254,0.022422487
55935,423,0.007562349
55937,16844,0.301124479
55940,295,0.005273507
55941,3439,0.061475483
55948,15403,0.275309216
55949,29605,0.529142612
55950,1163,0.020786416
55963,1094,0.01954863
55964,1837,0.032824673
55965,17,0.000303761
55968,8987,0.160573899
55978,1631,0.029136446
55981,17706,0.316285883
55984,89,0.00158974
55989,4840,0.086445552
55990,875,0.015627791
55995,1239,0.022126976
55996,9133,0.163100936
56001,204015,3.643059945
56011,36555,0.65263966
56014,32307,0.576766523
56015,1020,0.018209408
56018,170561,3.044753472
56022,2431,0.043393667
56024,3074,0.054869342
56028,3020,0.053901621
56029,981,0.01750879
56030,3921,0.069980368
56041,950,0.016951875
56044,13274,0.236849618
56056,47792,0.852575995
56059,278,0.004959061
56064,469,0.008365439
56065,16201,0.288968162
56067,26049,0.464604848
56069,716,0.01276998
56071,2543,0.045353213
56074,406,0.007240432
56076,3902,0.069584136
56084,12826,0.228692675
56087,15,0.000267442
56091,358,0.006382486
56094,366,0.006524762
56095,3241,0.057776985
56096,376,0.006702795
56098,261,0.004652572
56100,68,0.001212121
56103,3588,0.063953799
56106,251,0.004473675
56114,1391,0.024788823
56119,17692,0.315258647
56121,266,0.004739759
56127,23,0.000409785
56128,3024,0.053876853
56129,933,0.016622423
56130,921,0.016408338
56133,26053,0.464129835
56140,3276,0.058354115
56150,4429,0.078878005
56156,106,0.001887599
56158,39667,0.70634638
56162,265,0.004718493
56163,10791,0.192137172
56164,4041,0.071950004
56173,4245,0.075570114
56174,356,0.006337451
56178,3788,0.067428531
56185,2809,0.04999555
56187,278,0.004947764
56207,1709,0.030405466
56209,14956,0.266078386
56214,13665,0.24308891
56217,4378,0.077876799
56220,34606,0.615546069
56221,16,0.000284591
56227,14114,0.251018194
56230,2738,0.048692869
56232,1926,0.03425096
56234,9911,0.176245688
56236,53,0.000942457
56237,23438,0.416771876
56240,601,0.010686344
56244,2578,0.045836
56250,1404,0.02496
56254,1682,0.029900096
56257,505,0.008976661
56258,182,0.003235095
56259,1573013,27.96020192
56262,18,0.000319932
56264,411,0.007304849
56265,681,0.012103439
56275,1689,0.030013327
56278,2446,0.04346281
56281,339,0.006023347
56282,10031,0.178227497
56284,5613,0.099726388
56287,312,0.005543021
56288,569,0.010108727
56290,652,0.011582874
56293,5929,0.10532393
56295,65432,1.162305711
56296,135721,2.410846241
56298,328,0.005826139
56300,17500,0.310834813
56304,137,0.00243322
56309,58,0.001030031
56310,19049,0.338288048
56314,1730,0.030720602
56318,498,0.008842644
56321,2999,0.053248344
56322,17,0.000301836
56323,21300,0.378175878
56326,12,0.000213045
56327,11,0.000195288
56333,497,0.008822537
56337,8599,0.152635036
56338,9894,0.175618588
56340,1220,0.021654242
56343,2928,0.051967414
56344,904,0.016044299
56348,272,0.004827146
56357,17802,0.315879128
56359,1437,0.025497259
56362,12307,0.218356339
56364,6142,0.108970265
56368,7571,0.134313795
56370,4667,0.082792265
56378,431,0.007644826
56380,10979,0.194732175
56381,1581,0.028041361
56384,27548,0.48857832
56385,4143,0.073476989
56386,960,0.017025503
56388,266,0.004717316
56392,24713,0.43823592
56393,707,0.012537017
56395,2731,0.048426279
56403,9034,0.160168785
56407,855,0.015157693
56411,1127,0.019978373
56418,11167,0.197933284
56419,3053,0.054112976
56421,3082,0.054625051
56430,2564,0.045436824
56431,3309,0.058637983
56434,12749,0.225909912
56435,26925,0.477097546
56446,1889,0.033465613
56450,437,0.007741364
56453,1318,0.023346855
56455,928,0.016437871
56463,1261,0.022333209
56464,7043,0.124734344
56467,2746,0.048630173
56469,4730,0.083762772
56475,27722,0.490872067
56477,3901,0.069072366
56478,2533,0.044849322
56479,14782,0.261725597
56485,5160,0.091351686
56487,3480,0.061607095
56491,86,0.001522366
56492,129550,2.293245061
56494,1622,0.028711014
56496,14705,0.260283914
56499,450,0.007964743
56500,3069,0.054318584
56501,119,0.002106157
56502,204026,3.610951825
56503,14,0.000247774
56507,6695,0.118480896
56510,404,0.007149177
56512,7065,0.125017695
56519,31932,0.564978149
56524,47,0.000831505
56525,48834,0.863936311
56528,135,0.002388197
56535,573,0.010135314
56539,5715,0.10108067
56540,120,0.002122391
56545,23,0.000406756
56546,8194,0.14490857
56548,2488,0.043998019
56549,228,0.004031902
56556,18895,0.334093642
56557,36769,0.650122885
56559,187,0.003306282
56570,3436,0.060738908
56572,3557,0.062875628
56573,282,0.00498471
56576,8896,0.157239819
56579,18644,0.329521554
56582,367,0.006486162
56583,106,0.001873354
56586,696,0.012299862
56594,465,0.008216419
56598,2188,0.03865861
56609,586,0.010351711
56611,69,0.001218844
56614,1284,0.022679902
56615,2767,0.048873973
56616,1453,0.025664123
56619,9925,0.175294512
56621,11740,0.207343565
56625,3832,0.067673289
56626,185,0.00326705
56629,657,0.011601829
56633,137,0.002419084
56635,1774,0.031323387
56636,3879,0.068490006
56638,6757,0.119301529
56639,3340,0.058969968
56642,8911,0.157321422
56643,453,0.007997458
56644,588,0.010380623
56653,733,0.012938415
56656,3081,0.054380825
56659,4916,0.08676468
56664,329,0.005806156
56671,983,0.017345732
56673,14900,0.262911792
56676,10445,0.184293175
56679,2400,0.042343725
56682,4951,0.087346953
56685,43371,0.765123048
56687,70335,1.240760668
56688,17895,0.315675275
56689,24183,0.426590697
56690,266,0.004692186
56691,31051,0.547723625
56699,258,0.004550345
56703,20009,0.352873746
56705,5916,0.104329424
56712,1097,0.019343349
56714,144,0.002539056
56719,3254,0.057370546
56721,978,0.017242291
56731,5232,0.09222471
56732,1877,0.033085384
56734,574,0.01011739
56737,23744,0.418492342
56738,595,0.010486799
56740,240,0.00422982
56741,52006,0.916550642
56743,31,0.000546323
56745,6496,0.114477046
56747,2975,0.052425679
56753,1771,0.031205399
56754,131,0.002308207
56758,3181,0.056044963
56759,6743,0.118800543
56760,8276,0.145806906
56763,524,0.009231366
56765,9746,0.171690302
56768,27554,0.485379087
56773,136,0.002395505
56775,2068,0.036424483
56776,6860,0.120825701
56787,23797,0.419057179
56789,4018,0.070753139
56790,3741,0.065874274
56792,371,0.00653261
56794,1835,0.032309751
56796,16459,0.289791535
56797,3497,0.061570153
56800,115621,2.035580986
56803,3611,0.063570586
56804,989,0.017410746
56815,4552,0.080119687
56816,367,0.006459448
56817,113,0.001988841
56819,2093,0.03683627
56821,61,0.001073547
56822,165,0.002903805
56824,13309,0.234214416
56828,15017,0.264253537
56833,927,0.016310946
56834,6933,0.121986839
56835,3090,0.054367907
56836,257,0.004521782
56843,1005,0.017680277
56844,4248,0.074730842
56845,2072,0.036449996
56847,14922,0.262494063
56850,5250,0.092348285
56860,972,0.017094618
56863,2415,0.042470499
56864,3647,0.064135481
56868,2098,0.036892453
56871,46292,0.813982522
56885,262,0.004605784
56887,5268,0.092604637
56891,2362,0.041517991
56895,15289,0.268723086
56898,4526,0.079545854
56901,538,0.009455018
56903,400,0.007029506
56904,631,0.011088851
56905,9192,0.161532379
56907,226,0.003971392
56910,685,0.012036549
56912,86,0.001511105
56913,7203,0.126561594
56914,35718,0.627578452
56916,12583,0.221080188
56918,13,0.000228399
56921,397,0.006974579
56923,8971,0.157598862
56928,108,0.001897133
56929,5652,0.099281561
56934,1619,0.028436435
56937,1391,0.024430511
56941,2133,0.037459827
56943,4986,0.087561245
56944,12230,0.214772408
56946,16016,0.281248902
56949,2206,0.038736413
56950,90011,1.580526778
56958,3380,0.059341971
56974,8964,0.157334925
56976,1789,0.031399186
56977,10506,0.184390193
56980,269,0.004720955
56981,6008,0.105438655
56985,25248,0.443063964
56987,14946,0.262270342
56988,20911,0.366936899
56991,1223,0.021459529
56995,36727,0.644389859
57000,5285,0.092719298
57002,26837,0.470808042
57003,17913,0.314246619
57004,2177,0.038190302
57006,5099,0.089446725
57019,242,0.004244199
57021,5673,0.099489662
57022,1604,0.028129494
57024,657,0.011521465
57029,2113,0.037051325
57033,949,0.016639489
57035,3852,0.067537477
57041,8926,0.156483933
57043,1610,0.028224322
57050,141,0.002471516
57056,4791,0.083970135
57058,4143,0.072610326
57060,15,0.000262881
57061,1903,0.033350274
57063,58085,1.017910029
57064,1492,0.026146082
57066,5071,0.088862019
57073,12807,0.224396825
57077,530,0.009285702
57082,3369,0.059020357
57084,7237,0.126778081
57097,15,0.000262711
57099,2614,0.045780136
57105,29,0.000507836
57111,195,0.003414404
57115,19991,0.350013131
57124,609,0.010661018
57129,18343,0.321080362
57139,7206,0.126113513
57140,170,0.002975149
57148,801,0.014016239
57156,16929,0.296189376
57157,1359,0.023776615
57160,2432,0.042547236
57161,7642,0.133692553
57163,1918,0.033553173
57167,14660,0.256441653
57169,1570,0.027462436
57172,199,0.003480725
57180,777,0.013588667
57185,1156,0.020215091
57189,6186,0.108167655
57193,1677,0.02932177
57200,88,0.001538462
57208,763,0.013337295
57209,3086,0.053942561
57217,5188,0.090672353
57222,3805,0.066495404
57227,815,0.014241529
57229,177,0.003092838
57233,1267,0.022137578
57240,17808,0.311111111
57242,10928,0.190908773
57243,13112,0.229058575
57249,299,0.005222799
57250,17963,0.313764192
57261,31,0.000541381
57262,69722,1.217596312
57264,1318,0.023016206
57265,11491,0.200663582
57266,387,0.006757937
57269,3198,0.055841729
57270,20052,0.350130959
57279,637,0.011121004
57284,5567,0.097182459
57287,11664,0.203606403
57291,3275,0.057164302
57293,1118,0.019513728
57301,9435,0.164656812
57303,6313,0.110168752
57312,1691,0.029505165
57317,3976,0.069368599
57319,709,0.012369371
57322,15529,0.270908203
57330,177,0.003087389
57331,2118,0.036943364
57334,14,0.000244183
57340,597,0.01041158
57343,1834,0.03198298
57347,318,0.00554519
57349,18495,0.322499085
57351,12604,0.21976949
57352,69,0.001203097
57353,363,0.006329224
57354,6462,0.112668689
57355,13283,0.231592712
57356,17,0.000296394
57360,850,0.014818689
57367,1497,0.026095142
57376,80,0.001394311
57379,893,0.015563185
57386,3715,0.064737044
57390,1477,0.025736191
57397,256,0.004460163
57401,1394,0.024285291
57402,20972,0.365353124
57406,1341,0.023359928
57408,4255,0.07411859
57410,11204,0.195157638
57412,3740,0.065143176
57413,1908,0.033232892
57416,793,0.013811481
57417,2735,0.047633976
57420,12012,0.209195402
57421,11047,0.192386061
57423,592,0.010309458
57427,562,0.009786337
57428,4334,0.075468413
57432,2092,0.036425686
57433,963,0.016767364
57443,137,0.002384973
57445,566,0.009852903
57449,2504,0.043586485
57452,227,0.003951124
57458,753,0.013105225
57462,842,0.014653162
57464,50853,0.884954058
57465,1727,0.030053076
57467,351375,6.114378687
57470,859,0.014946929
57471,9648,0.167875972
57472,231,0.004019349
57476,3660,0.063678753
57477,2553,0.044417767
57480,4178,0.072686152
57486,1160,0.020178826
57490,22,0.000382675
57506,3,5.21685E-05
57513,2823,0.049084555
57516,1577,0.027418457
57520,276,0.004798331
57521,104372,1.81450253
57528,3611,0.062769434
57529,169,0.002937649
57534,131,0.002276915
57542,140775,2.44647388
57549,146,0.002536968
57552,1489,0.025872255
57556,300,0.005212315
57557,4025,0.069930677
57558,1075,0.018676813
57559,103,0.001789468
57564,2687,0.04667848
57567,19,0.00033005
57569,285,0.004950581
57575,621835,10.80043422
57576,390,0.006773656
57583,2765,0.048017644
57585,375,0.006512113
57586,870,0.015107839
57595,16775,0.291257922
57596,33717,0.585405236
57600,135,0.00234375
57602,793,0.013766883
57603,16806,0.291755638
57606,9780,0.169773982
57607,24375,0.423125662
57611,2487,0.043168839
57614,781,0.013555733
57619,5317,0.092278589
57622,6794,0.117906355
57623,3835,0.066553286
57625,2099,0.036425163
57635,8310,0.144183222
57636,14989,0.260063155
57638,7370,0.127867032
57642,5925,0.102789633
57645,1203,0.020869113
57649,187,0.003243768
57650,1106,0.019184735
57653,1134,0.019669401
57657,546,0.009469796
57658,497,0.008619793
57659,139030,2.411245426
57663,716,0.012416974
57670,12683,0.219923704
57673,4165,0.072217502
57675,6569,0.113896836
57676,9323,0.161644358
57680,1632,0.028294036
57684,22824,0.395672977
57688,188,0.00325891
57689,12752,0.22104734
57694,8588,0.1488543
57697,56,0.000970588
57698,162,0.002807723
57699,2960,0.051300716
57702,916,0.015874666
57704,1459,0.025284209
57714,736,0.012752538
57720,23521,0.407501733
57721,128,0.002217564
57727,3367,0.05832626
57731,675,0.011692158
57734,38,0.000658191
57735,1177,0.020386248
57736,2096,0.036303173
57738,122670,2.124597319
57740,302,0.005230343
57749,8335,0.144331504
57754,17861,0.309259965
57757,135,0.002337379
57759,11,0.000190447
57760,1899,0.032877424
57761,105,0.001817836
57768,129676,2.244772192
57775,1760,0.030463003
57776,42124,0.729091664
57778,9095,0.157412856
57779,3569,0.061769847
57782,18506,0.320272749
57783,1365,0.023622865
57785,3194,0.05527386
57786,12734,0.220364794
57787,8538,0.147749494
57792,90,0.001557309
57793,1242,0.021490492
57797,5028,0.086994135
57800,2051,0.035484429
57804,68710,1.188672064
57805,4254,0.07359225
57808,404,0.006988652
57811,570,0.009859715
57815,20934,0.362085964
57823,8254,0.142745966
57827,1198,0.020716966
57829,4058,0.070172405
57831,15210,0.263007729
57834,6425,0.11109382
57835,215,0.003717472
57836,51,0.000881804
57842,573,0.009906296
57852,3092,0.053446726
57853,10185,0.176049643
57854,70406,1.216959934
57857,3520,0.060839656
57860,1087,0.018786727
57861,187,0.003231883
57871,1701,0.02939296
57872,15984,0.276195742
57877,5371,0.092800249
57878,2151,0.03716438
57881,25663,0.443375201
57889,1369,0.023648707
57899,22738,0.392718354
57901,1120,0.019343362
57905,2218,0.038304119
57906,2981,0.051479985
57913,7494,0.129400998
57919,7621,0.13158031
57921,584,0.010082699
57927,5856,0.101092755
57930,1104,0.019057483
57931,250,0.004315479
57941,241,0.004159404
57943,10229,0.176535561
57944,819,0.014134337
57945,3866,0.06671844
57946,107,0.001846547
57947,258100,4.454070099
57948,24254,0.418547663
57952,2139,0.036909856
57960,1020,0.017598344
57962,1058,0.018253338
57965,199470,3.441214526
57967,1154,0.019907879
57968,2900,0.050027601
57969,8417,0.145198296
57973,1044,0.018008383
57975,1049,0.018094006
57976,2672,0.046088036
57978,1634126,28.18527717
57981,181597,3.132008761
57984,213,0.003673427
57985,197,0.00339743
57992,12723,0.21939233
57993,3,5.17304E-05
57995,19033,0.328183464
57996,512,0.008828195
57997,11227,0.193578978
58003,546,0.009413306
58004,199123,3.432918419
58007,1904,0.032823625
58010,1242,0.021410102
58012,16623,0.286544163
58014,1282,0.022098114
58016,3161,0.05448497
58022,5050,0.087035952
58023,3166,0.054564569
58027,4955,0.085391283
58028,230,0.003963604
58033,6769,0.116640532
58039,141,0.002429401
58040,78355,1.350017229
58042,738,0.012714931
58047,479,0.008251934
58051,3241,0.055830218
58052,634,0.010921243
58055,6958,0.119851865
58056,1123,0.019343393
58059,160,0.002755817
58060,53,0.000912849
58061,5001,0.086133549
58062,15729,0.270900072
58065,2580,0.044432963
58072,2631,0.045305827
58077,2373,0.040859549
58078,4277,0.073642343
58081,10048,0.172999776
58090,391,0.006730935
58098,639,0.010998657
58102,656,0.011290489
58104,24279,0.417854192
58110,35599,0.612614008
58116,133,0.002288526
58120,274,0.004714384
58124,199,0.003423715
58132,1316,0.022638134
58133,39049,0.671718301
58138,15500,0.266607038
58139,2062,0.035466726
58140,2498,0.042965256
58141,55177,0.949020485
58144,2814,0.048397083
58148,344,0.005915939
58157,510,0.008769366
58165,720,0.012378578
58169,17456,0.300091114
58170,14494,0.249166237
58173,2274,0.0390903
58177,852,0.014644963
58178,1610,0.027673691
58182,9956,0.171118215
58184,5409,0.092963701
58188,24602,0.422801952
58196,2507,0.043078562
58203,14575,0.250416645
58210,1616,0.027761553
58212,140,0.002405002
58214,4685,0.080478923
58220,1803,0.030968739
58226,649,0.011146223
58227,193,0.003314613
58229,37241,0.639561043
58235,1282,0.022014253
58245,6930,0.11898017
58249,7362,0.126388436
58250,4856,0.083364807
58253,192,0.003295968
58254,314,0.005390188
58260,1180,0.020254034
58264,3049,0.05233077
58265,135004,2.317068566
58266,543,0.009319329
58270,2493,0.042783594
58271,16,0.000274579
58273,17641,0.302730252
58277,10056,0.17255521
58278,4476,0.076804283
58280,1311,0.022494852
58281,8678,0.148899298
58283,1494,0.025633547
58288,6705,0.115032254
58293,240,0.004117132
58296,53,0.000909153
58297,2358,0.040448051
58298,704,0.012075886
58300,16721,0.286809605
58303,21875,0.375195101
58306,16,0.000274414
58307,340245,5.835405697
58309,16234,0.278413281
58315,80,0.00137186
58319,726,0.012448773
58322,240176,4.118102946
58324,1045,0.017917152
58330,77732,1.332624721
58338,12183,0.208834722
58339,886,0.015187096
58344,1909,0.032719731
58350,1424,0.024404456
58359,344,0.005894549
58360,91,0.001559287
58382,105,0.0017985
58385,13984,0.239513574
58388,3403,0.058282524
58389,371,0.006353937
58390,6919,0.118496318
58394,168816,2.89098195
58395,4069,0.069680623
58398,410,0.007020788
58399,922,0.015787942
58403,1124,0.019245587
58407,8344,0.142859589
58413,7811,0.133720234
58417,11276,0.193026003
