Employee_ID,Attrition_rate
EID_5625,0.194665655
EID_6702,0.193561414
EID_24252,0.18981105
EID_12704,0.206570082
EID_1770,0.18279
EID_10159,0.195731332
EID_3702,0.181185783
EID_2688,0.203498321
EID_19784,0.189930359
EID_3636,0.17844475
EID_14537,0.185878162
EID_4878,0.195058259
EID_10260,0.205753958
EID_5154,0.182653966
EID_21206,0.183359509
EID_15511,0.20087319
EID_8010,0.189284782
EID_6249,0.19268632
EID_7392,0.176696024
EID_18362,0.194914027
EID_14147,0.19437893
EID_24826,0.193608702
EID_10862,0.195879066
EID_3088,0.180847171
EID_2871,0.195027303
EID_22681,0.175310902
EID_3720,0.192359332
EID_21540,0.196006464
EID_3516,0.177938447
EID_10969,0.203530007
EID_11396,0.212140711
EID_11407,0.195530663
EID_19264,0.193618722
EID_12406,0.187447053
EID_19440,0.183705384
EID_22729,0.192115394
EID_21143,0.19314668
EID_19936,0.19401911
EID_13997,0.180281451
EID_15533,0.188755803
EID_22065,0.198901777
EID_6600,0.206921198
EID_15316,0.21076084
EID_10721,0.190272683
EID_20630,0.193484061
EID_17720,0.195399114
EID_7692,0.189308484
EID_25004,0.177583738
EID_1804,0.190257836
EID_25207,0.202432917
EID_7638,0.181132245
EID_8179,0.191103466
EID_23406,0.202175281
EID_19285,0.18307617
EID_15333,0.194000357
EID_9685,0.177946517
EID_15725,0.198802747
EID_8302,0.206983932
EID_10726,0.207425674
EID_6168,0.1757648
EID_16711,0.1866594
EID_24881,0.190538687
EID_15281,0.1835643
EID_17428,0.192605127
EID_2814,0.182125815
EID_8717,0.182533146
EID_4395,0.204714006
EID_22871,0.185599353
EID_22152,0.190094231
EID_23649,0.178232914
EID_24748,0.193322529
EID_25426,0.186958395
EID_13986,0.186854358
EID_19704,0.187050005
EID_15554,0.183598768
EID_23100,0.187890807
EID_25408,0.196397817
EID_15870,0.183464626
EID_4048,0.186424632
EID_12712,0.191197461
EID_1937,0.171752715
EID_14246,0.202087324
EID_2569,0.188660706
EID_6228,0.191659089
EID_21309,0.196177116
EID_16971,0.19655617
EID_25273,0.176576787
EID_8968,0.169487396
EID_21475,0.193332369
EID_1982,0.182794594
EID_23627,0.17755478
EID_14209,0.185960752
EID_22365,0.199014644
EID_21031,0.188067808
EID_16883,0.20050774
EID_15734,0.185416485
EID_20840,0.174817896
EID_20792,0.190337263
EID_2652,0.193131561
EID_3079,0.175613647
EID_1425,0.184910354
EID_17271,0.170319215
EID_22724,0.196685445
EID_23964,0.193191517
EID_9333,0.174305347
EID_12374,0.187137996
EID_25107,0.192339324
EID_22869,0.203320146
EID_18753,0.18580416
EID_16805,0.187910173
EID_19994,0.189202698
EID_3004,0.168472819
EID_12616,0.194694879
EID_6090,0.194522787
EID_3303,0.199041281
EID_9435,0.197041596
EID_1838,0.184108961
EID_15681,0.194325411
EID_17496,0.204434764
EID_8456,0.181728946
EID_23174,0.176173703
EID_8285,0.182978179
EID_6547,0.176657312
EID_23648,0.182380984
EID_7958,0.184189637
EID_19299,0.187522429
EID_8699,0.179508812
EID_14528,0.20330567
EID_23167,0.195732916
EID_25289,0.193598911
EID_12802,0.193640021
EID_15986,0.20483961
EID_3609,0.190043316
EID_2045,0.17124229
EID_1788,0.197458789
EID_22630,0.193766685
EID_10542,0.200881896
EID_13101,0.180027156
EID_5159,0.190376889
EID_18490,0.186724047
EID_25693,0.175645845
EID_20514,0.176816186
EID_3713,0.194408623
EID_11193,0.200552487
EID_6052,0.189494907
EID_6986,0.189084491
EID_9104,0.177577978
EID_23058,0.198504505
EID_3156,0.190063486
EID_17660,0.185411549
EID_17514,0.20240195
EID_15370,0.179709721
EID_12207,0.202607258
EID_7351,0.189564317
EID_24727,0.198740583
EID_6356,0.195733767
EID_15421,0.197260865
EID_11772,0.206222195
EID_14071,0.199345988
EID_16359,0.185253888
EID_16919,0.198332257
EID_21496,0.189161874
EID_10564,0.187901782
EID_3773,0.181000178
EID_9484,0.203736544
EID_13601,0.183974538
EID_13843,0.201635233
EID_8774,0.201056512
EID_7542,0.185777381
EID_3388,0.200121465
EID_17949,0.187324203
EID_1815,0.170380324
EID_10479,0.176817037
EID_10722,0.189955435
EID_3427,0.210532238
EID_18205,0.201150061
EID_21650,0.194463094
EID_23124,0.181709742
EID_4294,0.187109134
EID_13366,0.185868847
EID_13957,0.194674765
EID_3578,0.188595614
EID_24105,0.187970372
EID_13186,0.202810363
EID_24214,0.194041159
EID_17251,0.202691473
EID_23225,0.181095175
EID_2152,0.182257985
EID_10625,0.194941368
EID_2044,0.175356722
EID_7201,0.192286328
EID_2405,0.207621162
EID_22716,0.200679914
EID_22728,0.20032143
EID_21251,0.194061915
EID_6915,0.204536565
EID_14744,0.18932876
EID_15814,0.185501996
EID_6659,0.177213103
EID_10991,0.18571778
EID_6500,0.171214878
EID_19121,0.184558297
EID_6278,0.187628272
EID_13236,0.196248071
EID_5382,0.177759744
EID_6871,0.197533108
EID_5012,0.168879509
EID_1268,0.200598636
EID_6588,0.17756719
EID_22163,0.18839194
EID_11121,0.196179645
EID_22615,0.183909236
EID_7838,0.205970325
EID_3344,0.16795184
EID_25292,0.197157703
EID_10730,0.188900023
EID_10317,0.183047669
EID_13443,0.211484799
EID_10988,0.189141577
EID_23091,0.19692017
EID_1839,0.203477021
EID_13892,0.185262619
EID_1496,0.195448667
EID_15045,0.199810293
EID_3744,0.186396251
EID_13010,0.202361485
EID_9716,0.197315611
EID_2993,0.186678856
EID_23435,0.18962665
EID_8587,0.192273469
EID_22132,0.204970698
EID_21413,0.198272416
EID_11881,0.192596706
EID_19850,0.192312188
EID_18460,0.19665498
EID_17983,0.197984595
EID_14888,0.199165363
EID_14002,0.187881754
EID_13524,0.178601653
EID_4049,0.178980378
EID_6535,0.190887178
EID_10557,0.182837184
EID_1313,0.184684791
EID_12424,0.196147225
EID_8210,0.180016888
EID_22378,0.18606187
EID_19644,0.172021424
EID_8790,0.191184213
EID_5778,0.206047987
EID_23887,0.196317985
EID_16103,0.190334787
EID_20604,0.186932837
EID_17378,0.1997851
EID_5566,0.178417715
EID_24264,0.196014025
EID_7814,0.191798611
EID_1968,0.19789346
EID_10282,0.1950665
EID_13648,0.184709369
EID_22376,0.185165858
EID_3690,0.176953672
EID_17871,0.184008996
EID_19167,0.191258097
EID_5366,0.20336073
EID_16996,0.197390762
EID_1953,0.177157292
EID_8760,0.202954161
EID_20448,0.20538179
EID_15787,0.190445656
EID_18982,0.185328755
EID_4388,0.178101393
EID_22325,0.200640082
EID_10189,0.182783447
EID_21162,0.193647638
EID_1032,0.199230715
EID_12045,0.19696682
EID_18324,0.189342253
EID_15085,0.187372897
EID_21927,0.191648559
EID_13325,0.199315108
EID_17801,0.192363498
EID_7678,0.180667073
EID_17469,0.182838383
EID_14318,0.19960911
EID_16439,0.212046351
EID_2307,0.165860619
EID_20011,0.186941718
EID_19381,0.178368385
EID_14043,0.189434371
EID_14774,0.200089278
EID_22982,0.194999666
EID_19092,0.181920191
EID_13137,0.186437013
EID_5738,0.194732947
EID_19661,0.183302444
EID_22570,0.183735696
EID_16393,0.202965908
EID_4256,0.18524765
EID_17873,0.19728123
EID_13832,0.185929586
EID_17617,0.193396263
EID_3106,0.180703781
EID_6567,0.18932027
EID_4727,0.195314502
EID_14518,0.213770128
EID_1070,0.18791175
EID_19385,0.200138517
EID_20032,0.205737677
EID_11714,0.193753068
EID_23636,0.176925791
EID_1985,0.176674347
EID_5627,0.174716446
EID_15171,0.188792531
EID_8811,0.184216916
EID_2163,0.181062741
EID_8459,0.177289049
EID_18138,0.197182994
EID_17518,0.195353954
EID_17432,0.182239327
EID_25686,0.183585569
EID_2470,0.202896243
EID_16311,0.189016699
EID_6903,0.187406878
EID_11990,0.19749848
EID_23460,0.19001531
EID_25924,0.188040512
EID_13985,0.195539033
EID_5455,0.184866315
EID_13427,0.189495657
EID_24855,0.190826716
EID_15532,0.206208469
EID_8953,0.186194013
EID_22683,0.18562643
EID_22493,0.180534434
EID_1451,0.196479896
EID_20796,0.196650937
EID_17281,0.197614798
EID_7767,0.196097213
EID_20838,0.199984983
EID_17235,0.193311487
EID_21615,0.204467944
EID_6972,0.194996639
EID_13930,0.203663589
EID_4188,0.189947612
EID_11277,0.189503354
EID_18053,0.18188186
EID_11288,0.190937131
EID_1148,0.186455469
EID_19216,0.184289596
EID_7660,0.183761016
EID_22805,0.190163308
EID_11931,0.20377156
EID_16921,0.191171279
EID_4993,0.193782663
EID_18070,0.195002955
EID_15648,0.186785667
EID_11404,0.188663564
EID_14248,0.182108133
EID_15424,0.198806644
EID_8039,0.187463544
EID_7094,0.173322912
EID_13161,0.199716461
EID_9293,0.184455439
EID_4351,0.19261813
EID_17259,0.176644684
EID_2681,0.191831577
EID_22123,0.203897564
EID_8528,0.18449289
EID_11798,0.197272111
EID_20265,0.190073475
EID_21396,0.185781408
EID_12220,0.191648054
EID_25722,0.201336552
EID_21719,0.184004463
EID_3506,0.180369838
EID_2139,0.211237887
EID_6562,0.192985443
EID_4353,0.194288877
EID_24392,0.182457654
EID_11238,0.179965903
EID_20617,0.192397142
EID_21473,0.203393451
EID_16837,0.200572521
EID_1800,0.193613295
EID_25849,0.201596233
EID_9395,0.200822808
EID_2415,0.198030642
EID_9286,0.167757449
EID_5081,0.198106567
EID_22546,0.182278253
EID_11932,0.199085596
EID_16292,0.197275339
EID_17882,0.201368696
EID_20889,0.193141348
EID_10031,0.180040826
EID_21576,0.182857614
EID_8256,0.196435897
EID_2614,0.177215783
EID_2098,0.189021023
EID_10242,0.191023499
EID_21993,0.188317941
EID_22664,0.189729525
EID_1919,0.184093855
EID_11629,0.190270719
EID_6840,0.207160321
EID_25493,0.189178228
EID_14968,0.189283768
EID_25313,0.184521955
EID_8035,0.19134308
EID_8969,0.204242167
EID_15223,0.210365493
EID_6266,0.183069218
EID_8184,0.186689657
EID_19480,0.191293361
EID_19076,0.197927323
EID_16339,0.198494566
EID_7963,0.197590004
EID_17427,0.182410918
EID_12641,0.182731721
EID_4122,0.203803704
EID_23659,0.187020636
EID_13486,0.184299922
EID_18423,0.195459802
EID_2181,0.175442012
EID_25490,0.180177531
EID_9211,0.176924688
EID_5237,0.185307913
EID_2418,0.19243396
EID_17716,0.207949804
EID_13837,0.206188736
EID_2840,0.179498595
EID_13004,0.196379318
EID_14429,0.201269299
EID_18915,0.199597499
EID_22415,0.187386665
EID_4304,0.185472174
EID_10753,0.203273145
EID_22612,0.181506513
EID_1857,0.1984078
EID_3566,0.188666502
EID_8545,0.188984853
EID_21685,0.18541811
EID_9946,0.180098767
EID_20447,0.194173843
EID_3887,0.180661759
EID_8351,0.188688499
EID_23889,0.208710733
EID_8248,0.19125771
EID_16621,0.205920449
EID_25138,0.194005796
EID_10004,0.194511532
EID_5522,0.20028338
EID_23416,0.196062245
EID_14897,0.184679857
EID_10840,0.18075999
EID_21716,0.198153222
EID_18484,0.189213262
EID_7402,0.186770712
EID_24854,0.187522613
EID_1610,0.195739174
EID_17592,0.189560496
EID_22128,0.184583282
EID_17304,0.208983445
EID_1508,0.186941614
EID_20492,0.18169602
EID_2324,0.195131947
EID_17093,0.189837344
EID_23356,0.194658478
EID_17895,0.192201214
EID_8186,0.187359492
EID_19358,0.195633783
EID_6030,0.195445409
EID_17457,0.195275897
EID_14976,0.195124702
EID_8914,0.175469123
EID_5721,0.173919692
EID_11266,0.19345208
EID_17012,0.187825809
EID_7554,0.176321771
EID_3087,0.19485378
EID_19716,0.179703887
EID_21723,0.202251393
EID_13072,0.192998154
EID_9776,0.195372776
EID_25927,0.214592572
EID_5593,0.192144675
EID_13954,0.190437706
EID_16034,0.183397075
EID_1719,0.20249826
EID_23054,0.189163635
EID_15591,0.185988672
EID_5178,0.183654064
EID_24346,0.200101493
EID_21264,0.193219748
EID_3292,0.18824413
EID_14975,0.178403192
EID_9165,0.178691973
EID_23369,0.185755969
EID_18767,0.193163211
EID_10153,0.180851235
EID_2542,0.180914575
EID_23826,0.19498754
EID_20391,0.210468054
EID_8633,0.19119799
EID_5875,0.193900349
EID_12699,0.194188047
EID_12982,0.196712373
EID_16392,0.174439317
EID_8185,0.193469866
EID_15462,0.196930047
EID_4853,0.203300149
EID_17622,0.180504166
EID_23074,0.207029437
EID_6390,0.198035437
EID_24539,0.195112651
EID_12963,0.185586577
EID_8649,0.185742182
EID_11810,0.198799632
EID_3598,0.191269968
EID_13511,0.204472369
EID_16014,0.187445695
EID_24791,0.207051637
EID_3417,0.179182945
EID_24668,0.184342931
EID_4508,0.187074727
EID_25150,0.194732143
EID_25934,0.18357694
EID_6308,0.174615528
EID_10508,0.177237177
EID_18724,0.188276075
EID_10536,0.18761196
EID_18738,0.178056274
EID_15949,0.17645666
EID_20722,0.181281147
EID_14963,0.192396956
EID_6682,0.174715306
EID_8365,0.184844729
EID_17999,0.205795348
EID_24499,0.18982156
EID_20389,0.200757075
EID_12123,0.201308116
EID_19203,0.182086616
EID_3538,0.202520506
EID_19811,0.199965202
EID_11473,0.191181642
EID_3032,0.188361572
EID_8419,0.192637882
EID_9052,0.191311238
EID_15837,0.199008065
EID_6644,0.184110725
EID_16894,0.198627211
EID_10552,0.185427957
EID_14750,0.186812436
EID_16659,0.178952324
EID_4472,0.178660827
EID_4076,0.184231269
EID_5163,0.183434785
EID_25923,0.199418142
EID_24806,0.190607885
EID_3742,0.187547415
EID_19722,0.182558029
EID_18033,0.204532245
EID_16718,0.210731618
EID_13182,0.192518641
EID_23021,0.21146099
EID_20329,0.189067315
EID_8770,0.178602383
EID_11234,0.194448879
EID_18881,0.194166754
EID_1365,0.199650321
EID_19318,0.194931029
EID_19343,0.183991532
EID_4435,0.187390526
EID_22102,0.19057438
EID_24095,0.177143548
EID_9897,0.211032539
EID_21635,0.195554667
EID_16514,0.19269707
EID_1997,0.191839352
EID_10324,0.2019911
EID_6487,0.202647098
EID_21197,0.196842529
EID_19082,0.19329652
EID_17562,0.19637269
EID_8738,0.186226397
EID_13687,0.187550603
EID_19572,0.181162797
EID_24909,0.193812893
EID_21814,0.176842144
EID_12083,0.197834468
EID_25919,0.181786133
EID_19140,0.183364174
EID_23924,0.190976261
EID_1208,0.184102873
EID_18170,0.187643359
EID_18699,0.187124005
EID_1318,0.188039008
EID_14941,0.200322485
EID_6540,0.18319064
EID_20936,0.203493965
EID_9705,0.202840324
EID_24181,0.207061938
EID_22138,0.185219469
EID_23044,0.198541321
EID_9038,0.191679834
EID_3247,0.197815394
EID_19630,0.183289398
EID_8655,0.19739391
EID_10423,0.190020079
EID_3946,0.176484693
EID_16512,0.188764137
EID_12473,0.208761344
EID_11571,0.182101858
EID_14381,0.191344036
EID_12675,0.213546389
EID_1930,0.18084141
EID_20155,0.202698687
EID_22902,0.196583335
EID_24145,0.191931907
EID_5342,0.179930083
EID_8334,0.188679673
EID_25708,0.19346719
EID_19991,0.187363863
EID_5499,0.206370728
EID_5953,0.187425455
EID_7444,0.189488146
EID_6218,0.203774632
EID_12891,0.173654546
EID_16456,0.194486016
EID_20256,0.192289043
EID_9959,0.193846243
EID_8845,0.184735134
EID_1662,0.18278568
EID_8739,0.198600457
EID_20695,0.186616823
EID_19446,0.194713126
EID_12441,0.201004126
EID_13066,0.191892599
EID_8911,0.178066748
EID_22200,0.188671703
EID_9689,0.185048786
EID_1668,0.186914729
EID_8120,0.190648962
EID_22777,0.199821775
EID_19141,0.205021222
EID_22674,0.188658364
EID_16121,0.192273206
EID_14662,0.199799012
EID_23290,0.192919119
EID_20144,0.181351364
EID_23052,0.194506636
EID_25575,0.188047386
EID_23724,0.192911756
EID_14759,0.199011134
EID_25209,0.195510094
EID_17753,0.177440357
EID_4693,0.184898778
EID_17284,0.194751077
EID_9131,0.198602504
EID_24625,0.197580984
EID_24912,0.189421645
EID_19612,0.182162033
EID_9147,0.202232273
EID_6891,0.19911752
EID_10639,0.198019075
EID_5880,0.186037444
EID_22547,0.199419304
EID_10066,0.189469226
EID_7126,0.179297132
EID_4929,0.168280293
EID_24750,0.1972244
