ID,PA,PB,PC,PD,PE,PF,PG
PR51729,238.0359571,155.405198,102.8836554,72.24831592,51.02097391,40.82775263,34.28718465
PR51730,238.1022965,155.4988434,102.7301463,72.35163656,51.54189297,40.79501519,34.24955211
PR51731,246.6990267,157.7436744,104.2119102,72.29329265,51.27663632,40.68329982,34.27080202
PR51732,243.9245931,157.34174,103.4447446,72.62699823,51.55510596,41.01896674,34.37429116
PR51733,237.649829,157.175891,103.202573,72.60536409,51.01306913,40.83136648,34.18541515
PR51734,240.4915681,157.2983482,103.6989099,72.65761805,50.99188388,40.99436216,34.30073177
PR51735,241.9212432,157.691962,103.6993156,72.55952036,50.87699857,41.03255068,34.36641465
PR51736,240.178313,157.3525302,103.541269,72.64973979,51.20430422,41.37299017,34.43599206
PR51737,243.4055428,157.6969233,103.5320613,72.56408103,50.90977694,41.22372041,34.32336161
PR51738,242.4733838,157.6584768,103.5924881,72.55617461,50.98760407,41.18075124,34.291345
PR51739,242.0739508,157.6371101,103.6672538,72.55577005,50.87514425,41.13685769,34.29982969
PR51740,235.4489367,157.2074782,103.0642729,72.49712478,51.28667404,41.41226053,34.18630572
PR51741,237.1997755,157.0642792,103.1730074,72.66897169,50.85832612,40.94613054,34.18446531
PR51742,239.4497643,157.4715986,103.1756764,72.66811206,50.96009272,40.9314362,34.20160002
PR51743,238.9045441,156.9508518,103.2855682,72.64593287,50.88347311,40.96812512,34.25335672
PR51744,238.3565442,156.7345689,103.063858,72.68955054,50.92110904,40.95338952,34.20547323
PR51745,242.1219277,156.6888384,102.6201774,72.27781728,51.13088953,41.37426329,34.20379433
PR51746,242.6749829,156.8136467,103.0365799,72.65235617,51.14214436,41.04970035,34.29071853
PR51747,244.4684791,156.926011,102.7854604,72.59624895,51.09882981,41.10064546,34.24309537
PR51748,241.3281125,156.8288233,103.1597173,72.69249632,51.18521889,40.96699154,34.26539281
PR51749,241.417999,156.2444305,102.573074,72.60520778,51.18559633,41.36458196,34.29581302
PR51750,242.7534631,156.810179,102.8058504,72.6901778,51.19151445,40.98875095,34.23391308
PR51751,246.0919695,156.9649883,103.0254061,72.70093009,51.31051737,41.1695882,34.28818412
PR51752,244.7705661,156.9224831,102.8601791,72.69998401,51.29292522,41.11400895,34.21329556
PR51753,247.5387006,156.7409132,102.9471538,72.70757993,51.33552618,41.27055893,34.32760205
PR51754,240.1081238,155.9202686,102.5262058,72.65428017,51.30388494,41.38006875,34.25490099
PR51755,242.2841084,156.452163,102.7647316,72.73466583,51.21316159,41.05953694,34.19148271
PR51756,240.8195706,156.4070713,102.7803778,72.77478645,51.24604343,41.0596604,34.11754128
PR51757,246.5103905,156.6313858,102.8563535,72.70874876,51.33471407,41.21710016,34.2812427
PR51758,247.4065348,156.1069541,102.5753771,72.6810283,51.53028309,41.45949539,34.32969895
PR51759,249.7811276,156.6531564,102.8293072,72.6886491,51.50201563,41.37547175,34.27465395
PR51760,253.2709751,156.8803281,103.0448847,72.69259429,51.32527769,41.26696316,34.2449002
PR51761,253.1649546,156.9174289,103.0658834,72.69607759,51.37278926,41.20860322,34.24866399
PR51762,253.1134403,156.8954103,103.0705787,72.7191406,51.36616754,41.1779492,34.23145383
PR51763,253.0352978,156.4663404,102.8109282,72.69652266,51.60510214,41.37722358,34.24422408
PR51764,253.2598503,157.0147603,103.1303163,72.75305083,51.39245749,41.14157973,34.23599125
PR51765,249.9026686,156.6944334,102.8771647,72.68410766,51.56362429,41.31958957,34.29002652
PR51766,250.329744,156.4313663,102.7986838,72.64895473,51.63266006,41.45062544,34.30449194
PR51767,247.9638227,155.8237606,103.228217,72.68296176,51.67697895,41.0063328,33.63310828
PR51768,244.7750723,156.5200785,102.9217501,72.64048582,51.3630988,40.93514153,34.21739384
PR51769,247.368146,155.96477,102.7807068,72.69512774,51.52620375,41.21899524,34.32639972
PR51770,244.6189447,156.5252479,103.1100962,72.61637835,51.34817523,40.72252931,34.35454931
PR51771,246.9671095,156.1237623,102.8267529,72.66098849,51.65218197,41.0489221,33.96132842
PR51772,251.0732876,156.5703172,102.9359787,72.76610962,51.36376855,41.18046957,34.22370278
PR51773,253.3700224,156.6902077,102.9791059,72.79974012,51.34071893,41.24311953,34.16808166
PR51774,247.6013916,156.5249719,102.9581356,72.72082134,51.37057749,40.92720966,34.27479435
PR51775,248.0632238,156.614556,103.0277217,72.75068061,51.2119074,40.93871404,34.27099985
PR51776,245.761077,156.3179799,103.0942491,72.74613936,51.39853251,40.83958798,34.39433143
PR51777,242.7506911,156.2908495,103.2490668,72.7727945,50.6019235,40.61707188,34.58168035
PR51778,250.9674148,156.0321537,102.9039595,72.64813122,51.69949049,41.05137078,34.07574647
PR51779,251.0066188,156.0185682,102.8900256,72.63508564,51.71543147,41.03397554,34.06860208
PR51780,252.9365454,156.1829879,103.0964463,72.78004124,51.70233955,40.98841187,34.1620243
PR51781,250.869649,155.9976873,103.0126953,72.73946784,51.66764923,41.02889675,34.02705731
PR51782,253.1386746,155.6218372,102.871427,72.76344667,51.92859973,41.1872281,34.1325065
PR51783,247.4541974,156.1440407,103.1000535,72.75711378,51.59027496,40.91123692,34.06159995
PR51784,244.3607725,156.002376,102.7975889,72.45442408,51.36763442,41.46407761,34.38445679
PR51785,241.5126542,156.6671125,103.0418554,72.85007572,51.64107879,41.03050581,34.23286598
PR51786,251.5551702,156.7683664,103.3992929,72.71119383,51.53275415,40.60722473,33.89755873
PR51787,235.8336764,157.1001939,103.4581633,72.85453404,51.12552179,40.85133731,34.31421645
PR51788,237.4412123,156.9634398,103.31028,72.86544831,51.33761591,40.79262524,34.38341418
PR51789,246.0497863,157.3869019,103.7486483,72.61365397,51.52466178,40.46645013,34.47654621
PR51790,250.3642783,157.7136837,103.7620911,72.74059728,51.53082671,40.46878329,34.24049945
PR51791,251.5642598,157.6638946,103.7009618,72.66472606,51.57705542,40.63068951,34.36632028
PR51792,252.0018009,158.0144054,103.8181164,72.63789408,51.54231239,40.65299141,34.46492814
PR51793,251.2255927,158.4546058,103.8310661,72.38539736,51.3825766,40.47061401,34.26158286
PR51794,253.8074262,158.6714984,103.9677889,72.65386539,51.99354297,40.99696557,34.39903939
PR51795,250.4189182,156.2090618,102.7296889,72.63179811,51.81691063,41.21839488,33.84034088
PR51796,250.7059906,155.668685,102.7100734,72.57921098,51.94762626,41.22879537,33.75256504
PR51797,251.2942848,156.1959456,103.0612406,72.70061077,51.69310922,41.07883865,34.23593304
PR51798,253.5957994,155.9873728,102.9417116,72.7672906,51.75701832,40.99844344,34.1547489
PR51799,250.8659165,156.1142473,103.0481574,72.70025502,51.70872796,41.04102045,34.0370161
PR51800,252.8410723,156.3602445,103.0992268,72.74011264,51.76795583,40.66472303,34.14663004
PR51801,249.7921217,156.1769876,103.150089,72.80359548,51.64518137,40.55268008,34.21927734
PR51802,253.292156,156.229534,103.0729396,72.80859304,51.76297006,40.7857902,34.1043446
PR51803,252.2448919,156.0300809,102.9235159,72.65723597,51.89064958,40.82136061,33.94704659
PR51804,237.5987845,156.6892356,103.1316479,72.60620556,51.24654352,40.8635105,34.18401065
PR51805,246.7523253,158.1847029,104.2927139,72.62670371,51.62516525,40.55366237,34.45202102
PR51806,250.1210201,158.46661,103.8877612,72.38030996,51.3113774,40.46121003,34.32015321
PR51807,249.8858255,158.7517823,104.0269689,72.49471265,51.38337189,40.47893309,34.28326022
PR51808,248.4003046,159.2327728,103.8279669,72.83195416,51.75151264,40.98768434,34.40368007
PR51809,245.0902172,159.1285136,103.5882862,72.81534553,51.14781645,40.89955979,34.39639022
PR51810,246.4413156,159.1536552,103.7839741,72.84755298,51.16220797,40.92045903,34.44283049
PR51811,248.6264828,158.9806079,103.4734967,72.6863564,51.2349788,41.15240644,34.57078206
PR51812,248.0610169,156.1504398,103.0668815,72.72019246,51.49732739,40.74864908,33.87132286
PR51813,253.1016918,155.6096409,102.8501566,72.6925372,51.96919558,41.14570744,34.1905595
PR51814,253.241272,156.1667235,103.1097134,72.83615079,51.73337294,41.10479739,34.1084655
PR51815,249.0961031,156.0163891,103.0707849,72.8256665,51.59654442,40.84107668,33.97084829
PR51816,249.0770256,155.6708735,102.8793551,72.70003103,51.78682321,40.74051515,34.03289036
PR51817,249.4623421,156.0753793,103.1165663,72.76952535,51.58498667,40.48866565,34.2258425
PR51818,254.1685001,155.9961297,102.9458053,72.76333866,51.79472008,40.92525492,34.16599881
PR51819,252.7363225,156.3016076,103.1193743,72.80841822,51.76279573,40.64209532,34.08937359
PR51820,252.206438,156.5733282,103.2467741,72.85648951,51.68317482,40.74885671,34.09586719
PR51821,250.4330055,155.7820989,102.8714461,72.68717304,51.85651347,40.78620549,34.32722177
PR51822,236.8265527,156.6680399,103.0223008,72.60243781,51.48183832,40.90413243,34.174921
PR51823,234.4603734,155.9808358,102.8384016,72.92692172,51.43277773,40.95257282,34.17297169
PR51824,243.1807381,156.1218567,102.6753671,72.55930052,51.13034265,41.18831461,34.27108134
PR51825,240.0104607,156.5456398,103.0716097,72.87942499,51.32001335,40.93398839,34.30410779
PR51826,249.1023214,157.1348176,103.6207274,72.74496211,51.37666649,40.48556832,34.25142531
PR51827,233.4284572,156.7014295,103.1957694,72.83170694,51.04373371,40.79871829,34.30435943
PR51828,252.702458,157.9654519,103.9261327,72.70720159,51.55158877,40.53601098,34.27682968
PR51829,245.9958845,159.1401595,103.9737913,72.60487547,51.48539395,40.45241298,34.28671111
PR51830,245.9912342,159.1778444,103.9143098,72.78942508,52.07498969,40.81120463,34.42856348
PR51831,246.4417677,159.2036484,103.953099,72.84877852,52.07871872,40.88280236,34.4035329
PR51832,249.0178963,158.3652872,104.7669102,72.63773435,52.20548788,41.02190924,34.67623261
PR51833,247.9392941,159.4087002,103.9681538,72.87828234,51.65203099,40.82907288,34.43238122
PR51834,249.3798731,159.333279,103.8820223,72.82205194,51.34700781,40.92241089,34.44565077
PR51835,249.1474751,159.2310644,103.777477,72.77609047,51.45209926,40.9012631,34.39594958
PR51836,347.8114704,179.7107593,143.0102218,75.81814445,42.05326455,23.00215852,17.27320256
PR51837,245.3068688,159.334838,103.5513817,72.78945739,51.97262597,40.91550823,34.28958636
PR51838,252.8161835,159.6797269,103.8850803,72.76281841,51.77650576,40.94091226,34.51596031
PR51839,240.5257655,158.9784969,103.3646574,72.67560306,51.05930337,40.75099203,34.33094141
PR51840,243.5222574,158.969806,103.8301138,72.88983522,51.03926978,40.84519483,34.46249485
PR51841,241.7255282,158.9299718,103.5187594,72.86816295,51.06249921,40.80443806,34.41079054
PR51842,242.692767,158.7616165,103.4421641,72.87284684,51.96098914,41.27566139,34.48497985
PR51843,248.2931918,159.2565167,103.6145102,72.91218807,51.89508115,40.93847334,34.45441746
PR51844,252.4400669,159.505066,103.6855254,72.76342964,51.55207535,40.89688843,34.51918824
PR51845,251.4322521,159.0904483,103.3933259,72.70691345,51.76789063,40.946864,34.61502937
PR51846,252.8738629,159.3213896,103.6011293,72.73950241,51.59304842,40.79047209,34.49831672
PR51847,248.7194315,159.2820495,103.5172981,72.8114011,52.14307054,40.77388901,34.33535669
PR51848,247.6449035,159.2558536,103.6514031,72.90349506,52.39586491,40.78211189,34.34476289
PR51849,250.5611763,157.9112705,103.468552,72.45494559,51.65571154,40.33455637,34.26750341
PR51850,253.9535616,157.8810055,103.1863822,72.52873753,52.06656976,40.52702679,34.21203491
PR51851,243.8387926,157.9023943,103.2416703,72.69408509,50.95942186,40.33390362,34.10012097
PR51852,243.8260338,158.0263135,103.3586783,72.66580987,51.77346171,40.51957298,34.20392574
PR51853,249.5042325,158.0146798,103.3774896,72.62660235,51.98581488,40.62882622,34.35433455
PR51854,254.6727558,158.2649902,103.6427883,72.60116255,51.49846556,39.99361031,34.05697515
PR51855,255.4875626,158.2022196,103.4500145,72.78130884,51.74854426,40.34115527,34.141471
PR51856,255.3744458,158.1940296,103.4399023,72.79346609,51.76556874,40.33280539,34.14975837
PR51857,254.5847335,157.6982706,103.10979,72.82647424,51.85033421,40.48594922,34.22256417
PR51858,227.9274989,159.6886267,101.9225411,72.3903945,51.32394808,40.1857617,34.09833184
PR51859,236.1629981,156.6959468,103.1274266,72.44757641,51.54643598,40.37405076,34.18580009
PR51860,226.7705243,159.6490514,101.1273431,72.35731018,51.90924338,40.30796424,33.91527956
PR51861,241.9015832,156.4277089,102.9638234,72.26233772,51.76104296,40.53448575,34.24314442
PR51862,231.3644962,159.0176888,101.3397545,72.19813646,51.95819008,40.3875648,34.05776957
PR51863,228.5217814,159.8434073,101.07046,72.32650992,51.89045127,40.45955279,34.00088965
PR51864,220.2234227,161.3266613,97.87035975,70.90401274,51.14006555,40.48111108,34.51352787
PR51865,223.97652,155.7925141,100.4063425,72.10691259,51.47444367,40.30657278,34.26614641
PR51866,231.7035065,156.4757307,100.5664845,72.19441064,51.75606295,40.48189351,34.15749778
PR51867,226.0675209,155.6995377,102.7566793,72.50998939,51.31911893,40.21365347,34.08981162
PR51868,222.1291745,155.7308818,102.1485022,72.53187952,51.57438604,40.20759617,34.12568594
PR51869,225.6419237,155.7918227,102.671392,72.54118131,51.43601263,40.26495743,34.21378792
PR51870,227.1530686,156.164747,102.88229,72.64326676,51.54177789,40.45875726,34.17575593
PR51871,224.5402847,156.2407528,102.7126675,72.5369928,51.32925928,40.23301513,34.16710753
PR51872,225.2102488,156.6582902,103.0898104,72.72355698,51.3393772,40.46965612,34.15218665
PR51873,229.4065751,156.7342593,103.111595,72.65834755,51.49398266,40.61716262,34.21319865
PR51874,229.4425707,156.4911493,102.7910963,72.9107536,51.83851706,40.78719651,34.17195272
PR51875,226.3055261,157.2840688,103.4136994,72.84274769,51.12257817,40.58444985,34.0326187
PR51876,231.4573474,157.454943,103.5030693,72.74544563,51.5437115,40.69629343,34.25506896
PR51877,233.1581905,157.2739497,103.3457592,72.86806442,51.59194627,40.84700064,34.37747409
PR51878,251.4222819,159.3354315,103.4789882,72.72577602,51.52757644,40.81109931,34.479095
PR51879,246.0217356,159.058013,103.3125095,72.73925228,51.52678837,40.79452802,34.37507448
PR51880,247.3850214,158.7685122,103.2380901,72.86441704,51.53358758,41.02842908,34.53433867
PR51881,251.3938698,158.9277047,104.012447,72.59629186,51.50189714,40.28917459,34.27018239
PR51882,254.0220318,158.9626655,103.7638019,72.64639686,51.68009094,40.35334614,34.24356773
PR51883,243.7484258,158.801895,103.3663455,72.90205102,51.40666495,40.90984063,34.59726173
PR51884,242.137216,158.7794368,103.2874666,72.88771027,51.38031479,40.75937381,34.39065915
PR51885,256.4250819,158.354538,103.789758,72.63766048,51.60726314,40.26974734,34.07951009
PR51886,249.6016978,158.4071817,103.4099895,72.58739366,51.67003615,40.43169076,34.28226357
PR51887,254.2658495,158.6660406,103.4719941,72.62944269,51.94923145,40.51069304,34.23187498
PR51888,249.2845438,158.2668214,103.5001209,72.5331458,51.49361023,40.2555747,34.17940691
PR51889,246.4882754,158.0501978,103.3745167,72.58559126,51.8625942,40.46551404,34.26541133
PR51890,251.778411,157.3596514,102.8811824,72.60473989,52.08728366,40.58003103,34.26323321
PR51891,251.2897213,157.2874109,103.3796615,72.66500877,52.06067455,40.50027477,34.15328125
PR51892,248.0995122,157.6765476,103.1644123,72.58725437,51.98721568,40.70686648,34.32038671
PR51893,236.8138255,158.4998077,103.867559,72.90311445,51.52669421,40.67561384,34.29055645
PR51894,230.5858991,158.1797327,103.7012178,73.00588611,51.25235124,40.55614288,34.18928865
PR51895,210.7804076,161.7634974,95.55679349,72.03313804,51.4260998,40.64959736,34.79694003
PR51896,223.2447284,157.7832715,98.07811909,71.42419526,51.16953477,40.81301732,34.43372699
PR51897,236.95412,156.7247704,103.012708,72.4854179,51.5814362,40.53958723,34.2167699
PR51898,234.5339201,159.2025854,101.4693125,72.30647754,52.01107353,40.51005346,34.02420017
PR51899,222.0982012,154.7461076,99.51956909,71.96326545,51.18937182,40.04769036,34.50132839
PR51900,234.7237725,155.3257679,102.1408189,72.37859433,51.98421383,40.5283983,34.06302081
PR51901,239.8417212,156.1278802,102.948885,72.19441465,51.75012104,40.49284518,34.22517911
PR51902,241.8563317,159.4942816,101.5091169,72.20483926,52.11032849,40.66049604,34.05149212
PR51903,248.942846,156.7930894,103.1173839,72.25166363,52.03914114,40.5027715,34.2585393
PR51904,237.473566,161.5939767,101.5608739,72.20018604,51.7211172,40.23559947,34.37528832
PR51905,236.029874,156.1000759,100.7238817,71.94951842,51.53706101,40.57523815,34.31116331
PR51906,228.3853016,156.2372116,100.7466262,72.25368888,51.51323539,40.42594162,34.261559
PR51907,223.7485229,155.988743,102.8119068,72.68404689,51.01561126,40.30772826,34.00549461
PR51908,230.59558,157.3934026,103.6055796,72.69738372,51.62409698,40.63834381,34.18424385
PR51909,231.1886946,157.128978,103.2960058,72.7490328,51.57751649,40.70919377,34.23473528
PR51910,246.5519618,159.1426683,103.3158713,72.70392753,51.29410374,40.83430261,34.42188893
PR51911,247.2300051,158.9309147,103.5006372,72.87449595,51.60017621,40.63945043,34.40644209
PR51912,250.4713981,158.3931513,104.1028019,72.630639,51.44859517,40.21627014,34.25673482
PR51913,253.2684841,158.5046335,103.6466984,72.73295449,51.57672502,40.6339515,34.24365174
PR51914,249.9085217,157.5851966,103.1495229,72.71357181,51.88506986,40.51040898,34.24721213
PR51915,245.0071558,157.8902941,103.3443786,72.53579376,51.60396092,40.30408186,34.28857954
PR51916,221.121235,156.0154182,102.3355045,72.6436793,51.49523149,40.28999155,34.16284902
PR51917,228.0806058,156.8547368,103.1786517,72.74630048,51.30052539,40.60720324,34.11016704
PR51918,241.2463947,159.3061599,104.1206898,72.62383284,51.62218699,40.41357269,34.33230025
PR51919,240.2224563,158.3497985,103.8422474,72.6600199,51.70716035,40.72011245,34.34999977
PR51920,239.2167638,158.6633881,103.7338007,72.76089574,51.6830023,40.66045356,34.33829888
PR51921,241.6422039,157.9258412,103.5144758,72.66984593,51.85607621,40.73572357,34.32062311
PR51922,246.9308938,158.0259209,103.2428382,71.81350037,51.43982955,40.48524367,34.16694301
PR51923,234.0532656,157.8399317,103.2269189,72.88385862,51.75253323,40.60223929,34.18453758
PR51924,234.1837167,158.2029076,103.7062446,72.8218934,51.60232802,40.73298487,34.23547262
PR51925,241.240607,158.4438822,103.3828299,72.52976464,51.30286521,40.56507575,34.17712791
PR51926,247.1457129,158.0511608,103.2704993,71.83188022,51.38832807,40.59588075,34.20650436
PR51927,240.2613,158.7504631,103.8458687,72.50250627,51.52042665,40.48657949,34.26143859
PR51928,240.0920889,158.5615559,103.8335111,72.52632976,51.43848561,40.51966294,34.32339035
PR51929,235.6616884,158.4440159,103.7231803,72.58645952,51.35645455,40.46022967,34.26637988
PR51930,235.7882561,158.6289383,103.1443607,72.63517642,51.55113542,40.44470978,34.06318016
PR51931,243.6399954,159.1132198,104.0038832,72.43357326,51.59024873,40.37965075,34.19817113
PR51932,245.6537572,158.5845026,103.5456805,72.24260417,51.49486515,40.45432277,34.2406779
PR51933,241.7403797,162.0569863,101.9156124,72.1808033,51.78166862,40.35186421,34.03948705
PR51934,245.69284,158.0502454,103.2274128,72.16733,51.73788568,40.47897534,34.26396163
PR51935,245.8064153,158.252923,103.3312057,72.17372101,51.50901679,40.49902183,34.23944779
PR51936,242.3913062,160.7275131,101.9010441,72.21574283,51.79996342,40.37964287,34.04455593
PR51937,247.0192791,158.2001072,103.3623254,71.87423139,51.4716859,40.39936795,34.15195753
PR51938,247.318214,158.6412809,103.6271404,72.12996489,51.57554163,40.51145562,34.25194999
PR51939,244.5937635,157.7181216,102.9916575,71.73325864,51.56390046,40.34630539,34.24498304
PR51940,249.0856823,158.3486123,103.5091097,71.84822081,51.43700672,40.53521998,34.25944399
PR51941,247.7647843,158.1166472,103.2134683,71.69042899,51.3250376,40.49801626,34.22668373
PR51942,249.0839411,158.2855593,103.2652735,71.54892156,51.39257456,40.45612634,34.20389477
PR51943,243.4764812,157.7397189,103.0353275,71.81832974,51.65470747,40.3503066,34.24436802
PR51944,247.199973,158.3927212,103.4372995,72.13777273,51.64546879,40.51384801,34.26131262
PR51945,253.7887987,159.0019021,103.6880257,72.19860429,51.74696717,40.29418685,34.31884083
PR51946,253.5703867,158.8945307,103.6286314,72.23260321,51.77386127,40.29813734,34.31932549
PR51947,248.549239,157.4395542,102.83538,71.89453077,51.79880336,40.43857886,34.27684606
PR51948,248.0445792,157.7091611,103.1346874,71.96375924,51.65297105,40.50344583,34.21517936
PR51949,250.5567323,157.700993,103.0385135,71.81781938,51.6814275,40.49603806,34.20008605
PR51950,248.350993,157.3554352,102.9675462,71.92897519,51.63709123,40.48721196,34.21081674
PR51951,247.5321184,157.317845,103.0633713,71.9810445,51.66361724,40.50895542,34.1761383
PR51952,248.2504573,156.9064771,102.7922072,71.82714028,51.69433027,40.40340761,34.18167113
PR51953,255.0009035,157.8057664,103.1647618,72.14794398,51.64745905,40.13589776,34.26067209
PR51954,255.2028592,157.5219233,103.0550371,72.09717469,51.60214123,40.07038498,34.26199242
PR51955,255.2496798,157.491545,103.1357589,72.0976132,51.60104736,40.07562783,34.26350749
PR51956,248.8642466,156.0921579,102.5727791,71.69843867,51.61350566,40.32861924,34.16965334
PR51957,251.0317472,156.2832968,102.8724051,71.79642338,51.50027339,40.44806096,34.17326355
PR51958,258.7089907,154.6021972,102.1270013,72.05639369,51.28121439,40.15581333,34.26550563
PR51959,241.7982167,158.2160616,103.6120946,72.61519583,51.738387,40.88595085,34.32464322
PR51960,249.4137542,160.6772947,104.7245938,72.62397221,51.63778764,40.46864071,34.41152898
PR51961,247.3389185,160.018934,104.8555256,72.51635747,51.18665667,40.24527609,34.28438754
PR51962,247.6555869,155.0711894,102.593558,71.75728212,50.57993969,40.59943765,34.15683777
PR51963,249.1330987,154.9145523,102.3869308,71.77982351,50.72487588,40.43830618,34.12907376
PR51964,251.1161852,155.0956233,102.6574776,71.80072826,50.55174571,40.57296025,34.17581258
PR51965,251.2022674,155.0114914,102.626101,71.80557955,50.52644631,40.54592786,34.18890696
PR51966,251.4386228,154.8194662,102.4977875,71.82912833,50.5709518,40.56646646,34.1802993
PR51967,251.1420367,155.9730924,102.7829891,71.76448405,51.46692882,40.43917336,34.16331958
PR51968,256.2931091,155.6918602,102.4691075,72.11591474,51.58476321,40.16511176,34.25847642
PR51969,256.5570464,156.0180278,102.7465232,72.07730727,51.44694996,40.05081116,34.29933957
PR51970,256.8181351,155.8392756,102.6089369,72.06640727,51.42299513,40.00896926,34.30836901
PR51971,256.3350077,155.2122847,102.2548414,72.14334608,51.57317249,40.20143215,34.29561606
PR51972,257.6541032,155.9345211,102.7738101,71.70131806,50.31651116,39.92812838,34.69583347
PR51973,257.1049759,155.7164035,102.561573,72.04610387,51.36092719,39.98435446,34.32244389
PR51974,256.4771928,154.7725717,102.0736852,72.12475515,51.5624845,40.31711343,34.29913488
PR51975,258.2398985,155.35965,102.2775879,72.04615833,51.41057734,40.0886517,34.29570568
PR51976,258.5047593,155.3270235,102.3323491,72.07468599,51.39862061,40.11346745,34.30295255
PR51977,258.2044837,155.067592,102.2644339,72.03659303,51.29402508,40.0961068,34.30262878
PR51978,256.182896,154.2881297,102.1558015,72.13345451,51.48027693,40.33993792,34.31373533
PR51979,258.4585701,154.8081263,102.2260985,72.05505356,51.29701209,40.12659438,34.27521943
PR51980,256.8423704,153.8780436,101.9821658,72.10917644,51.41647638,40.39812553,34.3100805
PR51981,259.1203064,154.2996726,102.0794066,72.07128737,51.26966651,40.19824977,34.24360872
PR51982,258.8327596,154.0349813,102.026322,72.05799332,51.25707751,40.23141969,34.22224274
PR51983,259.2452577,153.7084056,101.9774215,72.04721542,51.20707326,40.27409143,34.20793631
PR51984,257.3831642,152.8762136,101.9092218,72.06874598,51.27874183,40.49449512,34.287073
PR51985,259.2427068,153.6259898,102.1223342,72.05236617,51.17313867,40.28582425,34.19560856
PR51986,259.1702029,153.5130099,102.1028597,72.03997087,51.14981798,40.30667065,34.18850819
PR51987,251.855085,156.8517938,99.38142161,72.32150891,51.79286829,40.32571806,33.90181199
PR51988,257.3752699,152.7833137,102.0190167,72.09277644,51.28214527,40.52890488,34.28162089
PR51989,259.4400845,153.3618991,102.0056513,72.04298097,51.15139945,40.35038809,34.17935703
PR51990,259.4160264,153.3288431,102.0109089,72.04438167,51.15455564,40.35565406,34.17270164
PR51991,256.7918262,153.4954345,101.9980741,72.13552414,51.34089234,40.64363327,34.33018468
PR51992,258.7981036,153.8394026,102.0795922,72.12079352,51.21624945,40.38864231,34.26016055
PR51993,254.1019901,153.7438218,102.1722044,71.79439844,51.500315,40.97443265,34.18240577
PR51994,253.8903632,153.8201085,102.0491364,71.84082809,51.51807471,40.91337007,34.17643041
PR51995,249.4059105,154.5216551,102.4601186,72.03977599,51.51796045,40.75439832,34.28630799
PR51996,244.7600069,154.5391571,102.5362884,72.0700334,51.40696505,40.93753409,34.2293315
PR51997,248.0875574,156.4315355,103.1684322,72.3031465,51.76352225,40.6424131,34.35892256
PR51998,241.2152731,161.9302531,104.9467313,72.5907498,50.70065487,40.16887462,34.24863135
PR51999,241.5508721,161.2097905,104.9929802,72.50678564,50.43838644,40.15153889,34.0892732
PR52000,255.6548242,156.7851732,102.9414881,72.05883841,51.55047109,40.03483268,34.27262899
PR52001,255.9402119,156.600618,102.8272932,72.07361853,51.57038606,40.02009861,34.26731011
PR52002,255.6516081,156.1382902,102.7067511,72.13102006,51.59102516,40.09334079,34.26991824
PR52003,256.2558356,156.3334666,102.7515108,72.02241676,51.51247597,40.0096143,34.27625963
PR52004,256.238563,156.3309866,102.8576121,72.05751652,51.47500737,40.03210668,34.281367
PR52005,256.496045,156.1697659,102.7698947,72.02881327,51.46008309,40.01712319,34.27936194
PR52006,256.8372433,156.0436086,102.6467653,72.04627081,51.48889831,40.0534171,34.29006984
PR52007,257.2000659,155.7167152,102.5556516,72.05882556,51.38900205,39.97478242,34.3233953
PR52008,257.7058418,155.616896,102.4353886,72.05992934,51.41911828,40.05548954,34.3235942
PR52009,258.1239147,154.9868665,102.3209932,72.0683211,51.3099226,40.09633585,34.29241962
PR52010,249.8924995,157.9659087,100.9144601,72.31966753,52.01919985,40.2405955,33.9937895
PR52011,259.0151313,154.4985175,102.1612865,72.08268735,51.27938356,40.16322712,34.26040731
PR52012,256.8778931,153.55265,102.1318152,72.13704534,51.3670322,40.43229803,34.30543128
PR52013,258.9723438,154.0222813,102.0949962,72.07004527,51.23388,40.22649219,34.23547654
PR52014,259.1500446,154.0091282,102.0680363,72.07607202,51.24664573,40.22275256,34.23261229
PR52015,259.4373534,153.8275596,101.9532262,72.06629578,51.2328309,40.25847281,34.22292568
PR52016,259.3597865,153.1617241,101.9785174,72.03079987,51.13118798,40.3842818,34.15921468
PR52017,259.2295035,153.40698,101.997094,72.04233323,51.13686231,40.36641947,34.19856347
PR52018,248.8814263,153.963878,102.0755688,71.96868694,51.7344045,40.90103538,34.19313058
PR52019,244.5237593,157.4741945,103.4452429,72.43518363,51.88363082,40.93242122,34.33328081
PR52020,243.1301983,157.0535015,103.4402786,72.50658579,51.96423884,40.91803296,34.31764907
PR52021,238.3085231,158.2829485,103.636382,72.73064053,51.48930242,40.76074631,34.27553365
PR52022,240.8111986,158.6465378,103.9452145,72.66536524,51.57209089,40.79426158,34.4246435
PR52023,243.9932583,159.6454213,104.0565771,72.71787457,51.56872834,40.5884688,34.35253259
PR52024,246.1586873,161.138807,105.0308911,72.6628168,51.40593861,40.34535888,34.28017912
PR52025,237.7846368,159.8943543,104.3143319,72.74904215,51.26001765,40.31136142,34.35366871
PR52026,243.0507549,160.5939001,105.0599689,72.56455517,50.87428485,40.23936493,34.27528435
PR52027,241.7414372,161.1042867,104.938906,72.64689203,50.83366665,40.29544425,34.22874182
