ID,datetime,electricity_consumption
14892,3/13/2015 12:00,195
14893,3/13/2015 13:00,198
14894,3/13/2015 14:00,177
14895,3/13/2015 15:00,207
14896,3/13/2015 16:00,180
14897,3/13/2015 17:00,183
14898,3/13/2015 18:00,213
14899,3/13/2015 19:00,186
14900,3/13/2015 20:00,219
14901,3/13/2015 21:00,195
14902,3/13/2015 22:00,213
14903,3/13/2015 23:00,216
14904,3/14/2015 0:00,186
14905,3/14/2015 1:00,204
14906,3/14/2015 2:00,213
14907,3/14/2015 3:00,198
14908,3/14/2015 4:00,216
14909,3/14/2015 5:00,222
14910,3/14/2015 6:00,219
14911,3/14/2015 7:00,222
14912,3/14/2015 8:00,225
14913,3/14/2015 9:00,213
14914,3/14/2015 10:00,210
14915,3/14/2015 11:00,189
14916,3/14/2015 12:00,201
14917,3/14/2015 13:00,216
14918,3/14/2015 14:00,201
14919,3/14/2015 15:00,192
14920,3/14/2015 16:00,210
14921,3/14/2015 17:00,219
14922,3/14/2015 18:00,213
14923,3/14/2015 19:00,201
14924,3/14/2015 20:00,192
14925,3/14/2015 21:00,195
14926,3/14/2015 22:00,207
14927,3/14/2015 23:00,207
14928,3/15/2015 0:00,189
14929,3/15/2015 1:00,195
14930,3/15/2015 2:00,186
14931,3/15/2015 3:00,204
14932,3/15/2015 4:00,216
14933,3/15/2015 5:00,231
14934,3/15/2015 6:00,201
14935,3/15/2015 7:00,222
14936,3/15/2015 8:00,222
14937,3/15/2015 9:00,198
14938,3/15/2015 10:00,216
14939,3/15/2015 11:00,201
14940,3/15/2015 12:00,216
14941,3/15/2015 13:00,198
14942,3/15/2015 14:00,180
14943,3/15/2015 15:00,183
14944,3/15/2015 16:00,189
14945,3/15/2015 17:00,183
14946,3/15/2015 18:00,198
14947,3/15/2015 19:00,213
14948,3/15/2015 20:00,210
14949,3/15/2015 21:00,222
14950,3/15/2015 22:00,207
14951,3/15/2015 23:00,207
14952,3/16/2015 0:00,204
14953,3/16/2015 1:00,261
14954,3/16/2015 2:00,261
14955,3/16/2015 3:00,240
14956,3/16/2015 4:00,210
14957,3/16/2015 5:00,195
14958,3/16/2015 6:00,198
14959,3/16/2015 7:00,192
14960,3/16/2015 8:00,222
14961,3/16/2015 9:00,228
14962,3/16/2015 10:00,216
14963,3/16/2015 11:00,213
14964,3/16/2015 12:00,216
14965,3/16/2015 13:00,231
14966,3/16/2015 14:00,222
14967,3/16/2015 15:00,216
14968,3/16/2015 16:00,225
14969,3/16/2015 17:00,198
14970,3/16/2015 18:00,210
14971,3/16/2015 19:00,225
14972,3/16/2015 20:00,246
14973,3/16/2015 21:00,231
14974,3/16/2015 22:00,231
14975,3/16/2015 23:00,237
14976,3/17/2015 0:00,276
14977,3/17/2015 1:00,294
14978,3/17/2015 2:00,288
14979,3/17/2015 3:00,285
14980,3/17/2015 4:00,294
14981,3/17/2015 5:00,270
14982,3/17/2015 6:00,240
14983,3/17/2015 7:00,240
14984,3/17/2015 8:00,237
14985,3/17/2015 9:00,228
14986,3/17/2015 10:00,240
14987,3/17/2015 11:00,258
14988,3/17/2015 12:00,279
14989,3/17/2015 13:00,246
14990,3/17/2015 14:00,267
14991,3/17/2015 15:00,225
14992,3/17/2015 16:00,225
14993,3/17/2015 17:00,219
14994,3/17/2015 18:00,249
14995,3/17/2015 19:00,234
14996,3/17/2015 20:00,234
14997,3/17/2015 21:00,237
14998,3/17/2015 22:00,219
14999,3/17/2015 23:00,258
15000,3/18/2015 0:00,249
15001,3/18/2015 1:00,282
15002,3/18/2015 2:00,258
15003,3/18/2015 3:00,261
15004,3/18/2015 4:00,252
15005,3/18/2015 5:00,219
15006,3/18/2015 6:00,243
15007,3/18/2015 7:00,243
15008,3/18/2015 8:00,240
15009,3/18/2015 9:00,222
15010,3/18/2015 10:00,234
15011,3/18/2015 11:00,237
15012,3/18/2015 12:00,210
15013,3/18/2015 13:00,189
15014,3/18/2015 14:00,192
15015,3/18/2015 15:00,201
15016,3/18/2015 16:00,204
15017,3/18/2015 17:00,195
15018,3/18/2015 18:00,216
15019,3/18/2015 19:00,216
15020,3/18/2015 20:00,234
15021,3/18/2015 21:00,261
15022,3/18/2015 22:00,273
15023,3/18/2015 23:00,273
15024,3/19/2015 0:00,264
15025,3/19/2015 1:00,270
15026,3/19/2015 2:00,258
15027,3/19/2015 3:00,216
15028,3/19/2015 4:00,231
15029,3/19/2015 5:00,252
15030,3/19/2015 6:00,255
15031,3/19/2015 7:00,219
15032,3/19/2015 8:00,216
15033,3/19/2015 9:00,207
15034,3/19/2015 10:00,234
15035,3/19/2015 11:00,234
15036,3/19/2015 12:00,240
15037,3/19/2015 13:00,225
15038,3/19/2015 14:00,210
15039,3/19/2015 15:00,198
15040,3/19/2015 16:00,198
15041,3/19/2015 17:00,189
15042,3/19/2015 18:00,186
15043,3/19/2015 19:00,213
15044,3/19/2015 20:00,228
15045,3/19/2015 21:00,210
15046,3/19/2015 22:00,234
15047,3/19/2015 23:00,231
15048,3/20/2015 0:00,210
15049,3/20/2015 1:00,240
15050,3/20/2015 2:00,225
15051,3/20/2015 3:00,252
15052,3/20/2015 4:00,237
15053,3/20/2015 5:00,225
15054,3/20/2015 6:00,195
15055,3/20/2015 7:00,210
15056,3/20/2015 8:00,216
15057,3/20/2015 9:00,231
15058,3/20/2015 10:00,216
15059,3/20/2015 11:00,228
15060,3/20/2015 12:00,225
15061,3/20/2015 13:00,216
15062,3/20/2015 14:00,213
15063,3/20/2015 15:00,204
15064,3/20/2015 16:00,273
15065,3/20/2015 17:00,282
15066,3/20/2015 18:00,267
15067,3/20/2015 19:00,303
15068,3/20/2015 20:00,300
15069,3/20/2015 21:00,327
15070,3/20/2015 22:00,330
15071,3/20/2015 23:00,348
15072,3/21/2015 0:00,369
15073,3/21/2015 1:00,369
15074,3/21/2015 2:00,345
15075,3/21/2015 3:00,342
15076,3/21/2015 4:00,327
15077,3/21/2015 5:00,273
15078,3/21/2015 6:00,267
15079,3/21/2015 7:00,246
15080,3/21/2015 8:00,273
15081,3/21/2015 9:00,264
15082,3/21/2015 10:00,315
15083,3/21/2015 11:00,336
15084,3/21/2015 12:00,354
15085,3/21/2015 13:00,342
15086,3/21/2015 14:00,348
15087,3/21/2015 15:00,300
15088,3/21/2015 16:00,300
15089,3/21/2015 17:00,306
15090,3/21/2015 18:00,303
15091,3/21/2015 19:00,318
15092,3/21/2015 20:00,336
15093,3/21/2015 21:00,345
15094,3/21/2015 22:00,378
15095,3/21/2015 23:00,372
15096,3/22/2015 0:00,372
15097,3/22/2015 1:00,378
15098,3/22/2015 2:00,396
15099,3/22/2015 3:00,372
15100,3/22/2015 4:00,399
15101,3/22/2015 5:00,393
15102,3/22/2015 6:00,393
15103,3/22/2015 7:00,402
15104,3/22/2015 8:00,414
15105,3/22/2015 9:00,411
15106,3/22/2015 10:00,459
15107,3/22/2015 11:00,459
15108,3/22/2015 12:00,465
15109,3/22/2015 13:00,402
15110,3/22/2015 14:00,402
15111,3/22/2015 15:00,312
15112,3/22/2015 16:00,318
15113,3/22/2015 17:00,291
15114,3/22/2015 18:00,330
15115,3/22/2015 19:00,330
15116,3/22/2015 20:00,279
15117,3/22/2015 21:00,252
15118,3/22/2015 22:00,249
15119,3/22/2015 23:00,252
15120,3/23/2015 0:00,252
15121,3/23/2015 1:00,252
15122,3/23/2015 2:00,246
15123,3/23/2015 3:00,267
15124,3/23/2015 4:00,246
15125,3/23/2015 5:00,330
15126,3/23/2015 6:00,381
15127,3/23/2015 7:00,405
15128,3/23/2015 8:00,375
15129,3/23/2015 9:00,360
15130,3/23/2015 10:00,390
15131,3/23/2015 11:00,348
15132,3/23/2015 12:00,324
15133,3/23/2015 13:00,330
15134,3/23/2015 14:00,312
15135,3/23/2015 15:00,303
15136,3/23/2015 16:00,264
15137,3/23/2015 17:00,252
15138,3/23/2015 18:00,270
15139,3/23/2015 19:00,267
15140,3/23/2015 20:00,303
15141,3/23/2015 21:00,288
15142,3/23/2015 22:00,345
15143,3/23/2015 23:00,324
15336,4/1/2015 0:00,240
15337,4/1/2015 1:00,249
15338,4/1/2015 2:00,267
15339,4/1/2015 3:00,252
15340,4/1/2015 4:00,267
15341,4/1/2015 5:00,228
15342,4/1/2015 6:00,225
15343,4/1/2015 7:00,231
15344,4/1/2015 8:00,228
15345,4/1/2015 9:00,216
15346,4/1/2015 10:00,222
15347,4/1/2015 11:00,195
15348,4/1/2015 12:00,213
15349,4/1/2015 13:00,228
15350,4/1/2015 14:00,243
15351,4/1/2015 15:00,222
15352,4/1/2015 16:00,240
15353,4/1/2015 17:00,240
15354,4/1/2015 18:00,273
15355,4/1/2015 19:00,270
15356,4/1/2015 20:00,285
15357,4/1/2015 21:00,324
15358,4/1/2015 22:00,324
15359,4/1/2015 23:00,324
15360,4/2/2015 0:00,318
15361,4/2/2015 1:00,288
15362,4/2/2015 2:00,303
15363,4/2/2015 3:00,315
15364,4/2/2015 4:00,324
15365,4/2/2015 5:00,270
15366,4/2/2015 6:00,285
15367,4/2/2015 7:00,258
15368,4/2/2015 8:00,276
15369,4/2/2015 9:00,294
15370,4/2/2015 10:00,366
15371,4/2/2015 11:00,366
15372,4/2/2015 12:00,351
15373,4/2/2015 13:00,342
15374,4/2/2015 14:00,375
15375,4/2/2015 15:00,384
15376,4/2/2015 16:00,390
15377,4/2/2015 17:00,384
15378,4/2/2015 18:00,396
15379,4/2/2015 19:00,417
15380,4/2/2015 20:00,486
15381,4/2/2015 21:00,492
15382,4/2/2015 22:00,504
15383,4/2/2015 23:00,546
15384,4/3/2015 0:00,507
15385,4/3/2015 1:00,501
15386,4/3/2015 2:00,486
15387,4/3/2015 3:00,480
15388,4/3/2015 4:00,495
15389,4/3/2015 5:00,477
15390,4/3/2015 6:00,225
15391,4/3/2015 7:00,192
15392,4/3/2015 8:00,213
15393,4/3/2015 9:00,180
15394,4/3/2015 10:00,192
15395,4/3/2015 11:00,204
15396,4/3/2015 12:00,201
15397,4/3/2015 13:00,198
15398,4/3/2015 14:00,189
15399,4/3/2015 15:00,210
15400,4/3/2015 16:00,210
15401,4/3/2015 17:00,204
15402,4/3/2015 18:00,207
15403,4/3/2015 19:00,207
15404,4/3/2015 20:00,204
15405,4/3/2015 21:00,222
15406,4/3/2015 22:00,189
15407,4/3/2015 23:00,198
15408,4/4/2015 0:00,195
15409,4/4/2015 1:00,204
15410,4/4/2015 2:00,189
15411,4/4/2015 3:00,207
15412,4/4/2015 4:00,198
15413,4/4/2015 5:00,192
15414,4/4/2015 6:00,186
15415,4/4/2015 7:00,207
15416,4/4/2015 8:00,198
15417,4/4/2015 9:00,192
15418,4/4/2015 10:00,213
15419,4/4/2015 11:00,192
15420,4/4/2015 12:00,192
15421,4/4/2015 13:00,207
15422,4/4/2015 14:00,213
15423,4/4/2015 15:00,213
15424,4/4/2015 16:00,216
15425,4/4/2015 17:00,207
15426,4/4/2015 18:00,210
15427,4/4/2015 19:00,195
15428,4/4/2015 20:00,225
15429,4/4/2015 21:00,219
15430,4/4/2015 22:00,201
15431,4/4/2015 23:00,219
15432,4/5/2015 0:00,225
15433,4/5/2015 1:00,222
15434,4/5/2015 2:00,222
15435,4/5/2015 3:00,195
15436,4/5/2015 4:00,204
15437,4/5/2015 5:00,204
15438,4/5/2015 6:00,213
15439,4/5/2015 7:00,216
15440,4/5/2015 8:00,216
15441,4/5/2015 9:00,213
15442,4/5/2015 10:00,207
15443,4/5/2015 11:00,225
15444,4/5/2015 12:00,219
15445,4/5/2015 13:00,189
15446,4/5/2015 14:00,198
15447,4/5/2015 15:00,204
15448,4/5/2015 16:00,213
15449,4/5/2015 17:00,249
15450,4/5/2015 18:00,261
15451,4/5/2015 19:00,270
15452,4/5/2015 20:00,312
15453,4/5/2015 21:00,339
15454,4/5/2015 22:00,372
15455,4/5/2015 23:00,393
15456,4/6/2015 0:00,423
15457,4/6/2015 1:00,414
15458,4/6/2015 2:00,402
15459,4/6/2015 3:00,381
15460,4/6/2015 4:00,384
15461,4/6/2015 5:00,348
15462,4/6/2015 6:00,315
15463,4/6/2015 7:00,291
15464,4/6/2015 8:00,276
15465,4/6/2015 9:00,276
15466,4/6/2015 10:00,231
15467,4/6/2015 11:00,225
15468,4/6/2015 12:00,222
15469,4/6/2015 13:00,204
15470,4/6/2015 14:00,222
15471,4/6/2015 15:00,213
15472,4/6/2015 16:00,192
15473,4/6/2015 17:00,216
15474,4/6/2015 18:00,264
15475,4/6/2015 19:00,306
15476,4/6/2015 20:00,327
15477,4/6/2015 21:00,318
15478,4/6/2015 22:00,348
15479,4/6/2015 23:00,336
15480,4/7/2015 0:00,360
15481,4/7/2015 1:00,363
15482,4/7/2015 2:00,345
15483,4/7/2015 3:00,330
15484,4/7/2015 4:00,351
15485,4/7/2015 5:00,351
15486,4/7/2015 6:00,288
15487,4/7/2015 7:00,288
15488,4/7/2015 8:00,258
15489,4/7/2015 9:00,273
15490,4/7/2015 10:00,300
15491,4/7/2015 11:00,300
15492,4/7/2015 12:00,324
15493,4/7/2015 13:00,336
15494,4/7/2015 14:00,390
15495,4/7/2015 15:00,357
15496,4/7/2015 16:00,306
15497,4/7/2015 17:00,315
15498,4/7/2015 18:00,333
15499,4/7/2015 19:00,333
15500,4/7/2015 20:00,369
15501,4/7/2015 21:00,378
15502,4/7/2015 22:00,393
15503,4/7/2015 23:00,411
15504,4/8/2015 0:00,408
15505,4/8/2015 1:00,402
15506,4/8/2015 2:00,444
15507,4/8/2015 3:00,465
15508,4/8/2015 4:00,504
15509,4/8/2015 5:00,516
15510,4/8/2015 6:00,462
15511,4/8/2015 7:00,450
15512,4/8/2015 8:00,417
15513,4/8/2015 9:00,417
15514,4/8/2015 10:00,414
15515,4/8/2015 11:00,423
15516,4/8/2015 12:00,444
15517,4/8/2015 13:00,486
15518,4/8/2015 14:00,510
15519,4/8/2015 15:00,519
15520,4/8/2015 16:00,450
15521,4/8/2015 17:00,465
15522,4/8/2015 18:00,531
15523,4/8/2015 19:00,570
15524,4/8/2015 20:00,591
15525,4/8/2015 21:00,615
15526,4/8/2015 22:00,603
15527,4/8/2015 23:00,660
15528,4/9/2015 0:00,714
15529,4/9/2015 1:00,717
15530,4/9/2015 2:00,663
15531,4/9/2015 3:00,651
15532,4/9/2015 4:00,585
15533,4/9/2015 5:00,474
15534,4/9/2015 6:00,369
15535,4/9/2015 7:00,342
15536,4/9/2015 8:00,390
15537,4/9/2015 9:00,330
15538,4/9/2015 10:00,234
15539,4/9/2015 11:00,192
15540,4/9/2015 12:00,192
15541,4/9/2015 13:00,213
15542,4/9/2015 14:00,189
15543,4/9/2015 15:00,204
15544,4/9/2015 16:00,192
15545,4/9/2015 17:00,189
15546,4/9/2015 18:00,183
15547,4/9/2015 19:00,213
15548,4/9/2015 20:00,213
15549,4/9/2015 21:00,192
15550,4/9/2015 22:00,204
15551,4/9/2015 23:00,195
15552,4/10/2015 0:00,198
15553,4/10/2015 1:00,207
15554,4/10/2015 2:00,186
15555,4/10/2015 3:00,183
15556,4/10/2015 4:00,201
15557,4/10/2015 5:00,198
15558,4/10/2015 6:00,186
15559,4/10/2015 7:00,180
15560,4/10/2015 8:00,210
15561,4/10/2015 9:00,195
15562,4/10/2015 10:00,192
15563,4/10/2015 11:00,198
15564,4/10/2015 12:00,192
15565,4/10/2015 13:00,198
15566,4/10/2015 14:00,198
15567,4/10/2015 15:00,192
15568,4/10/2015 16:00,186
15569,4/10/2015 17:00,216
15570,4/10/2015 18:00,213
15571,4/10/2015 19:00,198
15572,4/10/2015 20:00,213
15573,4/10/2015 21:00,222
15574,4/10/2015 22:00,261
15575,4/10/2015 23:00,246
15576,4/11/2015 0:00,267
15577,4/11/2015 1:00,306
15578,4/11/2015 2:00,336
15579,4/11/2015 3:00,330
15580,4/11/2015 4:00,324
15581,4/11/2015 5:00,294
15582,4/11/2015 6:00,270
15583,4/11/2015 7:00,258
15584,4/11/2015 8:00,294
15585,4/11/2015 9:00,276
15586,4/11/2015 10:00,318
15587,4/11/2015 11:00,432
15588,4/11/2015 12:00,402
15589,4/11/2015 13:00,366
15590,4/11/2015 14:00,345
15591,4/11/2015 15:00,360
15592,4/11/2015 16:00,321
15593,4/11/2015 17:00,336
15594,4/11/2015 18:00,312
15595,4/11/2015 19:00,354
15596,4/11/2015 20:00,384
15597,4/11/2015 21:00,396
15598,4/11/2015 22:00,411
15599,4/11/2015 23:00,399
15600,4/12/2015 0:00,390
15601,4/12/2015 1:00,372
15602,4/12/2015 2:00,339
15603,4/12/2015 3:00,333
15604,4/12/2015 4:00,414
15605,4/12/2015 5:00,420
15606,4/12/2015 6:00,408
15607,4/12/2015 7:00,348
15608,4/12/2015 8:00,351
15609,4/12/2015 9:00,330
15610,4/12/2015 10:00,366
15611,4/12/2015 11:00,366
15612,4/12/2015 12:00,336
15613,4/12/2015 13:00,330
15614,4/12/2015 14:00,354
15615,4/12/2015 15:00,348
15616,4/12/2015 16:00,378
15617,4/12/2015 17:00,378
15618,4/12/2015 18:00,381
15619,4/12/2015 19:00,405
15620,4/12/2015 20:00,435
15621,4/12/2015 21:00,480
15622,4/12/2015 22:00,477
15623,4/12/2015 23:00,525
15624,4/13/2015 0:00,474
15625,4/13/2015 1:00,438
15626,4/13/2015 2:00,396
15627,4/13/2015 3:00,210
15628,4/13/2015 4:00,207
15629,4/13/2015 5:00,195
15630,4/13/2015 6:00,183
15631,4/13/2015 7:00,186
15632,4/13/2015 8:00,180
15633,4/13/2015 9:00,213
15634,4/13/2015 10:00,186
15635,4/13/2015 11:00,192
15636,4/13/2015 12:00,204
15637,4/13/2015 13:00,201
15638,4/13/2015 14:00,189
15639,4/13/2015 15:00,201
15640,4/13/2015 16:00,198
15641,4/13/2015 17:00,204
15642,4/13/2015 18:00,213
15643,4/13/2015 19:00,207
15644,4/13/2015 20:00,264
15645,4/13/2015 21:00,240
15646,4/13/2015 22:00,234
15647,4/13/2015 23:00,237
15648,4/14/2015 0:00,270
15649,4/14/2015 1:00,243
15650,4/14/2015 2:00,246
15651,4/14/2015 3:00,225
15652,4/14/2015 4:00,207
15653,4/14/2015 5:00,219
15654,4/14/2015 6:00,204
15655,4/14/2015 7:00,198
15656,4/14/2015 8:00,183
15657,4/14/2015 9:00,204
15658,4/14/2015 10:00,204
15659,4/14/2015 11:00,201
15660,4/14/2015 12:00,207
15661,4/14/2015 13:00,228
15662,4/14/2015 14:00,234
15663,4/14/2015 15:00,225
15664,4/14/2015 16:00,207
15665,4/14/2015 17:00,228
15666,4/14/2015 18:00,234
15667,4/14/2015 19:00,267
15668,4/14/2015 20:00,264
15669,4/14/2015 21:00,309
15670,4/14/2015 22:00,306
15671,4/14/2015 23:00,318
15672,4/15/2015 0:00,342
15673,4/15/2015 1:00,339
15674,4/15/2015 2:00,357
15675,4/15/2015 3:00,330
15676,4/15/2015 4:00,351
15677,4/15/2015 5:00,291
15678,4/15/2015 6:00,303
15679,4/15/2015 7:00,300
15680,4/15/2015 8:00,294
15681,4/15/2015 9:00,291
15682,4/15/2015 10:00,282
15683,4/15/2015 11:00,279
15684,4/15/2015 12:00,297
15685,4/15/2015 13:00,294
15686,4/15/2015 14:00,306
15687,4/15/2015 15:00,300
15688,4/15/2015 16:00,312
15689,4/15/2015 17:00,306
15690,4/15/2015 18:00,306
15691,4/15/2015 19:00,321
15692,4/15/2015 20:00,324
15693,4/15/2015 21:00,318
15694,4/15/2015 22:00,315
15695,4/15/2015 23:00,294
15696,4/16/2015 0:00,285
15697,4/16/2015 1:00,285
15698,4/16/2015 2:00,285
15699,4/16/2015 3:00,291
15700,4/16/2015 4:00,306
15701,4/16/2015 5:00,279
15702,4/16/2015 6:00,285
15703,4/16/2015 7:00,264
15704,4/16/2015 8:00,294
15705,4/16/2015 9:00,240
15706,4/16/2015 10:00,216
15707,4/16/2015 11:00,186
15708,4/16/2015 12:00,219
15709,4/16/2015 13:00,228
15710,4/16/2015 14:00,198
15711,4/16/2015 15:00,177
15712,4/16/2015 16:00,204
15713,4/16/2015 17:00,210
15714,4/16/2015 18:00,213
15715,4/16/2015 19:00,204
15716,4/16/2015 20:00,219
15717,4/16/2015 21:00,195
15718,4/16/2015 22:00,198
15719,4/16/2015 23:00,183
15720,4/17/2015 0:00,189
15721,4/17/2015 1:00,204
15722,4/17/2015 2:00,207
15723,4/17/2015 3:00,204
15724,4/17/2015 4:00,180
15725,4/17/2015 5:00,186
15726,4/17/2015 6:00,192
15727,4/17/2015 7:00,204
15728,4/17/2015 8:00,204
15729,4/17/2015 9:00,222
15730,4/17/2015 10:00,231
15731,4/17/2015 11:00,198
15732,4/17/2015 12:00,201
15733,4/17/2015 13:00,201
15734,4/17/2015 14:00,186
15735,4/17/2015 15:00,195
15736,4/17/2015 16:00,195
15737,4/17/2015 17:00,219
15738,4/17/2015 18:00,231
15739,4/17/2015 19:00,228
15740,4/17/2015 20:00,252
15741,4/17/2015 21:00,267
15742,4/17/2015 22:00,252
15743,4/17/2015 23:00,264
15744,4/18/2015 0:00,273
15745,4/18/2015 1:00,276
15746,4/18/2015 2:00,294
15747,4/18/2015 3:00,279
15748,4/18/2015 4:00,294
15749,4/18/2015 5:00,294
15750,4/18/2015 6:00,267
15751,4/18/2015 7:00,243
15752,4/18/2015 8:00,210
15753,4/18/2015 9:00,231
15754,4/18/2015 10:00,246
15755,4/18/2015 11:00,258
15756,4/18/2015 12:00,246
15757,4/18/2015 13:00,222
15758,4/18/2015 14:00,216
15759,4/18/2015 15:00,204
15760,4/18/2015 16:00,189
15761,4/18/2015 17:00,234
15762,4/18/2015 18:00,240
15763,4/18/2015 19:00,249
15764,4/18/2015 20:00,276
15765,4/18/2015 21:00,294
15766,4/18/2015 22:00,306
15767,4/18/2015 23:00,333
15768,4/19/2015 0:00,348
15769,4/19/2015 1:00,336
15770,4/19/2015 2:00,342
15771,4/19/2015 3:00,273
15772,4/19/2015 4:00,294
15773,4/19/2015 5:00,279
15774,4/19/2015 6:00,234
15775,4/19/2015 7:00,264
15776,4/19/2015 8:00,282
15777,4/19/2015 9:00,294
15778,4/19/2015 10:00,342
15779,4/19/2015 11:00,390
15780,4/19/2015 12:00,423
15781,4/19/2015 13:00,417
15782,4/19/2015 14:00,426
15783,4/19/2015 15:00,432
15784,4/19/2015 16:00,435
15785,4/19/2015 17:00,456
15786,4/19/2015 18:00,453
15787,4/19/2015 19:00,510
15788,4/19/2015 20:00,510
15789,4/19/2015 21:00,537
15790,4/19/2015 22:00,573
15791,4/19/2015 23:00,534
15792,4/20/2015 0:00,558
15793,4/20/2015 1:00,552
15794,4/20/2015 2:00,534
15795,4/20/2015 3:00,471
15796,4/20/2015 4:00,450
15797,4/20/2015 5:00,456
15798,4/20/2015 6:00,447
15799,4/20/2015 7:00,441
15800,4/20/2015 8:00,465
15801,4/20/2015 9:00,432
15802,4/20/2015 10:00,429
15803,4/20/2015 11:00,429
15804,4/20/2015 12:00,441
15805,4/20/2015 13:00,414
15806,4/20/2015 14:00,333
15807,4/20/2015 15:00,387
15808,4/20/2015 16:00,381
15809,4/20/2015 17:00,432
15810,4/20/2015 18:00,501
15811,4/20/2015 19:00,609
15812,4/20/2015 20:00,549
15813,4/20/2015 21:00,360
15814,4/20/2015 22:00,261
15815,4/20/2015 23:00,252
15816,4/21/2015 0:00,234
15817,4/21/2015 1:00,222
15818,4/21/2015 2:00,234
15819,4/21/2015 3:00,276
15820,4/21/2015 4:00,276
15821,4/21/2015 5:00,240
15822,4/21/2015 6:00,243
15823,4/21/2015 7:00,246
15824,4/21/2015 8:00,270
15825,4/21/2015 9:00,255
15826,4/21/2015 10:00,234
15827,4/21/2015 11:00,240
15828,4/21/2015 12:00,252
15829,4/21/2015 13:00,237
15830,4/21/2015 14:00,249
15831,4/21/2015 15:00,240
15832,4/21/2015 16:00,234
15833,4/21/2015 17:00,228
15834,4/21/2015 18:00,246
15835,4/21/2015 19:00,228
15836,4/21/2015 20:00,246
15837,4/21/2015 21:00,237
15838,4/21/2015 22:00,219
15839,4/21/2015 23:00,240
15840,4/22/2015 0:00,243
15841,4/22/2015 1:00,222
15842,4/22/2015 2:00,231
15843,4/22/2015 3:00,216
15844,4/22/2015 4:00,207
15845,4/22/2015 5:00,249
15846,4/22/2015 6:00,213
15847,4/22/2015 7:00,204
15848,4/22/2015 8:00,210
15849,4/22/2015 9:00,195
15850,4/22/2015 10:00,201
15851,4/22/2015 11:00,204
15852,4/22/2015 12:00,207
15853,4/22/2015 13:00,183
15854,4/22/2015 14:00,183
15855,4/22/2015 15:00,201
15856,4/22/2015 16:00,204
15857,4/22/2015 17:00,213
15858,4/22/2015 18:00,201
15859,4/22/2015 19:00,228
15860,4/22/2015 20:00,261
15861,4/22/2015 21:00,270
15862,4/22/2015 22:00,252
15863,4/22/2015 23:00,222
15864,4/23/2015 0:00,213
15865,4/23/2015 1:00,240
15866,4/23/2015 2:00,240
15867,4/23/2015 3:00,258
15868,4/23/2015 4:00,303
15869,4/23/2015 5:00,270
15870,4/23/2015 6:00,255
15871,4/23/2015 7:00,216
15872,4/23/2015 8:00,216
15873,4/23/2015 9:00,255
15874,4/23/2015 10:00,258
15875,4/23/2015 11:00,258
15876,4/23/2015 12:00,252
15877,4/23/2015 13:00,267
15878,4/23/2015 14:00,270
15879,4/23/2015 15:00,249
15880,4/23/2015 16:00,255
15881,4/23/2015 17:00,228
15882,4/23/2015 18:00,267
15883,4/23/2015 19:00,282
15884,4/23/2015 20:00,333
15885,4/23/2015 21:00,363
15886,4/23/2015 22:00,396
15887,4/23/2015 23:00,408
16056,5/1/2015 0:00,192
16057,5/1/2015 1:00,180
16058,5/1/2015 2:00,192
16059,5/1/2015 3:00,189
16060,5/1/2015 4:00,198
16061,5/1/2015 5:00,198
16062,5/1/2015 6:00,219
16063,5/1/2015 7:00,204
16064,5/1/2015 8:00,225
16065,5/1/2015 9:00,210
16066,5/1/2015 10:00,192
16067,5/1/2015 11:00,210
16068,5/1/2015 12:00,192
16069,5/1/2015 13:00,186
16070,5/1/2015 14:00,183
16071,5/1/2015 15:00,192
16072,5/1/2015 16:00,195
16073,5/1/2015 17:00,216
16074,5/1/2015 18:00,240
16075,5/1/2015 19:00,270
16076,5/1/2015 20:00,294
16077,5/1/2015 21:00,273
16078,5/1/2015 22:00,288
16079,5/1/2015 23:00,279
16080,5/2/2015 0:00,339
16081,5/2/2015 1:00,348
16082,5/2/2015 2:00,336
16083,5/2/2015 3:00,303
16084,5/2/2015 4:00,264
16085,5/2/2015 5:00,276
16086,5/2/2015 6:00,228
16087,5/2/2015 7:00,228
16088,5/2/2015 8:00,243
16089,5/2/2015 9:00,249
16090,5/2/2015 10:00,291
16091,5/2/2015 11:00,282
16092,5/2/2015 12:00,264
16093,5/2/2015 13:00,282
16094,5/2/2015 14:00,273
16095,5/2/2015 15:00,270
16096,5/2/2015 16:00,261
16097,5/2/2015 17:00,282
16098,5/2/2015 18:00,279
16099,5/2/2015 19:00,324
16100,5/2/2015 20:00,336
16101,5/2/2015 21:00,357
16102,5/2/2015 22:00,396
16103,5/2/2015 23:00,378
16104,5/3/2015 0:00,390
16105,5/3/2015 1:00,366
16106,5/3/2015 2:00,351
16107,5/3/2015 3:00,348
16108,5/3/2015 4:00,351
16109,5/3/2015 5:00,339
16110,5/3/2015 6:00,348
16111,5/3/2015 7:00,363
16112,5/3/2015 8:00,354
16113,5/3/2015 9:00,342
16114,5/3/2015 10:00,318
16115,5/3/2015 11:00,342
16116,5/3/2015 12:00,354
16117,5/3/2015 13:00,378
16118,5/3/2015 14:00,408
16119,5/3/2015 15:00,399
16120,5/3/2015 16:00,399
16121,5/3/2015 17:00,396
16122,5/3/2015 18:00,423
16123,5/3/2015 19:00,423
16124,5/3/2015 20:00,414
16125,5/3/2015 21:00,453
