ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption
15615,2015-04-12 15:00:00,4.3,2.1,988.0,14.99,A,348.0
15616,2015-04-12 16:00:00,5.0,2.9,981.0,16.880000000000003,A,378.0
15617,2015-04-12 17:00:00,3.6,0.0,977.0,16.645,A,378.0
15618,2015-04-12 18:00:00,4.3,0.7,983.0,17.785,A,381.0
15619,2015-04-12 19:00:00,2.9,1.4,984.0,19.05,A,405.0
15620,2015-04-12 20:00:00,3.6,2.9,977.0,20.19,A,435.0
15621,2015-04-12 21:00:00,5.0,2.9,979.0,20.83,A,480.0
15622,2015-04-12 22:00:00,4.3,-0.7,983.0,22.22,A,477.0
15623,2015-04-12 23:00:00,3.6,2.9,993.0,23.11,A,525.0
15624,2015-04-13 00:00:00,5.0,0.0,992.0,24.125,A,474.0
15625,2015-04-13 01:00:00,3.6,1.4,978.0,24.515,A,438.0
15626,2015-04-13 02:00:00,5.0,0.0,986.0,25.78,A,396.0
15627,2015-04-13 03:00:00,2.9,0.7,982.0,26.17,A,210.0
15628,2015-04-13 04:00:00,4.3,2.9,992.0,27.31,A,207.0
15629,2015-04-13 05:00:00,4.3,2.1,983.0,27.825,A,195.0
15630,2015-04-13 06:00:00,5.0,1.4,982.0,28.215,A,183.0
15631,2015-04-13 07:00:00,4.3,-0.7,980.0,30.355,A,186.0
15632,2015-04-13 08:00:00,5.0,2.9,981.0,30.87,A,180.0
15633,2015-04-13 09:00:00,3.6,0.0,986.0,32.010000000000005,A,213.0
15634,2015-04-13 10:00:00,2.9,2.9,988.0,32.275,A,186.0
15635,2015-04-13 11:00:00,4.3,2.1,981.0,33.665,A,192.0
15636,2015-04-13 12:00:00,2.9,0.0,986.0,34.555,A,204.0
15637,2015-04-13 13:00:00,5.0,0.7,979.0,34.82,A,201.0
15638,2015-04-13 14:00:00,4.3,2.9,987.0,35.71,A,189.0
15639,2015-04-13 15:00:00,4.3,2.9,983.0,36.975,A,201.0
15640,2015-04-13 16:00:00,3.6,2.9,987.0,38.365,A,198.0
15641,2015-04-13 17:00:00,2.9,-0.7,993.0,38.88,A,204.0
15642,2015-04-13 18:00:00,5.0,2.1,986.0,38.895,A,213.0
15643,2015-04-13 19:00:00,3.6,0.7,977.0,40.535,A,207.0
15644,2015-04-13 20:00:00,3.6,1.4,983.0,40.8,A,264.0
15645,2015-04-13 21:00:00,5.0,2.9,994.0,41.815,A,240.0
15646,2015-04-13 22:00:00,4.3,0.7,991.0,43.08,A,234.0
15647,2015-04-13 23:00:00,5.0,2.1,988.0,43.595,A,237.0
15648,2015-04-14 00:00:00,6.4,2.1,980.0,44.86,A,270.0
15649,2015-04-14 01:00:00,6.4,0.7,994.0,46.125,A,243.0
15650,2015-04-14 02:00:00,7.1,3.6,996.0,47.015,A,246.0
15651,2015-04-14 03:00:00,5.0,2.1,984.0,47.53,A,225.0
15652,2015-04-14 04:00:00,5.0,0.0,996.0,48.42,A,207.0
15653,2015-04-14 05:00:00,6.4,2.9,988.0,48.685,A,219.0
15654,2015-04-14 06:00:00,7.1,3.6,986.0,49.95,A,204.0
15655,2015-04-14 07:00:00,5.7,0.0,1000.0,50.59,A,198.0
15656,2015-04-14 08:00:00,5.7,3.6,981.0,51.855,A,183.0
15657,2015-04-14 09:00:00,5.7,1.4,984.0,53.495,A,204.0
15658,2015-04-14 10:00:00,5.7,1.4,992.0,53.885,A,204.0
15659,2015-04-14 11:00:00,5.0,0.0,982.0,55.025,A,201.0
15660,2015-04-14 12:00:00,6.4,1.4,988.0,55.665,A,207.0
15661,2015-04-14 13:00:00,6.4,3.6,994.0,56.305,A,228.0
15662,2015-04-14 14:00:00,5.0,0.0,997.0,56.82,A,234.0
15663,2015-04-14 15:00:00,6.4,2.9,998.0,58.71,A,225.0
15664,2015-04-14 16:00:00,6.4,2.9,998.0,58.6,A,207.0
15665,2015-04-14 17:00:00,5.7,3.6,980.0,59.365,A,228.0
15666,2015-04-14 18:00:00,6.4,2.1,1000.0,60.63,A,234.0
15667,2015-04-14 19:00:00,6.4,2.1,990.0,62.02,A,267.0
15668,2015-04-14 20:00:00,5.7,1.4,999.0,63.285,A,264.0
15669,2015-04-14 21:00:00,7.1,3.6,997.0,63.925,A,309.0
15670,2015-04-14 22:00:00,5.0,0.7,980.0,64.815,A,306.0
15671,2015-04-14 23:00:00,7.1,3.6,981.0,64.83,A,318.0
15672,2015-04-15 00:00:00,5.7,2.9,981.0,66.22,A,342.0
15673,2015-04-15 01:00:00,6.4,0.0,990.0,66.985,A,339.0
15674,2015-04-15 02:00:00,5.7,0.0,990.0,67.375,A,357.0
15675,2015-04-15 03:00:00,5.0,2.9,994.0,68.89,A,330.0
15676,2015-04-15 04:00:00,7.1,2.9,1000.0,69.78,A,351.0
15677,2015-04-15 05:00:00,6.4,0.0,989.0,70.295,A,291.0
15678,2015-04-15 06:00:00,7.1,3.6,986.0,72.185,A,303.0
15679,2015-04-15 07:00:00,5.7,2.9,985.0,72.2,A,300.0
15680,2015-04-15 08:00:00,7.1,0.7,989.0,73.465,A,294.0
15681,2015-04-15 09:00:00,5.0,0.7,996.0,74.48,A,291.0
15682,2015-04-15 10:00:00,6.4,2.9,990.0,74.87,A,282.0
15683,2015-04-15 11:00:00,6.4,0.7,995.0,75.885,A,279.0
15684,2015-04-15 12:00:00,5.0,2.9,992.0,76.9,A,297.0
15685,2015-04-15 13:00:00,5.0,3.6,996.0,78.04,A,294.0
15686,2015-04-15 14:00:00,6.4,1.4,985.0,78.68,A,306.0
15687,2015-04-15 15:00:00,5.7,1.4,990.0,78.945,A,300.0
15688,2015-04-15 16:00:00,5.0,3.6,994.0,80.085,A,312.0
15689,2015-04-15 17:00:00,7.1,1.4,983.0,80.975,A,306.0
15690,2015-04-15 18:00:00,6.4,2.1,995.0,82.115,A,306.0
15691,2015-04-15 19:00:00,6.4,0.7,992.0,82.88,A,321.0
15692,2015-04-15 20:00:00,5.0,0.0,986.0,84.395,A,324.0
15693,2015-04-15 21:00:00,7.1,2.1,998.0,85.41,A,318.0
15694,2015-04-15 22:00:00,7.1,1.4,981.0,86.05,A,315.0
15695,2015-04-15 23:00:00,5.0,2.9,981.0,86.69,A,294.0
15696,2015-04-16 00:00:00,4.3,4.3,982.0,3.29,C,285.0
15697,2015-04-16 01:00:00,5.7,3.6,993.0,2.64,C,285.0
15698,2015-04-16 02:00:00,4.3,6.4,989.0,2.665,A,285.0
15699,2015-04-16 03:00:00,5.0,3.6,982.0,1.8900000000000001,C,291.0
15700,2015-04-16 04:00:00,6.4,2.9,977.0,2.59,C,306.0
15701,2015-04-16 05:00:00,5.7,5.7,993.0,3.855,C,279.0
15702,2015-04-16 06:00:00,4.3,3.6,983.0,2.54,C,285.0
15703,2015-04-16 07:00:00,5.0,6.4,990.0,4.305,C,264.0
15704,2015-04-16 08:00:00,5.0,5.0,979.0,8.85,C,294.0
15705,2015-04-16 09:00:00,5.0,4.3,982.0,15.285,C,240.0
15706,2015-04-16 10:00:00,3.6,2.1,992.0,20.72,C,216.0
15707,2015-04-16 11:00:00,3.6,1.4,983.0,25.515,C,186.0
15708,2015-04-16 12:00:00,7.9,0.7,983.0,33.19,A,219.0
15709,2015-04-16 13:00:00,7.1,-2.9,987.0,40.99,A,228.0
15710,2015-04-16 14:00:00,9.3,-3.6,977.0,52.295,A,198.0
15711,2015-04-16 15:00:00,7.1,-6.4,993.0,61.095,A,177.0
15712,2015-04-16 16:00:00,9.3,-3.6,990.0,67.745,A,204.0
15713,2015-04-16 17:00:00,5.7,-7.1,987.0,79.3,A,210.0
15714,2015-04-16 18:00:00,6.4,-6.4,997.0,86.6,A,213.0
15715,2015-04-16 19:00:00,5.0,-10.0,990.0,95.525,A,204.0
15716,2015-04-16 20:00:00,3.6,-6.4,991.0,100.335,A,219.0
15717,2015-04-16 21:00:00,1.4,-7.9,992.0,105.605,A,195.0
15718,2015-04-16 22:00:00,0.0,-5.7,985.0,109.775,A,198.0
15719,2015-04-16 23:00:00,2.1,-9.3,1002.0,114.82,A,183.0
15720,2015-04-17 00:00:00,0.7,-9.3,999.0,118.34,A,189.0
15721,2015-04-17 01:00:00,0.7,-5.7,985.0,2.515,A,204.0
15722,2015-04-17 02:00:00,-0.7,-5.0,987.0,2.9050000000000002,A,207.0
15723,2015-04-17 03:00:00,-1.4,-2.9,988.0,3.545,A,204.0
15724,2015-04-17 04:00:00,-2.9,-5.0,983.0,5.0600000000000005,A,180.0
15725,2015-04-17 05:00:00,-1.4,-4.3,992.0,5.95,A,186.0
15726,2015-04-17 06:00:00,-2.9,-4.3,981.0,7.215,A,192.0
15727,2015-04-17 07:00:00,-3.6,-5.7,994.0,7.605,A,204.0
15728,2015-04-17 08:00:00,1.4,-5.0,996.0,3.04,A,204.0
15729,2015-04-17 09:00:00,5.0,-5.0,995.0,6.295,A,222.0
15730,2015-04-17 10:00:00,6.4,-10.0,989.0,5.795,A,231.0
15731,2015-04-17 11:00:00,7.9,-8.6,991.0,8.025,A,198.0
15732,2015-04-17 12:00:00,8.6,-12.1,987.0,17.855,A,201.0
15733,2015-04-17 13:00:00,7.9,-12.1,995.0,29.535,A,201.0
15734,2015-04-17 14:00:00,8.6,-11.4,978.0,37.21,A,186.0
15735,2015-04-17 15:00:00,9.3,-12.1,980.0,45.775,A,195.0
15736,2015-04-17 16:00:00,7.9,-11.4,986.0,55.84,A,195.0
15737,2015-04-17 17:00:00,8.6,-10.0,980.0,5.27,A,219.0
15738,2015-04-17 18:00:00,7.1,-7.1,980.0,9.815,A,231.0
15739,2015-04-17 19:00:00,7.9,-7.1,996.0,14.21,A,228.0
15740,2015-04-17 20:00:00,7.1,-9.3,994.0,18.23,A,252.0
15741,2015-04-17 21:00:00,6.4,-7.9,993.0,21.86,A,267.0
15742,2015-04-17 22:00:00,0.7,-0.7,996.0,2.015,A,252.0
15743,2015-04-17 23:00:00,1.4,-1.4,982.0,3.1550000000000002,A,264.0
15744,2015-04-18 00:00:00,0.0,0.0,978.0,4.045,A,273.0
15745,2015-04-18 01:00:00,-1.4,-2.9,977.0,5.4350000000000005,A,276.0
15746,2015-04-18 02:00:00,-1.4,0.0,990.0,3.29,A,294.0
15747,2015-04-18 03:00:00,-2.1,-3.6,995.0,1.95,A,279.0
15748,2015-04-18 04:00:00,-2.9,-1.4,982.0,2.15,A,294.0
15749,2015-04-18 05:00:00,-3.6,-2.9,991.0,3.29,A,294.0
15750,2015-04-18 06:00:00,-3.6,-2.9,980.0,4.055,A,267.0
15751,2015-04-18 07:00:00,-2.1,0.0,989.0,6.22,A,243.0
15752,2015-04-18 08:00:00,1.4,-1.4,996.0,9.99,A,210.0
15753,2015-04-18 09:00:00,4.3,-2.9,980.0,12.995,A,231.0
15754,2015-04-18 10:00:00,7.1,-1.4,990.0,4.88,A,246.0
15755,2015-04-18 11:00:00,10.0,-2.9,993.0,3.54,A,258.0
15756,2015-04-18 12:00:00,11.4,-7.1,978.0,5.795,A,246.0
15757,2015-04-18 13:00:00,11.4,-7.9,980.0,10.565,A,222.0
15758,2015-04-18 14:00:00,10.0,-9.3,979.0,3.29,A,216.0
15759,2015-04-18 15:00:00,10.0,-6.4,978.0,2.515,A,204.0
15760,2015-04-18 16:00:00,9.3,-4.3,989.0,3.54,A,189.0
15761,2015-04-18 17:00:00,8.6,-0.7,988.0,4.43,A,234.0
15762,2015-04-18 18:00:00,8.6,-4.3,982.0,6.56,A,240.0
15763,2015-04-18 19:00:00,7.1,-3.6,986.0,9.225,A,249.0
15764,2015-04-18 20:00:00,2.9,2.1,983.0,2.265,A,276.0
15765,2015-04-18 21:00:00,3.6,1.4,990.0,2.265,A,294.0
15766,2015-04-18 22:00:00,3.6,3.6,981.0,3.6550000000000002,A,306.0
15767,2015-04-18 23:00:00,0.7,-0.7,981.0,3.04,A,333.0
15768,2015-04-19 00:00:00,0.0,0.7,997.0,2.64,A,348.0
15769,2015-04-19 01:00:00,0.0,0.0,998.0,1.575,A,336.0
15770,2015-04-19 02:00:00,-0.7,-0.7,995.0,2.765,A,342.0
15771,2015-04-19 03:00:00,0.0,0.7,994.0,3.805,A,273.0
15772,2015-04-19 04:00:00,-0.7,0.7,996.0,4.945,A,294.0
15773,2015-04-19 05:00:00,-2.1,-1.4,998.0,5.46,A,279.0
15774,2015-04-19 06:00:00,-2.1,-2.1,982.0,7.1,A,234.0
15775,2015-04-19 07:00:00,0.0,-0.7,995.0,2.265,A,264.0
15776,2015-04-19 08:00:00,0.7,0.0,999.0,2.665,A,282.0
15777,2015-04-19 09:00:00,4.3,0.0,979.0,4.705,A,294.0
15778,2015-04-19 10:00:00,5.0,2.1,980.0,2.64,A,342.0
15779,2015-04-19 11:00:00,7.9,2.1,979.0,3.04,A,390.0
15780,2015-04-19 12:00:00,9.3,-2.1,991.0,1.7650000000000001,A,423.0
15781,2015-04-19 13:00:00,9.3,-2.1,983.0,2.665,A,417.0
15782,2015-04-19 14:00:00,10.0,0.7,988.0,1.5150000000000001,A,426.0
15783,2015-04-19 15:00:00,8.6,-2.9,987.0,4.755,A,432.0
15784,2015-04-19 16:00:00,8.6,-1.4,990.0,6.545,A,435.0
15785,2015-04-19 17:00:00,7.9,1.4,994.0,7.06,A,456.0
15786,2015-04-19 18:00:00,3.6,2.1,992.0,1.2,A,453.0
15787,2015-04-19 19:00:00,2.9,3.6,983.0,2.715,A,510.0
15788,2015-04-19 20:00:00,3.6,2.1,985.0,2.14,A,510.0
15789,2015-04-19 21:00:00,0.7,0.0,979.0,2.265,A,537.0
15790,2015-04-19 22:00:00,2.1,2.1,980.0,1.6400000000000001,A,573.0
15791,2015-04-19 23:00:00,0.7,0.0,992.0,2.765,A,534.0
15792,2015-04-20 00:00:00,0.7,1.4,989.0,2.39,A,558.0
15793,2015-04-20 01:00:00,0.0,-0.7,983.0,2.39,A,552.0
15794,2015-04-20 02:00:00,0.7,-0.7,976.0,3.43,A,534.0
15795,2015-04-20 03:00:00,0.0,1.4,986.0,5.595,A,471.0
15796,2015-04-20 04:00:00,-0.7,-2.1,979.0,7.385,A,450.0
15797,2015-04-20 05:00:00,-1.4,-0.7,991.0,9.05,A,456.0
15798,2015-04-20 06:00:00,0.7,0.0,991.0,10.465,A,447.0
15799,2015-04-20 07:00:00,0.7,2.1,982.0,14.095,A,441.0
15800,2015-04-20 08:00:00,2.9,2.9,992.0,17.225,A,465.0
15801,2015-04-20 09:00:00,4.3,3.6,991.0,19.765,A,432.0
15802,2015-04-20 10:00:00,7.1,2.9,983.0,22.145,A,429.0
15803,2015-04-20 11:00:00,8.6,1.4,978.0,3.29,A,429.0
15804,2015-04-20 12:00:00,10.7,0.7,997.0,5.455,A,441.0
15805,2015-04-20 13:00:00,10.0,-0.7,996.0,2.79,A,414.0
15806,2015-04-20 14:00:00,12.1,-0.7,978.0,6.045,A,333.0
15807,2015-04-20 15:00:00,12.9,-0.7,983.0,7.71,A,387.0
15808,2015-04-20 16:00:00,11.4,-0.7,992.0,9.875,A,381.0
15809,2015-04-20 17:00:00,9.3,-0.7,992.0,11.415,A,432.0
15810,2015-04-20 18:00:00,5.0,2.1,986.0,1.325,A,501.0
15811,2015-04-20 19:00:00,5.7,2.1,1000.0,2.79,A,609.0
15812,2015-04-20 20:00:00,5.7,2.9,990.0,7.835,A,549.0
15813,2015-04-20 21:00:00,5.0,3.6,990.0,12.755,A,360.0
15814,2015-04-20 22:00:00,6.4,2.9,985.0,16.009999999999998,A,261.0
15815,2015-04-20 23:00:00,2.9,0.0,997.0,1.7,A,252.0
15816,2015-04-21 00:00:00,4.3,4.3,995.0,1.7650000000000001,A,234.0
15817,2015-04-21 01:00:00,5.0,1.4,996.0,2.665,A,222.0
15818,2015-04-21 02:00:00,5.7,0.0,994.0,5.08,A,234.0
15819,2015-04-21 03:00:00,3.6,-1.4,1002.0,2.64,A,276.0
15820,2015-04-21 04:00:00,4.3,1.4,989.0,3.1550000000000002,A,276.0
15821,2015-04-21 05:00:00,5.0,2.1,994.0,3.855,A,240.0
15822,2015-04-21 06:00:00,3.6,-0.7,994.0,2.54,A,243.0
15823,2015-04-21 07:00:00,3.6,0.7,1001.0,1.5150000000000001,A,246.0
15824,2015-04-21 08:00:00,4.3,0.0,991.0,2.09,A,270.0
15825,2015-04-21 09:00:00,4.3,0.7,997.0,3.165,A,255.0
15826,2015-04-21 10:00:00,4.3,2.1,985.0,2.915,A,234.0
15827,2015-04-21 11:00:00,5.7,1.4,986.0,4.255,C,240.0
15828,2015-04-21 12:00:00,4.3,1.4,993.0,7.51,C,252.0
15829,2015-04-21 13:00:00,3.6,2.9,984.0,11.155,C,237.0
15830,2015-04-21 14:00:00,2.9,2.1,991.0,15.035,C,249.0
15831,2015-04-21 15:00:00,3.6,1.4,984.0,20.205,C,240.0
15832,2015-04-21 16:00:00,1.4,2.1,989.0,24.225,C,234.0
15833,2015-04-21 17:00:00,3.6,4.3,986.0,28.785,C,228.0
15834,2015-04-21 18:00:00,3.6,4.3,990.0,4.63,C,246.0
15835,2015-04-21 19:00:00,1.4,1.4,983.0,4.755,C,228.0
15836,2015-04-21 20:00:00,2.1,2.1,983.0,8.135,C,246.0
15837,2015-04-21 21:00:00,2.9,2.9,984.0,3.755,A,237.0
15838,2015-04-21 22:00:00,2.9,2.1,981.0,2.54,A,219.0
15839,2015-04-21 23:00:00,2.1,2.9,979.0,4.58,A,240.0
15840,2015-04-22 00:00:00,2.9,1.4,992.0,8.21,A,243.0
15841,2015-04-22 01:00:00,3.6,4.3,997.0,2.265,A,222.0
15842,2015-04-22 02:00:00,-0.7,-0.7,983.0,2.09,A,231.0
15843,2015-04-22 03:00:00,0.7,2.1,987.0,1.5150000000000001,A,216.0
15844,2015-04-22 04:00:00,5.0,-2.1,978.0,6.17,A,207.0
15845,2015-04-22 05:00:00,3.6,-1.4,978.0,10.065,A,249.0
15846,2015-04-22 06:00:00,4.3,-2.9,995.0,14.86,A,213.0
15847,2015-04-22 07:00:00,3.6,-0.7,994.0,18.74,A,204.0
15848,2015-04-22 08:00:00,5.0,-3.6,992.0,2.015,A,210.0
15849,2015-04-22 09:00:00,5.0,0.7,981.0,2.79,A,195.0
15850,2015-04-22 10:00:00,7.1,-2.9,979.0,12.48,A,201.0
15851,2015-04-22 11:00:00,8.6,-2.9,981.0,24.175,A,204.0
15852,2015-04-22 12:00:00,7.9,-3.6,989.0,36.745,A,207.0
15853,2015-04-22 13:00:00,10.0,-5.0,978.0,47.8,A,183.0
15854,2015-04-22 14:00:00,8.6,-7.1,994.0,58.355,A,183.0
15855,2015-04-22 15:00:00,9.3,-5.7,993.0,69.91,A,201.0
15856,2015-04-22 16:00:00,7.9,-4.3,993.0,77.585,A,204.0
15857,2015-04-22 17:00:00,7.9,-4.3,985.0,83.005,A,213.0
15858,2015-04-22 18:00:00,5.7,-5.7,979.0,87.275,A,201.0
15859,2015-04-22 19:00:00,2.1,0.7,998.0,2.265,A,228.0
15860,2015-04-22 20:00:00,2.1,-2.1,983.0,1.7650000000000001,A,261.0
15861,2015-04-22 21:00:00,0.0,-0.7,995.0,2.265,A,270.0
15862,2015-04-22 22:00:00,1.4,-0.7,979.0,3.6550000000000002,A,252.0
15863,2015-04-22 23:00:00,0.7,-1.4,982.0,3.165,A,222.0
15864,2015-04-23 00:00:00,0.0,1.4,996.0,1.5150000000000001,A,213.0
15865,2015-04-23 01:00:00,-0.7,-2.1,985.0,3.0300000000000002,A,240.0
15866,2015-04-23 02:00:00,-0.7,0.7,992.0,2.855,A,240.0
15867,2015-04-23 03:00:00,-0.7,0.0,989.0,3.995,A,258.0
15868,2015-04-23 04:00:00,0.0,-2.9,994.0,5.635,A,303.0
15869,2015-04-23 05:00:00,-2.9,-1.4,978.0,2.64,A,270.0
15870,2015-04-23 06:00:00,-1.4,-1.4,989.0,4.555,A,255.0
15871,2015-04-23 07:00:00,-1.4,-1.4,997.0,2.79,A,216.0
15872,2015-04-23 08:00:00,-0.7,0.7,983.0,2.39,A,216.0
15873,2015-04-23 09:00:00,4.3,0.0,991.0,2.14,A,255.0
15874,2015-04-23 10:00:00,5.0,0.7,994.0,3.6550000000000002,A,258.0
15875,2015-04-23 11:00:00,8.6,-1.4,977.0,4.42,A,258.0
15876,2015-04-23 12:00:00,8.6,-4.3,976.0,6.085,A,252.0
15877,2015-04-23 13:00:00,8.6,-5.0,990.0,6.875,A,267.0
15878,2015-04-23 14:00:00,9.3,-5.0,989.0,4.505,A,270.0
15879,2015-04-23 15:00:00,9.3,-4.3,986.0,7.9,A,249.0
15880,2015-04-23 16:00:00,10.7,-3.6,975.0,12.03,A,255.0
15881,2015-04-23 17:00:00,7.9,-2.9,972.0,3.415,A,228.0
15882,2015-04-23 18:00:00,5.7,0.0,977.0,2.765,A,267.0
15883,2015-04-23 19:00:00,4.3,0.0,992.0,2.14,A,282.0
15884,2015-04-23 20:00:00,2.1,0.0,990.0,2.14,A,333.0
15885,2015-04-23 21:00:00,2.9,1.4,974.0,3.6550000000000002,A,363.0
15886,2015-04-23 22:00:00,0.7,2.1,976.0,4.295,A,396.0
15887,2015-04-23 23:00:00,0.7,2.1,975.0,2.79,A,408.0
16056,2015-05-01 00:00:00,2.9,-10.7,986.0,34.395,A,192.0
16057,2015-05-01 01:00:00,2.9,-12.9,1001.0,43.07,A,180.0
16058,2015-05-01 02:00:00,-1.4,-7.1,986.0,2.515,A,192.0
16059,2015-05-01 03:00:00,-2.1,-5.7,998.0,2.6550000000000002,A,189.0
16060,2015-05-01 04:00:00,-2.1,-10.0,991.0,3.54,A,198.0
16061,2015-05-01 05:00:00,-4.3,-5.0,1002.0,1.8900000000000001,A,198.0
16062,2015-05-01 06:00:00,-2.1,-5.7,986.0,2.265,A,219.0
16063,2015-05-01 07:00:00,-4.3,-3.6,983.0,2.7800000000000002,A,204.0
16064,2015-05-01 08:00:00,-2.1,-3.6,997.0,1.6400000000000001,A,225.0
16065,2015-05-01 09:00:00,3.6,-6.4,987.0,3.93,A,210.0
16066,2015-05-01 10:00:00,4.3,-11.4,1002.0,7.575,A,192.0
16067,2015-05-01 11:00:00,4.3,-12.9,988.0,5.895,A,210.0
16068,2015-05-01 12:00:00,5.7,-11.4,982.0,5.27,A,192.0
16069,2015-05-01 13:00:00,6.4,-13.6,999.0,12.045,A,186.0
16070,2015-05-01 14:00:00,7.1,-13.6,982.0,18.73,A,183.0
16071,2015-05-01 15:00:00,7.9,-14.3,997.0,23.775,A,192.0
16072,2015-05-01 16:00:00,7.1,-13.6,995.0,29.46,A,195.0
16073,2015-05-01 17:00:00,4.3,-10.0,996.0,2.64,A,216.0
16074,2015-05-01 18:00:00,1.4,-7.1,981.0,3.4050000000000002,A,240.0
16075,2015-05-01 19:00:00,0.7,-5.0,982.0,3.42,A,270.0
16076,2015-05-01 20:00:00,0.0,-5.7,995.0,4.8100000000000005,A,294.0
16077,2015-05-01 21:00:00,-0.7,-2.1,991.0,5.45,A,273.0
16078,2015-05-01 22:00:00,0.0,-2.9,996.0,1.7650000000000001,A,288.0
16079,2015-05-01 23:00:00,-3.6,-2.9,980.0,2.915,A,279.0
16080,2015-05-02 00:00:00,-2.1,-5.0,988.0,4.555,A,339.0
16081,2015-05-02 01:00:00,-2.9,-2.9,990.0,1.45,A,348.0
16082,2015-05-02 02:00:00,-2.1,-4.3,998.0,2.215,A,336.0
16083,2015-05-02 03:00:00,-2.1,-5.7,990.0,3.165,A,303.0
16084,2015-05-02 04:00:00,-5.0,-6.4,986.0,5.67,A,264.0
16085,2015-05-02 05:00:00,-3.6,-5.7,980.0,2.39,A,276.0
16086,2015-05-02 06:00:00,-3.6,-5.7,993.0,2.665,A,228.0
16087,2015-05-02 07:00:00,-2.9,-5.7,994.0,2.015,A,228.0
16088,2015-05-02 08:00:00,-2.1,-4.3,997.0,2.54,A,243.0
16089,2015-05-02 09:00:00,2.1,-3.6,1001.0,6.545,A,249.0
16090,2015-05-02 10:00:00,4.3,-5.0,983.0,7.71,A,291.0
16091,2015-05-02 11:00:00,5.0,-6.4,984.0,3.29,A,282.0
16092,2015-05-02 12:00:00,7.1,-5.7,994.0,5.205,A,264.0
16093,2015-05-02 13:00:00,5.7,-6.4,994.0,6.12,A,282.0
16094,2015-05-02 14:00:00,6.4,-8.6,980.0,4.505,A,273.0
16095,2015-05-02 15:00:00,6.4,-5.7,997.0,6.885,A,270.0
16096,2015-05-02 16:00:00,7.1,-5.7,979.0,11.28,A,261.0
16097,2015-05-02 17:00:00,5.7,-7.1,990.0,13.07,A,282.0
16098,2015-05-02 18:00:00,3.6,-0.7,991.0,2.39,A,279.0
16099,2015-05-02 19:00:00,0.0,-0.7,989.0,2.265,A,324.0
16100,2015-05-02 20:00:00,0.7,-3.6,987.0,3.68,A,336.0
16101,2015-05-02 21:00:00,2.9,-4.3,982.0,7.56,A,357.0
16102,2015-05-02 22:00:00,2.9,-2.1,980.0,12.23,A,396.0
16103,2015-05-02 23:00:00,1.4,1.4,991.0,14.985,A,378.0
16104,2015-05-03 00:00:00,-0.7,-0.7,1000.0,2.39,A,390.0
16105,2015-05-03 01:00:00,-0.7,-3.6,983.0,4.255,A,366.0
16106,2015-05-03 02:00:00,-1.4,-1.4,999.0,8.135,A,351.0
16107,2015-05-03 03:00:00,-0.7,0.0,995.0,2.515,A,348.0
16108,2015-05-03 04:00:00,-2.9,-2.1,991.0,2.79,A,351.0
16109,2015-05-03 05:00:00,0.0,-3.6,1000.0,4.205,A,339.0
16110,2015-05-03 06:00:00,-1.4,-2.9,1000.0,6.22,A,348.0
16111,2015-05-03 07:00:00,0.0,-0.7,985.0,8.135,A,363.0
16112,2015-05-03 08:00:00,0.0,0.7,1000.0,10.015,A,354.0
16113,2015-05-03 09:00:00,1.4,-1.4,985.0,11.93,A,342.0
16114,2015-05-03 10:00:00,2.1,0.0,999.0,16.185000000000002,A,318.0
16115,2015-05-03 11:00:00,4.3,2.1,988.0,2.915,A,342.0
16116,2015-05-03 12:00:00,5.7,-1.4,987.0,1.8900000000000001,A,354.0
16117,2015-05-03 13:00:00,5.0,2.1,990.0,4.88,A,378.0
16118,2015-05-03 14:00:00,5.0,-1.4,995.0,6.045,A,408.0
16119,2015-05-03 15:00:00,7.1,1.4,990.0,7.46,A,399.0
16120,2015-05-03 16:00:00,5.0,-0.7,988.0,2.515,A,399.0
16121,2015-05-03 17:00:00,3.6,1.4,980.0,3.215,A,396.0
16122,2015-05-03 18:00:00,2.1,2.1,986.0,2.14,A,423.0
16123,2015-05-03 19:00:00,3.6,0.0,998.0,2.64,A,423.0
16124,2015-05-03 20:00:00,1.4,1.4,1000.0,2.915,A,414.0
16125,2015-05-03 21:00:00,0.7,2.9,997.0,2.64,A,453.0
16126,2015-05-03 22:00:00,1.4,0.7,988.0,2.14,A,438.0
16127,2015-05-03 23:00:00,1.4,-0.7,1001.0,1.575,A,432.0
16128,2015-05-04 00:00:00,1.4,1.4,982.0,1.965,A,456.0
16129,2015-05-04 01:00:00,1.4,0.0,998.0,3.04,A,441.0
16130,2015-05-04 02:00:00,0.7,0.0,988.0,2.64,A,441.0
16131,2015-05-04 03:00:00,0.0,0.7,981.0,3.6550000000000002,A,408.0
16132,2015-05-04 04:00:00,1.4,0.7,996.0,1.5150000000000001,A,444.0
16133,2015-05-04 05:00:00,0.7,3.6,984.0,1.8900000000000001,A,417.0
16134,2015-05-04 06:00:00,2.1,0.7,993.0,1.325,A,426.0
16135,2015-05-04 07:00:00,0.7,3.6,994.0,1.7650000000000001,A,402.0
16136,2015-05-04 08:00:00,3.6,0.7,989.0,2.39,A,432.0
16137,2015-05-04 09:00:00,4.3,1.4,992.0,5.77,A,402.0
16138,2015-05-04 10:00:00,3.6,2.9,984.0,9.915,A,429.0
