id,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
13192,2,2,1,2,40,1,39,0.027464672,3,2,0
9882,2,2,1,2,40,3,4,0.027464672,1,2,0
27398,4,1,1,2,40,1,39,0.027464672,3,2,0
20631,2,2,1,2,40,1,39,0.027464672,3,2,0
5235,2,2,1,2,43,3,39,0.027464672,3,2,0
19060,2,2,1,2,40,3,39,0.027464672,1,1,0
25936,4,1,1,2,30,1,39,0.027464672,1,2,0
5484,2,2,1,2,50,3,39,0.027464672,2,1,0
24803,1,4,4,2,80,3,39,0.027464672,1,1,0
5170,4,4,1,1,40,1,39,0.027464672,1,2,0
16945,2,2,1,2,40,1,39,0.027464672,3,1,0
26121,4,1,3,2,25,1,40,0.027464672,3,1,0
29207,2,2,1,2,50,3,39,0.027464672,1,1,0
16191,2,6,1,1,40,3,39,0.027464672,3,1,1
12604,5,1,1,1,70,3,39,0.027464672,2,1,0
24279,4,3,1,2,40,1,39,0.027464672,3,1,0
26502,2,2,1,2,60,3,39,0.173579841,1,2,1
26467,2,2,1,2,32,2,39,0.027464672,1,2,0
26797,2,2,1,2,50,3,4,0.027464672,1,1,1
25376,4,3,5,1,20,1,19,0.027464672,2,1,0
5601,1,1,1,1,42,3,39,0.027464672,1,2,0
4230,1,1,1,1,30,3,39,0.027464672,1,1,0
4483,1,4,1,1,10,3,39,0.050358383,3,1,0
6782,2,2,1,2,70,3,39,0.027464672,1,2,0
4642,1,4,1,1,40,3,39,0.027464672,1,2,0
16000,2,2,1,2,55,3,39,0.027464672,1,1,1
28245,2,2,4,2,40,3,39,0.070120498,2,1,1
13309,4,1,1,1,40,3,39,0.027464672,3,1,0
9491,4,1,1,1,20,1,39,0.027464672,3,2,0
16872,2,6,3,1,35,3,24,0.173579841,1,2,1
14446,4,3,1,1,25,1,39,0.027464672,2,1,0
14385,4,3,1,2,10,1,39,0.027464672,1,1,0
1061,2,2,1,2,40,3,7,0.027464672,1,1,0
20518,2,2,1,2,45,3,39,0.027464672,1,1,0
18373,2,2,1,2,35,1,39,0.027464672,3,1,0
3279,2,2,1,2,48,3,39,0.027464672,3,1,1
14057,2,2,4,2,40,3,39,0.027464672,1,1,1
10183,4,1,1,2,30,1,39,0.027464672,2,1,0
15480,2,2,1,2,60,3,39,0.09844101,1,2,1
22801,2,2,4,2,40,3,22,0.027464672,2,1,0
12355,2,2,1,2,50,1,39,0.027464672,3,1,0
14886,4,1,1,1,25,1,39,0.027464672,3,2,0
28466,2,2,1,2,40,3,39,0.027464672,1,1,1
32264,2,6,1,1,45,1,39,0.027464672,3,2,0
2783,2,2,1,2,55,3,39,0.027464672,3,1,1
19963,4,1,1,2,40,1,39,0.027464672,2,1,0
26355,2,6,1,1,20,3,39,0.102233936,2,1,1
21320,2,2,1,2,40,3,39,0.027464672,1,2,0
16140,1,1,1,2,50,3,39,0.060706262,3,1,0
29812,2,2,1,2,48,3,39,0.027464672,1,2,0
31936,4,3,1,1,20,1,39,0.027464672,3,2,0
11839,1,4,4,1,40,3,39,0.027464672,1,2,0
15732,2,2,1,2,45,1,39,0.027464672,1,1,0
6843,4,1,1,2,48,1,6,0.027464672,1,1,0
28346,2,2,1,2,44,3,39,0.027464672,1,2,0
18826,1,5,1,1,50,3,39,0.027464672,1,1,0
25033,4,1,1,2,40,1,39,0.027464672,3,2,0
17889,2,2,1,2,40,2,39,0.027464672,1,2,0
26522,2,2,1,2,40,3,39,0.027464672,1,2,0
12096,1,1,1,1,40,3,39,0.027464672,1,2,0
30429,2,2,1,2,45,3,24,0.027464672,1,2,1
17796,3,1,1,1,42,1,39,0.027464672,1,1,0
13482,2,6,1,1,45,1,39,0.027464672,3,1,0
4992,4,3,1,2,10,1,39,0.027464672,2,1,0
12333,2,2,1,2,60,3,39,0.027464672,3,1,0
270,2,2,1,2,40,1,26,0.027464672,1,2,0
8103,4,3,1,1,40,1,39,0.027464672,1,1,0
27632,1,1,1,2,40,3,39,0.075450045,3,1,1
26406,1,1,1,1,40,3,39,0.027464672,1,1,1
3014,2,2,1,2,45,3,39,0.027464672,3,1,1
13216,2,2,1,2,60,3,39,0.027464672,1,2,0
21621,4,3,1,2,36,1,39,0.027464672,1,1,0
26275,4,5,1,2,50,1,19,0.027464672,1,2,0
9520,2,2,1,2,48,1,31,0.027464672,1,2,0
14438,2,2,1,2,40,3,39,0.057642745,1,2,1
29276,4,3,1,2,40,1,39,0.027464672,1,1,0
23285,4,3,1,2,40,1,39,0.027464672,2,1,0
12967,2,6,1,1,40,1,39,0.027464672,1,1,0
4142,6,1,4,1,31,3,39,0.027464672,3,1,0
811,1,4,1,1,50,3,10,0.027464672,3,1,0
8345,2,5,1,1,40,1,39,0.027464672,1,1,0
13124,4,3,1,1,30,1,39,0.027464672,3,1,0
13015,2,2,1,2,40,3,39,0.027464672,1,1,0
31775,2,2,1,2,40,3,39,0.027464672,2,1,1
7351,2,2,3,2,40,3,18,0.027464672,3,1,0
26065,1,1,1,2,50,3,39,0.027464672,1,2,0
4064,4,5,1,1,40,1,39,0.027464672,3,1,0
22436,4,1,1,1,30,1,39,0.027464672,2,1,0
7624,6,4,1,1,35,2,39,0.027464672,1,2,0
29621,2,2,1,2,60,3,39,0.027464672,3,2,0
11786,4,3,1,2,40,1,39,0.027464672,1,1,0
30138,2,2,1,2,40,3,39,0.027464672,1,2,0
16395,2,2,1,2,40,3,39,0.027464672,3,2,0
21995,2,2,1,2,40,3,39,0.027464672,2,1,1
24524,4,4,4,1,40,3,39,0.027464672,1,2,0
31387,2,6,1,1,40,1,39,0.027464672,1,1,0
5186,1,4,1,1,70,3,39,0.027464672,3,1,0
29658,2,2,1,2,40,3,39,0.027464672,2,1,0
32032,4,3,1,1,12,1,39,0.048627253,1,2,0
16962,4,1,4,1,30,1,39,0.027464672,3,2,0
6749,4,1,1,2,65,1,39,0.027464672,1,1,0
29285,4,3,1,1,40,1,39,0.027464672,1,2,0
23590,2,2,1,2,40,3,39,0.027464672,1,2,0
30870,4,1,1,2,80,3,10,0.111239703,1,2,1
2957,5,4,1,1,16,3,39,0.027464672,1,2,0
10764,4,1,1,1,40,3,39,0.027464672,1,2,0
10093,2,2,1,2,50,3,39,0.027464672,1,2,0
9680,1,3,1,2,44,3,39,0.027464672,1,1,0
4253,6,1,1,1,40,3,39,0.027464672,1,2,0
31088,4,3,1,2,40,1,39,0.027464672,1,1,0
13816,4,3,1,2,40,1,39,0.027464672,1,2,0
26061,4,1,1,2,35,1,39,0.027464672,1,1,0
18574,2,6,1,1,46,3,10,1,1,1,1
17892,2,6,1,1,16,3,39,0.027464672,1,2,1
32431,2,2,1,2,40,3,39,0.027464672,1,2,0
20806,2,2,1,2,60,3,39,0.027464672,3,2,0
4126,2,2,1,2,50,3,39,0.027464672,1,2,1
4421,4,3,4,2,10,1,39,0.027464672,1,2,0
18055,4,3,1,1,25,1,39,0.027464672,1,1,0
4794,4,4,1,1,40,1,39,0.027464672,3,2,0
17752,4,3,1,2,40,3,39,0.027464672,1,2,0
32097,4,1,1,1,35,3,39,0.027464672,3,2,0
4686,4,1,1,2,40,3,39,0.027464672,1,1,0
1182,2,2,1,2,40,3,39,0.027464672,1,2,0
20170,2,2,1,2,25,2,39,0.027464672,1,2,0
11914,2,2,1,2,13,1,39,0.027464672,1,1,0
14636,4,3,4,2,15,1,39,0.027464672,1,2,0
26885,4,1,4,2,45,3,39,0.027464672,3,1,0
25966,4,5,1,2,40,1,39,0.027464672,3,2,0
26525,4,3,1,2,40,1,39,0.048880114,3,1,0
28966,2,2,1,2,40,3,39,0.027464672,2,1,0
3163,3,4,1,1,30,3,39,0.027464672,2,1,0
16427,2,2,1,2,48,3,39,0.027464672,1,2,0
2135,4,1,1,2,40,3,39,0.027464672,1,2,0
5929,2,6,1,1,40,1,39,0.027464672,1,2,0
10199,2,2,1,2,45,3,39,0.102233936,3,1,1
19321,4,5,5,2,40,1,39,0.027464672,1,1,0
3233,2,2,1,2,50,3,39,0.027464672,3,2,1
16557,2,2,1,2,40,3,39,0.027464672,1,2,0
26610,2,2,1,2,50,3,19,0.027464672,1,1,0
22207,2,2,1,2,32,3,39,0.027464672,1,1,1
6510,1,1,1,1,25,3,39,0.027464672,1,2,0
27783,2,2,1,2,48,1,39,0.027464672,1,2,0
4383,4,3,4,2,40,1,39,0.027464672,2,1,0
16327,2,2,4,2,40,3,39,0.027464672,1,1,0
6444,4,3,3,1,40,1,25,0.027464672,1,2,0
22551,4,1,1,1,25,1,39,0.027464672,1,1,0
20253,2,3,2,2,38,1,39,0.027464672,3,1,0
29326,2,2,1,2,60,3,39,0.027464672,2,1,1
29801,2,2,1,2,40,3,39,0.027464672,1,2,1
9749,4,1,3,1,20,1,36,0.027464672,1,2,0
29736,4,1,4,2,15,1,39,0.027464672,1,1,0
15366,2,2,1,2,40,3,19,0.027464672,3,1,1
1691,2,2,4,2,38,3,39,0.027464672,1,1,1
20275,2,2,1,2,40,1,39,0.027464672,2,1,0
24527,2,2,1,2,45,3,39,0.027464672,1,1,0
19096,4,4,1,1,35,1,39,0.027464672,1,1,0
18322,4,1,1,1,40,2,39,0.027464672,1,1,0
32343,4,3,1,2,50,1,39,0.027464672,3,2,0
13248,2,2,1,2,40,3,39,0.027464672,2,1,1
18116,2,2,1,2,40,3,39,0.027464672,3,1,1
17274,4,3,1,2,95,1,39,0.027464672,1,2,0
30310,2,2,1,2,60,1,1,0.027464672,3,2,1
21999,4,1,4,2,40,1,39,0.027464672,1,2,0
12403,4,1,1,1,20,3,26,0.027464672,1,2,0
32386,6,1,1,1,6,2,39,0.027464672,3,2,0
24299,1,1,1,2,40,3,39,0.027464672,1,2,0
11125,4,4,1,1,40,3,39,0.065267499,1,1,0
10868,4,3,1,1,25,1,39,0.027464672,3,1,0
12014,1,1,1,2,50,3,39,0.027464672,3,1,0
29214,4,3,1,2,50,1,39,0.027464672,1,2,0
24549,2,2,1,2,40,3,39,0.027464672,3,1,1
11486,2,2,1,2,45,3,39,0.027464672,3,2,0
18699,4,1,1,2,50,1,39,0.027464672,1,1,0
29129,4,1,1,1,40,1,39,0.027464672,3,1,0
8889,2,2,1,2,40,1,39,0.053091235,1,2,0
16215,2,2,4,2,40,3,39,0.027464672,3,1,1
25969,2,6,1,1,4,3,39,0.027464672,1,2,0
18554,4,4,4,2,40,1,39,0.027464672,3,1,0
15813,4,3,1,2,50,1,8,0.129776412,3,2,1
1048,2,2,4,2,40,3,39,0.027464672,1,1,0
20887,6,1,1,1,17,2,39,0.027464672,1,2,0
7724,4,1,1,2,40,3,39,0.027464672,1,2,0
32207,4,1,1,2,20,1,39,0.027464672,1,2,0
29415,4,1,1,1,40,1,39,0.027464672,1,2,0
23481,2,2,1,2,40,3,39,0.027464672,1,2,0
6169,2,2,1,2,40,1,39,0.09844101,1,2,1
21436,2,2,1,2,55,3,26,0.027464672,3,1,0
31158,2,2,1,2,35,2,39,0.027464672,1,1,0
12309,2,2,1,2,60,3,39,0.173579841,1,2,1
19059,1,1,1,1,80,2,39,0.027464672,2,1,0
23087,4,1,1,2,40,3,39,0.027464672,1,2,0
21878,4,1,1,1,99,3,39,0.164437918,1,1,1
5932,2,2,1,2,55,3,39,0.027464672,3,1,1
29025,4,1,1,2,38,1,39,0.027464672,1,1,0
11327,2,2,3,2,40,2,39,0.027464672,1,1,0
10596,2,2,1,2,37,3,39,0.09844101,1,1,1
9764,4,1,1,2,40,3,8,0.027464672,3,2,0
12491,2,2,1,2,40,1,39,0.027464672,2,1,0
4317,2,2,1,2,40,3,39,0.027464672,1,1,1
7854,4,1,1,1,40,2,39,0.053266293,1,2,0
12320,2,2,1,2,36,3,39,0.027464672,1,2,0
13261,2,2,1,2,40,3,39,0.027464672,3,2,0
7533,4,1,1,1,45,3,39,0.063195978,1,2,0
24554,4,3,4,1,40,1,39,0.027464672,3,1,0
1538,2,2,1,2,12,2,39,0.027464672,1,2,1
12536,4,4,3,1,30,3,39,0.027464672,3,1,0
31161,4,3,1,1,40,1,39,0.027464672,3,2,0
8696,5,4,1,1,40,1,39,0.027464672,1,1,0
31003,2,6,1,1,25,1,39,0.027464672,2,1,0
14807,4,3,1,1,15,1,39,0.027464672,3,2,0
20196,4,1,1,2,40,1,39,0.027464672,1,1,0
5922,1,1,4,1,40,3,39,0.027464672,2,1,0
29705,2,2,1,2,44,3,39,0.027464672,2,1,0
18263,2,2,1,2,44,3,39,0.027464672,3,1,1
5102,2,6,1,1,40,1,39,0.027464672,3,2,0
28460,4,4,4,1,40,1,19,0.027464672,1,2,0
1438,4,3,1,2,40,1,39,0.027464672,3,1,0
11745,4,1,1,1,40,1,39,0.027464672,1,1,0
26075,2,2,1,2,40,3,39,0.027464672,3,2,0
17020,2,2,1,2,54,3,39,0.077823055,1,1,1
12664,1,5,1,2,40,3,39,0.027464672,1,1,0
20032,4,1,1,2,40,1,39,0.027464672,1,1,0
26152,2,6,4,1,35,3,39,0.027464672,1,2,1
20066,2,2,1,2,49,2,39,0.027464672,1,2,0
20188,1,1,1,1,34,3,39,0.027464672,1,2,0
12635,4,1,1,2,40,1,39,0.027464672,3,1,0
28717,4,1,1,2,75,3,39,0.027464672,1,2,0
9846,4,3,4,2,40,1,39,0.027464672,2,1,0
17043,4,1,1,2,43,1,39,0.027464672,3,1,1
31622,2,2,1,2,2,2,39,0.09844101,1,2,1
13852,2,2,1,2,38,3,39,0.027464672,1,2,0
6419,6,5,1,2,20,2,39,0.027464672,1,1,0
16862,4,1,1,2,40,3,39,0.074020404,2,1,1
8662,4,3,1,2,30,1,39,0.027464672,2,1,0
26716,2,2,1,2,40,3,39,0.027464672,2,1,0
19434,2,2,1,2,40,3,39,0.027464672,1,1,0
15072,2,6,1,1,20,3,39,0.027464672,1,2,0
29413,1,1,1,1,40,3,26,0.027464672,1,2,0
8773,4,1,1,1,40,1,39,0.027464672,1,1,0
7643,1,1,1,1,50,3,39,0.027464672,1,2,0
3706,2,2,1,2,40,3,39,0.027464672,1,2,1
2537,1,4,4,1,38,3,39,0.027464672,2,1,0
2888,4,3,1,2,25,1,39,0.027464672,1,2,0
32380,2,2,1,2,40,3,11,0.027464672,1,2,0
20697,2,2,1,2,50,3,39,0.066988903,3,1,0
6157,3,1,1,2,60,3,39,0.159244527,3,1,1
2793,2,2,1,2,72,3,39,0.027464672,1,2,1
21898,5,1,1,1,40,3,39,0.027464672,1,2,0
30555,2,2,1,2,45,3,39,0.050873832,1,1,1
289,2,2,1,2,40,3,9,0.027464672,1,2,1
24983,4,4,4,1,40,3,39,0.027464672,3,2,0
24,4,5,1,2,35,1,10,0.027464672,3,2,0
3930,2,2,1,2,40,1,39,0.027464672,3,1,0
23542,2,2,3,2,40,3,39,0.027464672,2,1,0
19180,2,2,1,2,30,3,39,0.027464672,1,2,0
7863,2,2,1,2,50,3,39,0.027464672,3,1,1
14748,2,5,1,1,40,3,26,0.027464672,1,1,0
8942,2,6,1,1,35,3,39,0.027464672,1,2,1
9338,4,1,1,1,60,1,39,0.027464672,1,2,0
2857,4,3,1,2,40,1,39,0.027464672,3,2,0
6273,4,3,1,2,20,1,39,0.027464672,1,2,0
24121,2,2,1,2,40,2,39,0.027464672,1,2,0
6484,4,3,1,1,18,1,39,0.027464672,1,1,0
1631,4,1,1,1,40,3,39,0.027464672,3,2,1
22438,2,2,1,2,37,3,8,0.027464672,2,1,0
30778,1,4,1,2,40,3,39,0.027464672,2,1,0
23548,2,2,1,2,50,3,39,0.027464672,3,1,0
6364,4,5,1,1,40,1,39,0.027464672,3,1,0
23642,4,3,1,1,25,1,39,0.027464672,1,2,0
20427,4,4,1,1,30,1,39,0.027464672,1,1,0
1710,4,3,1,2,40,1,39,0.027464672,1,2,0
3520,2,2,2,2,15,3,4,0.027464672,1,2,0
18309,2,2,1,2,50,3,39,0.027464672,1,2,1
27444,6,1,4,1,12,2,39,0.027464672,3,1,0
425,2,2,1,2,20,3,39,0.027464672,3,2,0
28821,4,1,1,2,40,3,39,0.027464672,1,2,0
31624,4,3,1,1,40,1,5,0.027464672,1,1,0
7128,4,1,1,1,65,1,39,0.027464672,1,2,0
1528,2,2,1,2,40,3,39,0.027464672,3,2,0
6669,2,2,1,2,40,2,39,0.29810451,1,2,1
14634,2,6,1,1,45,3,39,0.027464672,2,1,1
104,1,4,1,1,40,3,39,0.027464672,3,2,0
9386,2,2,3,2,40,3,2,0.027464672,3,1,1
15115,2,6,1,1,40,3,39,0.027464672,1,2,0
4868,2,2,1,2,48,3,39,1,1,2,1
6332,4,3,1,2,20,2,39,0.027464672,3,2,0
23776,4,1,3,2,40,1,19,0.027464672,1,2,0
7496,2,2,1,2,40,3,39,0.027464672,1,1,0
18883,2,2,1,2,40,3,39,0.027464672,3,2,1
31465,4,1,1,2,50,1,39,0.027464672,2,1,0
17318,3,3,3,1,33,1,35,0.027464672,1,1,0
16375,4,1,1,1,50,3,39,0.027464672,1,2,0
2010,4,1,1,2,15,3,39,0.027464672,1,2,0
6771,5,4,1,2,35,1,39,0.027464672,2,1,0
29650,1,1,1,2,40,3,39,0.027464672,2,1,0
30811,5,4,4,2,40,3,39,0.027464672,1,1,0
15990,2,2,3,2,40,3,25,0.027464672,1,1,0
8260,4,3,1,1,60,1,39,0.027464672,3,1,0
1208,2,2,3,2,50,1,18,0.027464672,1,1,0
21795,2,2,1,2,40,3,39,0.027464672,1,2,0
11153,2,2,1,2,40,3,39,0.027464672,3,1,0
16931,2,2,1,2,45,3,39,0.061153633,1,2,0
4228,4,1,1,1,16,2,39,0.027464672,1,2,0
20613,2,2,1,2,40,1,39,0.027464672,3,1,0
18372,2,6,1,1,25,1,39,0.027464672,1,1,1
9850,4,1,1,2,90,3,39,0.027464672,3,2,0
15358,2,2,3,2,60,3,18,0.027464672,1,2,1
30290,2,2,1,2,40,3,39,0.027464672,3,2,1
9339,1,5,1,1,36,3,39,0.027464672,1,2,0
13050,2,2,1,2,50,3,39,0.027464672,1,2,1
26031,4,1,1,2,25,3,39,0.027464672,3,2,0
15137,4,1,1,1,45,1,39,0.027464672,1,2,0
11524,2,2,1,2,45,1,39,0.027464672,3,1,0
28386,4,1,1,2,38,3,1,0.027464672,1,2,0
27939,2,2,1,2,40,3,26,0.057642745,2,1,1
15959,4,3,1,1,22,1,39,0.027464672,3,2,0
3980,2,2,1,2,40,3,39,0.09844101,1,2,1
7114,2,2,1,2,45,3,39,0.027464672,1,2,0
9488,4,1,1,1,20,1,39,0.027464672,1,1,0
22632,2,2,1,2,40,1,39,0.027464672,3,2,0
5354,2,2,1,2,65,3,39,0.027464672,1,1,0
29986,2,2,1,2,40,3,39,0.027464672,1,2,1
19133,1,1,1,2,40,3,39,0.027464672,1,2,0
11129,2,2,1,2,40,3,39,0.027464672,3,1,1
30038,2,6,1,1,40,1,39,0.027464672,2,1,0
12252,1,1,3,1,60,1,30,0.027464672,3,1,0
30089,2,2,1,2,40,3,39,0.027464672,1,2,1
16817,2,2,1,2,55,3,39,0.027464672,2,1,1
21942,2,2,1,2,50,3,39,0.027464672,1,2,1
6866,4,1,1,2,25,3,39,0.027464672,1,1,0
17656,1,4,1,2,43,3,26,0.027464672,3,1,0
8953,4,3,1,1,55,1,39,0.027464672,1,2,0
3267,2,2,1,2,40,3,39,0.027464672,1,2,0
31621,4,3,1,1,20,1,39,0.027464672,1,1,0
19853,2,2,1,2,45,3,39,0.027464672,1,1,0
3213,2,2,1,2,40,3,39,0.027464672,3,1,1
4408,2,2,1,2,40,3,39,0.027464672,1,2,0
25170,4,1,1,1,40,1,39,0.027464672,1,2,0
4730,1,1,1,2,50,3,39,0.027464672,3,2,0
12616,2,2,1,2,45,3,39,0.027464672,1,2,0
12206,2,2,1,2,40,3,39,0.027464672,2,1,0
27465,1,4,4,1,40,3,39,0.027464672,3,1,0
2113,2,6,1,1,50,3,39,0.027464672,1,2,1
907,4,4,1,1,25,3,39,0.027464672,1,2,0
25866,2,2,1,2,43,3,39,0.054977972,1,2,0
26093,1,1,1,1,35,3,39,0.027464672,1,2,0
1496,1,1,1,1,17,3,39,0.027464672,1,2,0
12341,4,3,1,1,50,1,39,0.027464672,1,2,0
22354,2,2,1,2,38,1,39,0.027464672,3,2,0
4148,4,5,1,2,40,1,39,0.027464672,1,2,0
20204,2,2,1,2,45,3,39,0.027464672,1,1,0
16284,2,2,1,2,50,3,39,0.027464672,1,2,1
14659,4,1,1,2,50,1,39,0.027464672,3,1,0
28154,6,4,4,1,40,2,39,0.027464672,1,1,0
31530,4,5,5,1,35,1,39,0.027464672,2,1,0
7074,2,2,1,2,16,2,39,0.064596442,1,2,0
3204,2,2,1,2,50,3,39,0.027464672,2,1,1
29302,4,3,4,2,40,1,39,0.027464672,1,1,0
26806,1,4,4,1,45,3,39,0.027464672,1,2,0
14874,1,4,4,1,50,3,39,0.027464672,3,1,0
19244,4,1,1,2,45,3,39,0.027464672,2,1,0
31958,2,2,1,2,40,3,39,0.076218356,3,2,0
8778,2,2,1,2,58,1,39,0.027464672,1,2,1
21722,1,4,4,1,35,3,39,0.027464672,3,1,0
46,4,1,1,2,40,3,39,0.027464672,1,1,0
23976,2,2,1,2,40,3,39,0.09844101,1,2,1
4086,1,1,1,2,40,3,39,0.027464672,1,2,0
17492,5,3,1,2,40,1,39,0.027464672,1,2,0
30911,4,5,1,2,32,1,39,0.027464672,3,1,0
18760,2,2,1,2,40,3,39,0.027464672,1,1,0
1900,2,2,1,2,50,3,39,0.027464672,2,1,1
13428,2,2,1,2,40,3,39,0.09844101,3,1,1
29019,2,6,1,1,35,3,39,0.027464672,1,2,0
5987,4,3,4,1,40,1,39,0.027464672,1,2,0
28906,4,1,1,2,50,1,39,0.027464672,3,1,1
30078,2,2,3,2,40,3,24,1,1,1,1
24510,1,3,1,1,40,3,39,0.027464672,1,1,0
19063,1,4,1,1,40,3,39,0.027464672,1,1,0
1013,2,2,1,2,40,3,39,0.027464672,1,2,0
3404,4,3,1,1,9,1,39,0.027464672,1,2,0
28313,2,2,1,2,45,3,39,0.027464672,1,2,1
20743,4,1,1,1,40,3,39,0.027464672,1,1,0
23857,2,2,1,2,40,1,39,0.027464672,1,2,0
28719,4,3,1,1,40,1,8,0.027464672,3,2,0
20829,2,2,4,2,40,3,39,0.027464672,3,2,1
3797,2,2,1,2,40,3,39,0.027464672,1,2,1
21497,1,1,1,1,40,3,39,0.027464672,1,1,0
11825,2,2,1,2,40,3,26,0.027464672,2,1,0
482,2,2,1,2,55,3,39,0.066988903,1,2,0
18001,4,3,1,1,40,1,39,0.027464672,1,1,0
18191,2,2,1,2,60,3,39,0.027464672,1,1,1
31083,4,1,1,1,40,3,39,0.027464672,2,1,0
29538,2,6,1,1,40,3,39,0.027464672,1,1,0
15593,1,4,1,1,55,3,19,0.027464672,1,1,0
30886,4,3,1,2,40,1,39,0.027464672,1,2,0
3200,4,1,4,2,40,1,39,0.027464672,1,1,0
23882,4,3,1,1,25,1,39,0.027464672,1,1,0
30171,2,2,1,2,40,2,39,0.027464672,1,2,1
6699,2,2,1,2,40,3,39,0.027464672,3,2,1
17766,2,2,1,2,35,1,39,0.027464672,1,2,0
732,6,1,1,2,20,2,39,0.027464672,1,2,0
30724,4,1,1,1,30,1,39,0.027464672,2,1,0
22920,2,5,1,1,40,1,40,0.027464672,1,2,0
5003,2,6,1,1,40,1,39,0.054977972,1,2,1
22018,4,3,1,2,40,3,39,0.027464672,3,2,0
6512,2,2,1,2,40,3,39,0.027464672,1,2,0
29465,2,2,1,2,40,2,39,0.057973411,2,1,0
21080,4,3,1,1,8,1,39,0.027464672,1,1,0
25964,4,3,1,2,55,3,39,0.027464672,1,2,1
24063,2,2,1,2,65,3,39,1,1,2,1
15495,4,3,1,2,20,1,39,0.027464672,1,2,0
23978,4,4,1,2,42,1,39,0.027464672,2,1,0
22154,4,4,1,1,20,3,39,0.027464672,2,1,0
1713,5,1,4,1,28,3,39,0.027464672,1,2,0
20607,2,2,1,2,40,3,39,0.027464672,1,1,0
28223,4,5,1,1,24,1,26,0.027464672,1,2,0
17400,2,2,1,2,44,3,39,0.09844101,1,1,1
2104,6,1,4,2,55,2,39,0.027464672,1,2,1
22689,2,2,1,2,65,3,39,0.076218356,3,2,0
26198,4,3,1,1,40,3,26,0.027464672,1,2,0
13721,4,3,4,2,40,1,39,0.027464672,1,2,0
26447,4,3,1,2,40,1,39,0.027464672,1,2,0
21097,1,1,1,2,40,3,39,0.027464672,3,2,0
10340,4,3,1,1,40,1,39,0.027464672,1,2,0
18598,2,2,1,2,45,3,39,0.102233936,3,1,1
12583,4,1,4,2,40,1,39,0.027464672,1,2,0
31237,2,2,1,2,40,3,39,0.027464672,1,2,1
28655,4,3,1,2,98,1,39,0.027464672,1,2,0
6852,4,3,1,2,40,1,39,0.027464672,3,2,0
4363,2,2,1,2,55,3,39,0.027464672,2,1,1
3910,2,6,1,1,40,3,39,0.027464672,1,2,1
25005,4,5,1,1,13,1,23,0.027464672,1,2,0
28010,4,3,1,2,48,3,39,0.027464672,1,2,0
22125,4,3,1,2,25,1,39,0.027464672,1,2,0
20661,2,2,1,2,40,3,39,0.027464672,2,1,0
1468,2,2,1,2,70,3,39,0.027464672,3,1,1
26514,4,1,1,1,30,1,26,0.027464672,3,2,0
24256,4,3,4,2,40,1,39,0.027464672,3,1,0
19854,4,1,1,1,35,1,39,0.027464672,1,2,0
29672,4,3,4,2,40,1,39,0.027464672,1,2,0
23109,2,2,1,2,40,3,39,0.027464672,2,1,1
28150,1,4,1,1,40,3,39,0.027464672,1,2,0
4385,5,1,4,2,60,3,39,0.027464672,1,2,1
6586,4,3,1,2,40,3,39,0.027464672,1,2,0
11240,4,1,1,1,20,3,39,0.027464672,1,1,0
5038,2,6,1,1,20,3,39,0.027464672,1,2,1
31074,1,5,4,1,40,3,39,0.027464672,1,2,0
32095,2,6,1,1,40,3,39,0.027464672,3,2,1
27746,2,2,1,2,40,1,39,0.027464672,1,1,0
5777,2,2,1,2,40,3,39,0.027464672,3,2,0
11088,2,2,1,2,60,3,39,0.027464672,2,1,0
10273,4,1,1,2,40,1,26,0.027464672,1,2,0
11209,2,2,1,2,40,2,39,0.027464672,3,1,0
19400,6,1,5,1,50,2,39,0.027464672,3,1,0
27668,2,6,1,1,40,3,39,0.027464672,2,1,0
24653,1,1,2,1,25,3,39,0.027464672,3,2,0
3956,4,1,4,1,40,1,39,0.027464672,1,2,0
9620,2,6,1,1,40,1,39,0.027464672,1,2,0
19259,2,6,4,1,40,3,39,0.027464672,1,2,0
22444,2,6,2,1,40,1,39,0.027464672,1,1,0
13168,2,2,1,2,40,3,39,0.027464672,1,2,1
140,3,1,1,2,28,3,10,0.027464672,1,2,0
23601,4,3,1,1,40,1,39,0.076675452,1,1,0
28225,2,6,1,1,40,3,39,0.027464672,1,2,0
3778,2,2,1,2,40,3,39,0.102233936,3,2,1
5656,5,4,1,1,35,3,39,0.027464672,1,2,1
14907,2,2,1,2,40,3,6,0.027464672,3,2,0
4395,4,3,4,1,40,1,39,0.027464672,2,1,0
8999,1,1,1,2,20,3,39,0.027464672,1,2,0
5086,2,2,1,2,15,2,39,0.027464672,2,1,1
12435,1,1,1,2,50,2,39,0.027464672,3,1,0
11812,5,3,1,1,40,1,39,0.027464672,3,1,0
16238,1,1,1,1,60,3,39,0.027464672,1,1,0
26319,2,2,1,2,40,3,39,0.027464672,1,2,0
18224,2,2,1,2,40,3,39,0.027464672,2,1,0
19878,2,6,1,1,40,1,39,0.027464672,1,2,1
22720,2,2,2,2,50,1,39,0.027464672,3,2,1
31012,1,4,1,1,40,3,5,0.027464672,1,2,0
815,5,5,1,2,24,2,39,0.072688017,1,2,0
8337,6,1,1,1,44,2,39,0.027464672,1,1,0
