id,Country Name,Country Code,Year,Balance,Inflation,GDP,Exports,Trade
3269,Brazil,BRA,1975,-6968000000,33.86227732,5.209075901,8670000000,17.9954023
3270,"Bahamas, The",BHS,1999,-324397720,4.950940506,7.144129932,462000000,36.86063656
3271,Oman,OMN,2004,876566970.1,13.0068959,1.292112564,13341500000,89.39366152
3272,Djibouti,DJI,1995,77638545.81,4.88604768,-3.488261164,13600000,38.23404438
3273,"Gambia, The",GMB,1982,-21451164.68,14.48741841,-0.764582639,44000000,68.03933449
3274,Germany,DEU,2005,1.32E+11,0.620694358,0.706713948,9.71E+11,61.08831293
3275,Portugal,PRT,2010,-24201695545,0.64347606,1.898691176,49406063658,53.35840239
3277,Kuwait,KWT,2011,66145829374,17.22778175,9.628436082,1.02E+11,82.57786699
3279,Guinea,GIN,2005,-160340000,27.39084537,2.997272561,852690000,56.95094068
3280,South Africa,ZAF,1970,-1289399485,4.287668409,5.248674135,3344180000,39.02327969
3281,Italy,ITA,2001,6103870992,2.986117405,1.772188761,2.44E+11,41.35786795
3282,Colombia,COL,2012,-11365501522,2.988986956,4.043943806,60125166000,32.2385293
3283,Togo,TGO,1988,-87181988.54,2.585776451,6.642369772,242000000,52.87024175
3284,Guinea,GIN,2015,-1020197641,2.82194579,3.505924997,1781150000,45.39848064
3285,Slovak Republic,SVK,1999,-1155087878,7.28403413,-0.205069439,10211290670,70.78651503
3286,Romania,ROU,2011,-9276545444,4.740643883,1.05629446,63035392656,75.26631423
3287,Morocco,MAR,2011,-7999598422,-0.690980556,5.245697297,21653908000,65.03486292
3289,Tunisia,TUN,1988,209838104.1,7.704193959,0.072159078,2395000000,60.25974182
3290,Switzerland,CHE,1981,3426767759,5.661107334,1.601335882,27031000000,52.96439244
3291,Israel,ISR,2005,4540100000,1.134771469,4.13344637,42770400000,63.11249024
3292,Bahrain,BHR,2006,2187449379,8.842531381,6.468567672,12200000000,122.7511197
3294,Guyana,GUY,2011,-372288521.1,7.924569738,5.196298129,1129100000,112.561058
3295,Argentina,ARG,2007,6048537893,14.93992502,9.007650875,55778800000,34.94752628
3296,China,CHN,1998,31472000000,-0.892589361,7.837613919,1.84E+11,31.4806057
3297,Ethiopia,ETH,1984,-130096618.4,-2.733979944,-2.848021453,417000000,16.7854403
3298,Guyana,GUY,1978,-29568627.46,14.78778574,-1.806188772,295608000,113.2900134
3301,El Salvador,SLV,2011,-1111764528,5.690946701,2.216720545,5308300000,66.00446691
3302,Malawi,MWI,2011,-1136712570,14.07576137,4.854055109,1425289000,48.14245254
3303,Myanmar,MMR,1976,-34136683.26,10.12871565,6.080396229,206221000,
3304,Sri Lanka,LKA,1983,-466000705.7,16.90683027,4.81399097,1066000000,55.84459009
3305,Antigua and Barbuda,ATG,1983,-9100000,5.172488372,5.364009643,20000000,70.82304183
3307,Algeria,DZA,1988,-2039640899,9.060963477,-1.00000549,7810000000,26.23158689
3308,Burundi,BDI,2009,-161180586.8,8.247352888,3.468425425,67392000,26.9928757
3310,Angola,AGO,1987,447000000,-7.321594072,7.900000004,2168000000,51.92616
3311,Latvia,LVA,2013,-822517999.7,1.646877668,2.429851208,14466594870,106.8636961
3312,Jordan,JOR,2004,39195475.25,3.091808145,8.567297894,3882967419,105.7052033
3314,Libya,LBY,1980,8213794453,,,21910000000,
3315,Moldova,MDA,2007,-671100000,15.90683386,3.000000199,1341798000,114.3260575
3316,United States,USA,2014,-3.74E+11,1.794674383,2.569193594,1.62E+12,23.1418947
3317,Namibia,NAM,2007,748805758.3,6.909023696,6.617094453,2921620000,73.69544728
3318,Malaysia,MYS,2005,19979946360,8.86235685,5.332139139,1.42E+11,178.3199538
3319,Pakistan,PAK,2008,-15654500000,13.20400982,1.701405465,20323100000,36.83707974
3320,Cabo Verde,CPV,1992,-12146859.08,-4.115844926,10.93764724,5000000,51.79737082
3322,France,FRA,1988,-4618908100,3.210682242,4.733954269,1.68E+11,33.86835747
3323,Mauritius,MUS,2006,-604410278.3,10.78478706,8.538255614,2328839000,84.73103728
3324,Grenada,GRD,1981,-13871851.85,2.708711931,1.534187999,19000000,63.1204361
3326,Mali,MLI,2000,-254522526.3,-0.61972792,-0.060834972,545000000,45.73259127
3327,Grenada,GRD,1983,-14900000,1.393484389,3.632575695,19000000,57.66157042
3328,Argentina,ARG,1987,-4235000000,127.0863764,2.909993131,6360000000,10.96068531
3329,Saudi Arabia,SAU,1971,971732954.1,10.54626449,20.51221674,3850460000,64.83849808
3330,Malaysia,MYS,2015,9067639114,-0.374504588,5.028006349,1.99E+11,126.5607443
3331,Sweden,SWE,1999,10777831816,0.935030756,4.530152752,84889216183,56.66260196
3332,Romania,ROU,1988,3922000000,,,11390000000,46.63127188
3333,Jamaica,JAM,1998,-333800000,23.66277199,-2.334553543,1312000000,49.86063719
3334,India,IND,1997,-2965195307,6.476271263,4.049820849,35008000000,18.62934881
3335,Solomon Islands,SLB,1997,-37907509.09,6.25788744,-1.439673626,157000000,55.46560709
3336,Samoa,WSM,1977,-9731864.873,,,14736500,
3338,Panama,PAN,1988,721400000,-0.191929168,-13.37984378,307000000,17.92374763
3339,Kenya,KEN,2009,-1688505911,11.63730368,3.306939815,4463443000,39.61330369
3340,Cabo Verde,CPV,1986,1728119.583,17.69339592,2.871455425,4000000,58.22150364
3341,Aruba,ABW,2004,270888268.2,8.957724838,1.176690484,3434636872,315.2117775
3342,Cabo Verde,CPV,1981,-21614276.72,9.57797518,8.451562412,3000000,53.05872257
3343,France,FRA,2001,20956962153,2.000650725,1.954449425,3.23E+11,47.16962405
3344,"Venezuela, RB",VEN,1970,-104000000,1.134129443,7.711914381,3168990000,39.21025642
3345,Panama,PAN,1981,-535000000.5,3.642165613,9.206809453,328000000,35.76884784
3346,"Venezuela, RB",VEN,1985,3327000000,10.45134254,0.193300161,14438000000,38.91207294
3347,France,FRA,2009,-22058758639,0.096624424,-2.941341055,4.85E+11,38.8166726
3348,Bolivia,BOL,2013,1053982417,5.995388017,6.796011706,11656675000,68.47644057
3349,Mauritius,MUS,2010,-1005773529,1.126418905,4.377203239,2261495000,66.44712932
3350,Nigeria,NGA,1996,1098803755,32.72708646,4.993705537,16153000000,64.56794157
3351,Fiji,FJI,2006,-506040406.7,3.725106993,1.852483092,694179000,80.52275832
3352,Belize,BLZ,2001,-190365259.8,-0.222680905,5.015662999,169000000,78.68230311
3353,Bahrain,BHR,1982,425558511.8,13.72399415,-7.556217712,3789000000,203.0586519
3354,Greece,GRC,1989,-2561000000,14.49897294,3.799999997,7545000000,29.9308908
3355,"Venezuela, RB",VEN,1976,254000000,7.307798186,7.727739847,9299180000,46.87326692
3356,Morocco,MAR,2012,-9571267652,0.36933523,3.009961262,21445700000,67.48772625
3357,Myanmar,MMR,1998,-494217241.2,35.82523976,5.866213153,1077320000,
3358,Slovenia,SVN,2013,2112092768,1.602324383,-1.132054981,34018883070,140.0611374
3359,Aruba,ABW,1990,-158156424.6,,,155474860.3,
3360,Samoa,WSM,1980,-12911904.64,,,17000000,
3362,Ghana,GHA,1978,-45940350.9,73.30669458,8.475935599,1093210000,57.31283303
3363,Mauritania,MRT,1993,-174014775.8,11.91288483,5.873637251,423000000,69.44305553
3364,Trinidad and Tobago,TTO,1981,414625000.2,7.591714924,4.215727999,3761000000,98.48280794
3365,Italy,ITA,2015,28149263199,0.937903127,0.951958872,4.57E+11,47.38417037
3366,Poland,POL,2009,-17867000000,3.771233789,2.820259759,1.37E+11,64.94020571
3367,"Bahamas, The",BHS,2008,-1222077999,1.493441555,-2.324172373,955800000,50.37953195
3368,Malaysia,MYS,2014,14846475978,2.467466779,6.00672195,2.34E+11,130.9753598
3370,Bolivia,BOL,2004,337499451.3,7.967708657,4.173295589,2146050000,45.48095913
3371,Barbados,BRB,2008,-475655345.4,1.445173653,0.396022177,487795000,52.26451501
3372,Guinea-Bissau,GNB,2010,-70790428.79,2.974901662,4.724127314,126596000,37.97778867
3373,Colombia,COL,2016,-12128921762,5.852431958,1.960049844,31394310000,27.00684025
3374,Comoros,COM,2011,-55427015.08,2.624175535,2.600000088,25793000,51.6004449
3375,Ecuador,ECU,1996,-54840000,1.490154815,1.731747514,5198600000,37.58884564
3376,Bangladesh,BGD,2012,2575500681,8.164597746,6.521435078,25127070000,44.46765155
3378,Canada,CAN,1995,-5061197311,2.260575656,2.677708436,1.92E+11,59.70266887
3379,Dominica,DMA,1994,-26155555.56,5.987638316,1.431325265,47000000,66.36985595
3380,Ghana,GHA,2008,-3327428936,19.41027092,9.149799094,5269726000,54.46873967
3381,Russian Federation,RUS,2003,33128110000,13.78006147,7.295854331,1.36E+11,49.26225123
3382,Burundi,BDI,2000,-50162533.19,38.9448932,-0.856864059,50000000,22.74591263
3383,Benin,BEN,2010,-530337545.6,0.878401222,2.116850127,1281610000,47.85328154
3384,Guatemala,GTM,1983,-223900000,6.560975497,-2.572091444,1159000000,25.24861767
3385,Mexico,MEX,1981,-16240000000,26.00945817,8.772600561,23307000000,20.70072567
3386,Tunisia,TUN,1991,-469381593.4,7.036802091,3.904545301,3699000000,67.97818569
3387,Liberia,LBR,2008,-354304953.9,7.34935156,7.146939285,242400000,124.2058467
3388,Seychelles,SYC,1996,-52419089.27,-1.532389137,4.917525348,140000000,103.1668707
3390,Ghana,GHA,2010,-2747340000,16.5956141,7.899740293,7960090000,58.68635041
3392,Angola,AGO,2005,5137882651,26.8164319,18.26145032,24109000000,114.9760224
3393,Morocco,MAR,2000,-474860979.7,-0.74228819,1.912872981,7432000000,48.80942256
3394,Australia,AUS,2016,-37026041605,-0.413723214,2.765773499,1.91E+11,32.15039968
3395,Nigeria,NGA,2005,36529017085,22.02440327,3.444666813,50467000000,63.44948325
3396,"Congo, Rep.",COG,2003,520474598.5,-4.251536919,0.813264075,2677000000,100.3470151
3397,Mali,MLI,1991,-172523247.3,-5.816057299,11.74520379,312000000,36.08489472
3398,South Africa,ZAF,1996,-1678190242,7.898718058,4.306727868,29221000000,40.24375844
3399,"Korea, Rep.",KOR,1983,-3505600000,4.847728309,13.24206343,24446000000,58.18825953
3400,Mauritania,MRT,1986,-194265311.3,7.260251667,5.713579354,360000000,72.36351923
3401,Vanuatu,VUT,2002,-17057093.24,2.782802682,-5.111218569,20000000,41.76901005
3402,South Africa,ZAF,1992,1980166934,14.5677665,-2.137056887,23440000000,32.09180998
3404,Uganda,UGA,1983,-72237297.72,45.94449261,5.744557709,372000000,33.43252492
3405,"Venezuela, RB",VEN,2016,-3870000000,,,23867000000,
3406,Norway,NOR,1980,1078687823,13.12609399,4.564618249,18563000000,55.07346347
3408,Antigua and Barbuda,ATG,1988,-45037037.04,12.37060649,5.213268558,17000000,66.97810386
3409,Norway,NOR,1975,-2478228757,8.885225502,4.952034521,7231500000,51.51207599
3410,Ecuador,ECU,1991,-708000000,6.889320383,4.291342398,2852000000,30.90908025
3411,Botswana,BWA,1999,583453155.3,14.23520845,9.667240742,2644000000,88.28907237
3412,Benin,BEN,1991,-216384278.8,0.756620152,4.225799419,330000000,28.74492133
3413,Dominican Republic,DOM,1987,-364100000,14.42295659,10.11736736,1498000000,67.22170245
3414,Philippines,PHL,1992,-1000000000,7.932658329,0.33760303,9751000000,47.5986028
3415,Cyprus,CYP,2011,-1099262515,1.908999735,0.321196,1818001651,38.26690906
3416,Malaysia,MYS,2006,26199509355,3.98075743,5.584847075,1.61E+11,178.9835776
3417,Poland,POL,2015,-2659000000,0.756199227,3.844593971,1.99E+11,82.92312136
3418,Zambia,ZMB,1991,-305700000,92.65457821,-0.036133384,1083000000,56.26120715
3419,"Congo, Rep.",COG,2013,1936401764,-3.658243547,3.440705249,9028216000,108.4570795
3420,Kiribati,KIR,1988,-1836068.989,4.954481793,9.174311927,5000000,62.83145455
3421,United States,USA,1993,-84782800000,2.379261482,2.745856719,4.65E+11,15.52921635
3422,Lithuania,LTU,2010,-487571167.9,2.378523369,1.639819649,20748175754,118.9394579
3423,Mali,MLI,1990,-221145012.7,7.602112651,-2.502395103,359000000,35.83264436
3424,Myanmar,MMR,2014,-1832606375,4.173538117,7.991243344,11452700000,42.29231688
3425,Malta,MLT,2010,-419944052.3,3.829863487,3.542683214,3585933585,98.93529985
3426,Canada,CAN,1968,-980736864.1,3.635828763,5.295341864,13171300000,35.96925981
3427,Lithuania,LTU,1997,-981337500,11.45056547,8.293228719,3860000000,93.92037742
3428,Vietnam,VNM,2000,1106000000,3.408827662,6.787316408,14483000000,96.6267775
3429,Lesotho,LSO,1989,70934079.27,14.83928391,5.795244407,66000000,137.8670289
3430,Argentina,ARG,2010,-1622995871,20.91512427,10.12539816,68187300000,29.50229222
3431,Aruba,ABW,1998,-18770949.72,7.47549382,1.154469392,1164804469,161.1036565
3432,Ukraine,UKR,2003,2901000000,8.220602854,9.40000001,23066800000,91.9293538
3434,Lesotho,LSO,2004,100744817.9,9.600392856,1.692373899,708000000,142.1365735
3435,Moldova,MDA,2012,-643620000,7.894475331,-0.700000153,2161900000,101.2370254
3437,Myanmar,MMR,1991,-267423060.2,23.74884473,-0.650616908,419000000,
3439,Mali,MLI,1985,-209676754.6,-3.482490329,20.28663494,123000000,30.31182536
3440,Denmark,DNK,2008,10413116838,4.134724656,-0.512025222,1.17E+11,64.0378528
3441,Hungary,HUN,2013,5094380192,2.935912215,2.096216708,1.08E+11,153.5433344
3442,Turkey,TUR,2008,-39425000000,12.03733641,0.845251442,1.32E+11,43.6968715
3445,Philippines,PHL,1989,-1456000000,9.033063566,6.205311117,7755000000,44.45312566
3446,Samoa,WSM,1981,-13093701.21,,,11000000,
3451,Mali,MLI,1981,-140025663.7,10.80850735,1.508804297,154000000,33.72380697
3452,Uruguay,URY,1988,22140000,74.63639178,1.480937462,1405000000,31.19249015
3453,United States,USA,1994,-1.22E+11,2.128132874,4.037643425,5.13E+11,16.44386766
3454,Latvia,LVA,1996,-279783000,12.60244276,2.359019222,1445000000,63.0648548
3455,Sri Lanka,LKA,1975,-110030207.2,5.350294669,6.126233161,569200000,34.96156064
3457,Malaysia,MYS,1981,-2469050074,1.060162599,6.941952381,11765000000,93.36698072
3458,Canada,CAN,2009,-40737041438,-2.29424686,-2.949587643,3.16E+11,47.11367985
3461,Netherlands,NLD,1997,25076694617,2.625237264,4.299867429,2.08E+11,96.69188768
3463,Bahrain,BHR,1999,-36879302.82,2.656433743,4.29999896,4363000000,121.7487898
3464,"Egypt, Arab Rep.",EGY,1980,-436428571.6,18.03013136,10.01132904,3046000000,34.50518192
3465,Samoa,WSM,1994,5763229.112,68.22794578,-2.542096427,4000000,38.44447216
3466,India,IND,1987,-5171168794,9.327893304,3.965355634,11298000000,10.16049369
3468,Sudan,SDN,2005,-2472730296,8.624863759,7.489738142,4824000000,43.66070298
3469,Philippines,PHL,1996,-3953000000,7.661037838,5.845873472,20408000000,65.82404818
3470,Kenya,KEN,1997,-1790669371,11.43521633,0.47490192,2053000000,40.6533393
3471,Zambia,ZMB,2014,-387327907.9,5.437932952,4.695826373,9686603571,71.7119059
3472,Malaysia,MYS,1974,-538414668.1,12.7186389,8.309625735,4235860000,87.93075854
3473,St. Lucia,LCA,2015,112201806.3,4.150853354,2.029501615,180311000,45.50982956
3474,Peru,PER,1996,-3643879114,9.687741961,2.798973079,5897000000,25.05591876
3475,Mongolia,MNG,2016,-699671011.2,2.123294672,1.243202563,4917300000,73.9950014
3476,United States,USA,2003,-5.19E+11,1.994056263,2.806775956,7.25E+11,17.61688069
3477,"Congo, Rep.",COG,1996,-650850197,17.99192403,4.290481556,1345000000,113.9844455
3478,Madagascar,MDG,1985,-183550479.1,10.41994122,1.155877164,274000000,23.65381691
3480,"Venezuela, RB",VEN,1979,350000000,18.9647066,0.764355145,14317100000,44.8977662
3481,Burundi,BDI,2005,-5698160.233,18.85693347,0.900000003,58006000,29.28993178
3482,"Gambia, The",GMB,2008,-6288458.787,2.011362848,5.734641946,13670000,34.77860186
3483,Cabo Verde,CPV,1984,-6415096.192,8.766593894,3.783270681,3000000,65.14210654
3485,Cyprus,CYP,2013,-1193024828,-1.051040805,-5.933958448,2019243240,34.59959048
3486,Paraguay,PRY,1975,-72200000,5.466217952,6.852444714,176290000,28.24639346
3488,Comoros,COM,1984,-32719768.97,6.159892442,4.110264251,7000000,46.5160317
3489,Antigua and Barbuda,ATG,2000,-66773349.63,1.552078567,6.691741452,52000000,55.2906284
3490,Slovenia,SVN,1993,191000000,,,6083000000,
3491,Israel,ISR,1990,163400000,15.93206613,7.315199189,12080000000,48.94807503
3492,Vanuatu,VUT,2012,-68614470.72,0.413713213,1.754749927,54727000,44.92563756
3493,United States,USA,1978,-15747000000,7.021273092,5.561684929,1.46E+11,14.08368345
3495,"Iran, Islamic Rep.",IRN,1987,-2090000000,21.53341901,-0.172107688,11916000000,16.03313234
3496,Swaziland,SWZ,2005,-102646146.9,6.556823116,5.99877655,1640000000,111.0717276
3497,Malawi,MWI,1989,-51238143.65,22.50948307,1.344689707,267000000,48.42110771
3498,China,CHN,1984,2030000000,4.991894025,15.13917176,26139000000,20.60000721
3500,Nigeria,NGA,1978,-3754297406,13.91474502,-5.764158392,9937690000,62.30610998
3501,Mexico,MEX,1987,4247000000,139.6587585,1.855746992,27600000000,33.72006224
3502,Pakistan,PAK,1979,-1111090917,6.588053305,3.758435569,2461800000,35.31427496
3503,Bulgaria,BGR,1981,122000000,2.820938368,4.90016186,10700000000,108.2033216
3504,Uruguay,URY,2013,-1930505574,8.153729804,4.637538643,9066774000,35.99636544
3506,Burundi,BDI,1999,-21105733.61,14.95414026,-1.009999996,54000000,21.28509442
3507,Maldives,MDV,1985,-5500000,,,23000000,59.76960567
3509,Finland,FIN,1989,-5797060598,6.53365964,5.087701647,23298000000,40.09080497
3510,Italy,ITA,1992,-29279160439,4.368115587,0.83427547,1.78E+11,27.86168518
3511,Cyprus,CYP,1999,-170232739.7,2.555305913,4.828548364,997000000,43.47844425
3512,Antigua and Barbuda,ATG,2013,-204399948.9,-1.423553176,-0.103939141,68965136.67,47.95221337
3513,Switzerland,CHE,1999,28283270188,0.11512745,1.694719834,80300000000,55.2432214
3514,Australia,AUS,2008,-52121667002,4.536310854,3.698140685,1.87E+11,36.72101684
3515,Mongolia,MNG,1982,-845500000,1.981421199,8.342136115,560000000,52.93053505
3516,Morocco,MAR,1992,-432660351.7,4.587878329,-2.097738761,3973000000,33.58244099
3517,Slovak Republic,SVK,2012,889671797.5,1.261755496,1.657148687,80611564000,169.1500793
3518,Maldives,MDV,1992,-19638629.25,,,65100000,89.20379289
3519,Peru,PER,1991,-1504000000,382.6433865,2.219259103,3329000000,17.71451985
3520,Maldives,MDV,2015,-294075058.4,5.884757988,2.245924407,239710000,53.31320036
3522,Sudan,SDN,1996,-826750000,32.56225389,5.919124758,620000000,24.02907073
3523,Uganda,UGA,1982,-69896624.46,,,349000000,33.34098737
3524,St. Lucia,LCA,1997,-78692592.59,3.085438608,-0.831822114,61000000,58.05454413
3526,Norway,NOR,1994,3760210474,-0.155940385,5.055453526,34692000000,48.76762955
3527,El Salvador,SLV,2001,-150300000,3.399668891,1.708936396,2864000000,57.12858456
3528,Djibouti,DJI,1994,80221245.66,6.500004818,-0.937342557,12100000,42.40483444
3529,Tunisia,TUN,1989,-218050623.9,8.829283306,1.746699129,2930000000,72.30197604
3530,"Macedonia, FYR",MKD,1999,-65564114.07,2.738390185,4.339027922,1191000000,80.77231589
3531,Madagascar,MDG,1981,-362827571.9,26.66612686,-9.698788375,316000000,23.95080849
3532,Armenia,ARM,1993,-67730000,1391.166543,-8.799998794,,
3533,Angola,AGO,1993,-668500000,1273.991214,-24.69999999,3762000000,98.99240002
3534,Solomon Islands,SLB,2014,-49565109.16,8.598165595,1.507426291,457984000,82.78441367
3536,Mexico,MEX,2011,-12356801911,5.287868619,4.044613879,3.5E+11,60.67661122
3537,Uganda,UGA,1981,25401432.59,,,243000000,43.96919165
3538,Belarus,BLR,1996,-515900000,53.71500098,2.799999999,5652000000,85.32302053
3539,Australia,AUS,1992,-10313304565,1.495656856,0.436463912,42824000000,26.59901329
3540,Malawi,MWI,2015,-930243215.8,20.53465854,2.799999999,1080101000,53.21838923
3541,Latvia,LVA,2010,494442107.7,-0.811835684,-3.940670306,9532456330,89.33441921
3547,Solomon Islands,SLB,1991,-35841237.68,7.246974478,6.004178731,84000000,61.18210877
3548,Cameroon,CMR,2000,-217857961.8,5.214816796,3.553374364,1833000000,32.94347987
3550,Tonga,TON,2001,-10803458.46,3.227608412,3.601788655,6720000,43.83022578
3552,Netherlands,NLD,2016,65572555304,0.584057801,2.209941516,5.71E+11,138.5054965
3553,Angola,AGO,2008,7194246953,19.68156235,13.81714581,63914000000,100.8529153
3555,Trinidad and Tobago,TTO,1984,-466666666.7,6.010708881,-5.750907717,2173000000,52.751786
3557,Mongolia,MNG,1996,-36900000,10.8075727,2.235093843,424000000,65.02098082
3558,Sri Lanka,LKA,1978,-65570665.43,10.91788581,5.653836858,844877000,66.28935685
3559,Lesotho,LSO,2008,344735039,12.86432387,6.739533681,884046000,143.4764145
3560,Mexico,MEX,1999,-13999734930,17.65210014,2.667013147,1.36E+11,48.74799273
3562,Czech Republic,CZE,2011,-5020059122,0.020952612,1.777833187,1.63E+11,138.2174549
3564,Oman,OMN,2001,2082444733,-4.561944318,4.482454096,11074000000,87.43052826
3565,Panama,PAN,1998,-1016000000,0.997518499,7.341501476,784000000,36.12807147
3566,France,FRA,1984,-875999017.5,7.073368212,1.524469431,97566000000,37.91015749
3567,Kenya,KEN,1976,-118502396.7,18.90617187,2.153964497,789701000,50.62528533
3568,Dominican Republic,DOM,1985,-107600000,55.29218488,-2.122534978,1228000000,59.7669634
3569,Panama,PAN,1989,111500000,-1.276558196,1.562247005,318000000,22.03272204
3570,Nepal,NPL,2016,-167829918.9,5.07174288,0.412891877,695949000,44.21988174
3572,Seychelles,SYC,1982,-40641583.19,0.199850046,-1.117673623,15000000,76.39674043
3574,Ghana,GHA,1992,-377000000,11.15008268,3.879419253,1252000000,53.33726977
3575,South Africa,ZAF,1986,2765954425,17.15231918,0.017834778,18385000000,38.21433848
3576,Ghana,GHA,1986,-85320000,41.70579552,5.199160679,863000000,33.32982606
3577,Tanzania,TZA,2010,-2210780020,9.246385045,6.358886081,4050546000,37.96733538
3578,Jordan,JOR,2013,-3503873260,5.599770652,2.828766804,7920000000,87.7214745
3580,United States,USA,1984,-99008000000,3.548237335,7.259086959,2.24E+11,14.11490554
3582,Indonesia,IDN,2013,-29109199017,4.965990291,5.557263689,1.83E+11,40.45706301
3583,Cyprus,CYP,2009,-1986476025,0.023418285,-1.772450751,1257345660,35.04783128
3584,Sudan,SDN,2013,-5822074153,34.90340025,4.394711132,4789732000,20.40880891
3585,Sudan,SDN,1994,-601700000,159.2669752,1.006228243,503000000,13.52176015
3586,Colombia,COL,2008,-6460637982,7.555699507,3.546804886,37625900000,31.68044308
3588,Mexico,MEX,2002,-14876376870,5.622514963,0.131917169,1.61E+11,45.00903632
3589,St. Kitts and Nevis,KNA,2001,-107408518.5,3.965570084,5.463779664,31000000,47.71426152
3590,Pakistan,PAK,2002,3854000000,2.463092886,3.224429973,9913000000,29.24482073
3591,Philippines,PHL,1993,-3016000000,6.832158129,2.116307179,11129000000,54.99734003
3592,Antigua and Barbuda,ATG,1996,-59440740.74,2.977132869,6.604818088,38000000,63.59168725
3593,Chile,CHL,1996,-3082652308,3.371361756,6.802916596,16627000000,45.90747871
3594,Hungary,HUN,2004,-8848176667,4.987175004,5.004918024,55566719243,111.5680054
3595,Lao PDR,LAO,1997,-206000000,19.35281673,6.872091273,359000000,60.96123478
3596,United Kingdom,GBR,1976,-1380238419,15.11379889,2.910059091,45355500000,43.46206964
3597,India,IND,1986,-4567699251,6.789400455,4.776564171,9399000000,10.10320353
3598,Nicaragua,NIC,2001,-820300000,7.2415093,2.960843529,589000000,44.4098236
3599,Zambia,ZMB,2015,-767651771,6.660245316,2.91988111,7034627115,73.30524291
3600,Liberia,LBR,1979,348846.7639,9.911591144,3.26481969,537000000,128.2448307
3601,Gabon,GAB,1980,383851621.8,36.78110197,2.552937158,2173000000,66.52431921
3602,Peru,PER,2000,-1545828520,3.524720039,2.694371398,7028000000,27.91201086
3604,Morocco,MAR,1979,-1502384825,7.344609063,4.793787205,1958830000,35.42661313
3605,Mali,MLI,1997,-178409224.4,5.58019783,4.829024339,561000000,48.19981667
3607,Sri Lanka,LKA,2001,-215490000,13.66480016,-1.545408134,4816000000,68.51798994
3608,Grenada,GRD,1984,3800000,6.612390291,3.568469777,18000000,50.84747057
3609,Sudan,SDN,2001,-521900000,1.607103162,6.500360421,1699000000,27.7403141
3610,Slovenia,SVN,2010,-54846317.52,-0.987114141,1.237755909,29200113449,123.4933727
3611,Poland,POL,1980,-3417000000,,,17020000000,
3612,Sri Lanka,LKA,1995,-769939154.8,9.30343963,5.500085232,3798000000,69.87115363
3614,United States,USA,2008,-6.81E+11,1.961612383,-0.291621459,1.29E+12,23.48683521
3615,Madagascar,MDG,2016,-37786010.94,6.680803449,4.179990237,2160218657,50.14324489
3618,Argentina,ARG,2002,8766610000,30.55520405,-10.89448483,25650000000,35.44676691
3619,Zimbabwe,ZWE,1985,-64089005.19,-17.01665902,6.944387766,1112000000,38.01492686
3621,Guatemala,GTM,2013,-1351106930,3.36668251,3.697177338,10024800000,51.14606943
3622,"Korea, Rep.",KOR,1976,-310000000,21.29402628,13.11515884,7716000000,55.37396276
3623,Netherlands,NLD,2008,38955755317,2.479236822,1.699060778,6.38E+11,130.1877891
3624,Dominica,DMA,1996,-51162962.96,2.821777214,2.641783027,51000000,76.12781955
3625,Aruba,ABW,2016,141069536.3,,,300000000,
3626,St. Kitts and Nevis,KNA,1989,-38374074.07,5.705868809,5.645910121,29000000,70.77455214
3627,Belize,BLZ,2002,-165323926.7,1.752839006,5.118559443,169000000,74.41945453
3628,Honduras,HND,1978,-157200000,5.061396014,10.00570129,607560000,67.40425155
3630,"Bahamas, The",BHS,2007,-1315098059,2.94752557,1.446522215,801900000,45.17612462
3631,"Macedonia, FYR",MKD,2004,-451606092.7,-0.166365165,4.674428357,1675880000,81.08582862
3632,Thailand,THA,1979,-2086720158,8.645577466,5.371766513,5297920000,45.5063822
3633,Costa Rica,CRI,2015,-1972402833,2.656648997,4.723266702,9421550000,46.85398494
3634,Canada,CAN,2014,-43186248477,1.970540017,2.855739204,4.76E+11,53.14882572
3635,Maldives,MDV,2000,-51479290.23,,,108690000,79.71494308
3636,Swaziland,SWZ,1981,-81351523.02,3.510344533,14.64144107,391000000,172.3405869
3638,Romania,ROU,1976,-16000000,,,6137650000,
3639,"Gambia, The",GMB,1983,-31536047.01,2.683092078,10.88322777,48000000,76.36571797
3642,Philippines,PHL,2000,-2228000000,5.709799951,4.411212506,39783000000,94.79638427
3643,Guinea,GIN,2014,-981676723.9,2.75419141,3.708265845,2038150000,50.01017707
3646,Turkey,TUR,2002,-626000000,37.57442908,6.430278602,36059000000,36.74608418
3648,Italy,ITA,2007,-30524409972,2.434610726,1.473868547,5E+11,45.91553547
3650,El Salvador,SLV,2015,-925743960.7,1.647163319,2.29877052,5484940000,61.03229115
3651,Lithuania,LTU,1996,-722610000,18.98183392,5.149958426,3355000000,94.39352525
3652,Netherlands,NLD,1983,5088774472,1.389072459,2.069958072,64684000000,83.39723017
3653,Norway,NOR,1993,3522208211,2.292672005,2.845312156,31853000000,46.28415091
3654,Bahrain,BHR,2005,1474202077,13.7349923,6.768939709,10242004000,122.9595394
3656,Canada,CAN,2012,-65697659060,1.221252376,1.745472283,4.56E+11,51.08225456
3657,Canada,CAN,2000,18499865134,4.34127359,5.182690286,2.77E+11,70.24459144
3658,Malaysia,MYS,1978,126940721.5,9.842293905,6.652034722,7404050000,81.38503225
