ID,Essayset,min_score,max_score,clarity,coherent,EssayText,score
11807,5,0,3,1,0,1,0.194360613
11808,5,0,3,1,0,35,0.1
11809,5,0,3,1,0,18,0
11810,5,0,3,0,0,40,1
11811,5,0,3,0,0,1,0.2
11812,5,0,3,1,0,24,0.1
11813,5,0,3,1,0,2,0
11814,5,0,3,1,0,17,0
11815,5,0,3,1,0,1,0.1
11816,5,0,3,0,0,20,0.2
11817,5,0,3,0,0,4,0.1
11818,5,0,3,1,0,23,0
11819,5,0,3,2,3,91,2.7
11820,5,0,3,0,0,9,0.1
11821,5,0,3,1,0,19,0.1
11822,5,0,3,1,0,39,0
11823,5,0,3,3,2,16,1.5
11824,5,0,3,1,0,22,0.2
11825,5,0,3,1,0,52,0.2
11826,5,0,3,1,0,39,0
11827,5,0,3,0,1,51,1.2
11828,5,0,3,1,0,25,0
11829,5,0,3,2,0,39,1.2
11830,5,0,3,2,1,242,2.8
11831,5,0,3,0,0,35,0.2
11832,5,0,3,0,0,22,0.19313447
11833,5,0,3,0,0,40,0
11834,5,0,3,1,0,33,0
11835,5,0,3,1,0,55,0.2
11836,5,0,3,0,1,16,0.1
11837,5,0,3,0,0,72,1
11838,5,0,3,3,0,41,1.2
11839,5,0,3,2,1,72,1.7
11840,5,0,3,1,0,25,0.2
11841,5,0,3,0,0,33,0.4
11842,5,0,3,0,0,4,0.3
11843,5,0,3,1,0,9,0.3
11844,5,0,3,0,0,10,0.2
11845,5,0,3,1,0,26,0.1
11846,5,0,3,3,3,111,3
11847,5,0,3,1,0,4,0.5
11848,5,0,3,0,3,13,1.1
11849,5,0,3,1,0,21,0.2
11850,5,0,3,0,0,3,0.2
11851,5,0,3,1,0,20,0.1
11852,5,0,3,1,0,15,0.2
11853,5,0,3,0,0,34,0
11854,5,0,3,1,0,38,0
11855,5,0,3,1,0,39,0.1
11856,5,0,3,2,0,31,1.2
11857,5,0,3,0,0,3,0
11858,5,0,3,1,0,1,0.1
11859,5,0,3,0,0,20,0
11860,5,0,3,1,0,64,0
11861,5,0,3,0,0,32,1.1
11862,5,0,3,0,0,23,0.2
11863,5,0,3,0,0,11,0.1
11864,5,0,3,1,0,19,0.2
11865,5,0,3,0,0,16,0.3
11866,5,0,3,1,1,5,0.2
11867,5,0,3,1,0,21,0.2
11868,5,0,3,2,2,52,3
11869,5,0,3,2,0,31,1
11870,5,0,3,1,0,7,0
11871,5,0,3,0,0,5,0.2
11872,5,0,3,2,1,165,2.9
11873,5,0,3,1,0,11,0
11874,5,0,3,1,0,12,0.1
11875,5,0,3,0,2,32,1.193399184
11876,5,0,3,1,0,5,0.5
11877,5,0,3,0,0,15,0.3
11878,5,0,3,0,0,28,0.1
11879,5,0,3,0,0,69,1
11880,5,0,3,0,0,13,0
11881,5,0,3,1,0,44,0.1
11882,5,0,3,0,0,12,0
11883,5,0,3,1,0,4,0.1
11884,5,0,3,1,0,10,0
11885,5,0,3,1,0,1,0
11886,5,0,3,0,0,10,0.2
11887,5,0,3,1,0,23,0.1
11888,5,0,3,1,0,3,0
11889,5,0,3,0,0,14,0.2
11890,5,0,3,0,0,4,0.2
11891,5,0,3,1,0,44,0.7
11892,5,0,3,1,0,33,0.2
11893,5,0,3,1,1,12,0.1
11894,5,0,3,3,1,22,1.2
11895,5,0,3,1,0,10,0
11896,5,0,3,1,0,17,0.2
11897,5,0,3,0,0,35,0.2
11898,5,0,3,0,0,27,0.39313447
11899,5,0,3,1,0,14,0
11900,5,0,3,0,0,22,0.3
11901,5,0,3,0,0,49,0.2
11902,5,0,3,0,0,6,0.4
11903,5,0,3,2,1,65,1.8
11904,5,0,3,0,0,1,0.2
11905,5,0,3,1,0,22,0.2
11906,5,0,3,1,0,9,0.3
11907,5,0,3,0,0,3,0.3
11908,5,0,3,0,0,8,0.2
11909,5,0,3,0,0,10,0.2
11910,5,0,3,0,0,36,1
11911,5,0,3,1,0,1,0.1
11912,5,0,3,1,0,6,0.1
11913,5,0,3,1,0,1,0.2
11914,5,0,3,0,0,23,0
11915,5,0,3,1,0,5,0.1
11916,5,0,3,0,0,12,0.4
11917,5,0,3,1,0,5,0.2
11918,5,0,3,1,0,26,0.2
11919,5,0,3,0,0,4,0.1
11920,5,0,3,0,0,24,0.1
11921,5,0,3,1,0,2,0.1
11922,5,0,3,0,0,33,0.1
11923,5,0,3,1,0,18,0.1
11924,5,0,3,1,0,34,0.2
11925,5,0,3,0,3,56,1.5
11926,5,0,3,0,0,9,1
11927,5,0,3,0,0,36,0.2
11928,5,0,3,0,0,3,0
11929,5,0,3,2,0,15,1.2
11930,5,0,3,0,0,11,0.1
11931,5,0,3,0,0,5,0.4
11932,5,0,3,1,0,9,0.1
11933,5,0,3,1,0,5,0
11934,5,0,3,1,0,8,0.2
11935,5,0,3,1,0,23,0.293399184
11936,5,0,3,1,0,17,0.3
11937,5,0,3,3,0,20,1
11938,5,0,3,1,0,32,0.3
11939,5,0,3,3,0,45,1.6
11940,5,0,3,3,1,35,2.1
11941,5,0,3,2,2,52,2.1
11942,5,0,3,1,0,19,0
11943,5,0,3,0,0,48,0.4
11944,5,0,3,1,0,8,0.1
11945,5,0,3,3,3,94,3
11946,5,0,3,1,0,2,0.1
11947,5,0,3,1,0,11,0
11948,5,0,3,1,0,3,0
11949,5,0,3,1,0,170,0
11950,5,0,3,1,0,77,0.3
11951,5,0,3,0,0,5,0.2
11952,5,0,3,1,0,11,0.2
11953,5,0,3,1,1,30,1.8
11954,5,0,3,1,0,14,0.2
11955,5,0,3,1,0,27,0
11956,5,0,3,1,0,4,0.2
11957,5,0,3,0,0,3,0.1
11958,5,0,3,0,0,36,0
11959,5,0,3,0,0,70,0.3
11960,5,0,3,0,0,41,0
11961,5,0,3,1,0,8,0.1
11962,5,0,3,1,0,1,0
11963,5,0,3,0,0,5,0.1
11964,5,0,3,1,0,12,0
11965,5,0,3,1,0,25,0.2
11966,5,0,3,1,1,32,1.1
11967,5,0,3,2,0,50,1.1
11968,5,0,3,0,0,11,0
11969,5,0,3,1,0,13,0
11970,5,0,3,0,3,37,1.2
11971,5,0,3,2,0,75,1.4
11972,5,0,3,2,0,33,1.1
11973,5,0,3,1,0,26,0
11974,5,0,3,1,0,44,1
11975,5,0,3,1,0,49,0
11976,5,0,3,2,0,34,1.2
11977,5,0,3,1,0,6,0
11978,5,0,3,1,0,30,1.1
11979,5,0,3,0,0,46,0.1
11980,5,0,3,1,0,53,1
11981,5,0,3,0,0,10,0.5
11982,5,0,3,1,0,9,0.3
11983,5,0,3,1,0,37,0.2
11984,5,0,3,3,0,43,2.1
11985,5,0,3,0,0,36,0.8
11986,5,0,3,1,0,33,0.4
11987,5,0,3,0,0,13,0.2
11988,5,0,3,0,0,37,0.3
11989,5,0,3,3,0,23,1.2
11990,5,0,3,0,0,4,0.1
11991,5,0,3,3,0,46,1.1
11992,5,0,3,2,1,62,2.9
11993,5,0,3,0,0,15,0.1
11994,5,0,3,0,0,4,0
11995,5,0,3,0,0,1,0.2
11996,5,0,3,0,0,29,0.1
11997,5,0,3,1,0,2,0
11998,5,0,3,0,0,8,0.3
11999,5,0,3,0,0,12,0.1
12000,5,0,3,1,0,5,0.1
12001,5,0,3,1,0,4,0
12002,5,0,3,0,0,10,0.3
12003,5,0,3,1,0,26,0.49313447
12004,5,0,3,0,0,19,0.2
12005,5,0,3,0,0,1,0
12006,5,0,3,1,0,58,1
12007,5,0,3,2,1,163,2.8
12008,5,0,3,0,0,14,0.1
12009,5,0,3,0,0,10,0.1
12010,5,0,3,0,0,13,0
12011,5,0,3,0,0,4,0.2
12012,5,0,3,1,0,23,0.2
12013,5,0,3,1,0,12,0
12014,5,0,3,1,0,13,0.2
12015,5,0,3,1,0,34,0.2
12016,5,0,3,1,0,38,1
12017,5,0,3,1,0,30,0.1
12018,5,0,3,0,0,29,1.3
12019,5,0,3,1,0,23,0.1
12020,5,0,3,1,0,49,0.9
12021,5,0,3,1,3,61,1.1
12022,5,0,3,0,0,5,0.1
12023,5,0,3,0,2,30,1.1
12024,5,0,3,0,0,8,0
12025,5,0,3,1,0,55,0.1
12026,5,0,3,1,0,26,0.1
12027,5,0,3,0,0,1,0.1
12028,5,0,3,1,0,13,0.2
12029,5,0,3,0,0,13,0.2
12030,5,0,3,1,0,9,0.3
12031,5,0,3,3,2,62,2.494360613
12032,5,0,3,0,2,44,1.6
12033,5,0,3,3,3,63,3
12034,5,0,3,0,0,36,0.3
12035,5,0,3,0,0,49,0.1
12036,5,0,3,1,0,9,0.1
12037,5,0,3,1,0,59,0.2
12038,5,0,3,0,0,12,0.2
12039,5,0,3,1,0,10,0.193399184
12040,5,0,3,0,0,12,0.2
12041,5,0,3,1,0,17,0.2
12042,5,0,3,1,0,37,0
12043,5,0,3,1,0,37,0
12044,5,0,3,0,0,1,0
12045,5,0,3,2,1,94,1.9
12046,5,0,3,1,0,6,0
12047,5,0,3,1,0,36,1
12048,5,0,3,1,0,27,0.9
12049,5,0,3,1,0,25,0
12050,5,0,3,1,0,21,0
12051,5,0,3,2,1,53,2.8
12052,5,0,3,1,0,41,0
12053,5,0,3,1,0,4,0.2
12054,5,0,3,1,0,3,0.2
12055,5,0,3,1,0,30,0.2
12056,5,0,3,1,0,25,0.3
12057,5,0,3,0,0,2,0.1
12058,5,0,3,3,1,92,2
12059,5,0,3,1,0,8,0
12060,5,0,3,1,0,30,0
12061,5,0,3,2,1,27,1.19313447
12062,5,0,3,1,0,11,0
12063,5,0,3,0,0,10,0.2
12064,5,0,3,3,3,34,1.4
12065,5,0,3,1,0,9,0
12066,5,0,3,0,0,24,0
12067,5,0,3,1,0,31,0.1
12068,5,0,3,0,0,27,0.3
12069,5,0,3,0,0,11,0.2
12070,5,0,3,1,0,1,0.19313447
12071,5,0,3,1,0,6,0.6
12072,5,0,3,0,0,45,1
12073,5,0,3,0,0,16,0.2
12074,5,0,3,1,0,8,0
12075,5,0,3,0,0,19,0.1
12076,5,0,3,0,0,4,0.19313447
12077,5,0,3,0,0,12,0.2
12078,5,0,3,1,0,27,0.3
12079,5,0,3,0,0,8,0.293399184
12080,5,0,3,1,0,1,0
12081,5,0,3,0,0,1,0
12082,5,0,3,1,0,11,0.2
12083,5,0,3,1,0,6,0.2
12084,5,0,3,0,0,14,0.2
12085,5,0,3,1,0,64,1
12086,5,0,3,1,0,10,0
12087,5,0,3,1,0,8,0
12088,5,0,3,0,0,36,0.3
12089,5,0,3,1,0,23,0.2
12090,5,0,3,0,0,25,0.1
12091,5,0,3,1,0,8,0
12092,5,0,3,1,0,23,0
12093,5,0,3,0,0,26,0.2
12094,5,0,3,1,0,22,0
12095,5,0,3,2,0,81,1.2
12096,5,0,3,1,0,24,0.3
12097,5,0,3,1,0,16,0.2
12098,5,0,3,3,0,42,1.1
12099,5,0,3,0,1,32,1.1
12100,5,0,3,3,0,38,1.2
12101,5,0,3,1,0,13,0
12102,5,0,3,1,0,13,0.4
12103,5,0,3,1,0,1,0
12104,5,0,3,0,0,5,0
12105,5,0,3,0,0,41,0.4
12106,5,0,3,0,0,8,0.2
12107,5,0,3,1,0,29,0.1
12108,5,0,3,0,0,26,0.2
12109,5,0,3,1,0,16,0.1
12110,5,0,3,0,0,25,0
12111,5,0,3,1,0,15,0.2
12112,5,0,3,1,0,39,0
12113,5,0,3,1,0,10,0.1
12114,5,0,3,1,0,27,0.1
12115,5,0,3,2,2,42,2
12116,5,0,3,0,0,2,0
12117,5,0,3,0,0,5,0
12118,5,0,3,2,0,46,1.1
12119,5,0,3,1,0,1,0
12120,5,0,3,1,0,19,0.2
12121,5,0,3,1,0,45,0
12122,5,0,3,0,0,74,0.4
12123,5,0,3,3,2,55,2.7
12124,5,0,3,1,0,43,0.2
12125,5,0,3,1,0,48,0.1
12126,5,0,3,1,0,6,0
12127,5,0,3,0,0,40,0
12128,5,0,3,1,1,20,1.2
12129,5,0,3,1,0,6,0.1
12130,5,0,3,0,0,20,0.1
12131,5,0,3,1,0,27,1.2
12132,5,0,3,1,0,4,0.3
12133,5,0,3,1,0,18,0.1
12134,5,0,3,0,0,10,0
12135,5,0,3,1,0,10,0
12136,5,0,3,1,0,7,0.1
12137,5,0,3,1,0,21,0.2
12138,5,0,3,0,0,51,1
12139,5,0,3,0,2,25,1.1
12140,5,0,3,0,3,66,1
12141,5,0,3,1,0,27,0.19313447
12142,5,0,3,1,0,3,0.2
12143,5,0,3,2,0,37,1.1
12144,5,0,3,2,2,49,2.8
12145,5,0,3,0,0,31,0.2
12146,5,0,3,1,0,25,0.3
12147,5,0,3,1,0,55,0
12148,5,0,3,0,0,33,1.2
12149,5,0,3,0,1,42,1
12150,5,0,3,0,0,27,0.2
12151,5,0,3,1,0,6,0
12152,5,0,3,3,2,29,2
12153,5,0,3,0,0,7,0.2
12154,5,0,3,1,0,18,0
12155,5,0,3,0,0,43,0.4
12156,5,0,3,0,0,25,0.1
12157,5,0,3,0,0,20,0
12158,5,0,3,0,0,43,0.2
12159,5,0,3,1,0,45,0
12160,5,0,3,1,0,32,0.2
12161,5,0,3,1,0,9,0.493399184
12162,5,0,3,1,0,5,0.1
12163,5,0,3,0,0,45,0.2
12164,5,0,3,1,0,18,0
12165,5,0,3,0,0,26,0.2
12166,5,0,3,1,0,37,0.2
12167,5,0,3,0,0,8,0.2
12168,5,0,3,0,3,10,1
12169,5,0,3,1,0,20,0.1
12170,5,0,3,1,0,57,1
12171,5,0,3,1,0,20,0.2
12172,5,0,3,1,0,1,0.1
12173,5,0,3,1,0,1,0
12174,5,0,3,1,0,1,0.2
12175,5,0,3,0,0,7,0.1
12176,5,0,3,1,0,17,0.3
12177,5,0,3,1,0,42,0
12178,5,0,3,0,0,7,0.1
12179,5,0,3,1,0,20,0.1
12180,5,0,3,1,0,8,0.2
12181,5,0,3,1,0,5,0
12182,5,0,3,0,0,3,0.2
12183,5,0,3,0,0,1,0
12184,5,0,3,1,0,12,0
12185,5,0,3,1,0,30,1
12186,5,0,3,0,0,58,0.2
12187,5,0,3,0,0,4,0.1
12188,5,0,3,1,0,40,0
12189,5,0,3,0,0,13,0
12190,5,0,3,0,0,28,1.1
12191,5,0,3,0,0,19,0.2
12192,5,0,3,1,0,8,0.2
12193,5,0,3,0,0,30,0.4
12194,5,0,3,0,0,31,1
12195,5,0,3,1,0,26,0.1
12196,5,0,3,1,0,26,0
12197,5,0,3,0,0,7,0.1
12198,5,0,3,1,0,29,1
12199,5,0,3,0,0,15,0.2
12200,5,0,3,0,0,5,0.2
12201,5,0,3,1,0,27,0.3
12202,5,0,3,1,0,5,0.2
12203,5,0,3,0,0,5,0
12204,5,0,3,1,0,53,0
12205,5,0,3,0,0,8,0
12206,5,0,3,1,0,3,0.1
12207,5,0,3,1,0,1,0
12208,5,0,3,1,0,33,0.2
12209,5,0,3,1,0,33,1.2
12210,5,0,3,0,0,14,0
12211,5,0,3,1,0,2,0.2
12212,5,0,3,0,0,25,0.2
12213,5,0,3,0,0,1,0
12214,5,0,3,0,0,6,0.2
12215,5,0,3,1,0,5,0
12216,5,0,3,1,0,14,0.4
12217,5,0,3,1,0,36,0.2
12218,5,0,3,0,0,36,0.4
12219,5,0,3,0,0,70,0.1
12220,5,0,3,0,0,4,0.19313447
12221,5,0,3,1,0,32,1
12222,5,0,3,1,0,11,0
12223,5,0,3,0,0,18,0.9
12224,5,0,3,0,0,13,0.1
12225,5,0,3,1,0,78,0.3
12226,5,0,3,0,0,25,0.2
12227,5,0,3,0,0,9,0
12228,5,0,3,3,0,68,1.2
12229,5,0,3,1,0,20,0.9
12230,5,0,3,0,0,18,0
12231,5,0,3,1,0,38,0.9
12232,5,0,3,0,0,34,0.2
12233,5,0,3,1,0,19,0
12234,5,0,3,1,0,13,0.2
12235,5,0,3,0,0,8,0
12236,5,0,3,0,0,15,0
12237,5,0,3,0,0,24,0.4
12238,5,0,3,0,0,12,0.1
12239,5,0,3,1,0,28,0.2
12240,5,0,3,1,0,4,0.1
12241,5,0,3,0,2,42,1.2
12242,5,0,3,0,0,24,0
12243,5,0,3,1,0,34,0.1
12244,5,0,3,1,2,36,1.3
12245,5,0,3,0,0,5,0.1
12246,5,0,3,1,0,2,0.4
12247,5,0,3,1,0,36,0
12248,5,0,3,0,0,50,0.9
12249,5,0,3,1,0,36,0.1
12250,5,0,3,1,0,5,0.1
12251,5,0,3,0,0,48,0.1
12252,5,0,3,0,0,2,0.2
12253,5,0,3,0,0,21,0.2
12254,5,0,3,0,0,14,0.2
12255,5,0,3,1,0,5,0
12256,5,0,3,0,0,22,0.99313447
12257,5,0,3,1,0,32,1
12258,5,0,3,3,3,93,2
12259,5,0,3,1,0,20,0.2
12260,5,0,3,0,0,4,0.2
12261,5,0,3,0,0,41,0.2
12262,5,0,3,3,1,75,1.59313447
12263,5,0,3,0,0,60,0.1
12264,5,0,3,0,0,62,0.2
12265,5,0,3,0,0,17,0
12266,5,0,3,0,0,1,0.3
12267,5,0,3,0,0,55,0
12268,5,0,3,1,0,34,0
12269,5,0,3,1,0,2,0
12270,5,0,3,0,0,14,0.3
12271,5,0,3,0,0,5,0.1
12272,5,0,3,0,0,1,0
12273,5,0,3,1,0,4,0
12274,5,0,3,1,0,4,0.3
12275,5,0,3,1,0,2,0.1
12276,5,0,3,0,3,38,1.1
12277,5,0,3,0,0,11,0.5
12278,5,0,3,0,0,23,0.2
12279,5,0,3,1,0,20,0.2
12280,5,0,3,0,0,4,0
12281,5,0,3,1,1,39,1
12282,5,0,3,0,0,32,0.194360613
12283,5,0,3,0,0,6,0
12284,5,0,3,0,0,85,0.4
12285,5,0,3,1,0,81,0
12286,5,0,3,3,3,47,2
12287,5,0,3,0,2,61,1.1
12288,5,0,3,1,0,20,0.2
12289,5,0,3,0,0,43,1
12290,5,0,3,2,1,64,2.4
12291,5,0,3,0,0,15,0.2
12292,5,0,3,0,0,8,0
12293,5,0,3,1,0,11,0.3
12294,5,0,3,1,0,45,0.2
12295,5,0,3,1,0,1,0.1
12296,5,0,3,1,0,2,0.2
12297,5,0,3,0,0,7,0.2
12298,5,0,3,1,0,19,0.4
12299,5,0,3,1,0,23,0.4
12300,5,0,3,1,0,5,0.2
12301,5,0,3,0,0,19,0.1
12302,5,0,3,1,0,46,0.2
12303,5,0,3,1,0,20,0
12304,5,0,3,1,0,16,0.1
12305,5,0,3,1,0,23,0.1
12306,5,0,3,0,0,10,0
12307,5,0,3,0,0,1,0.1
12308,5,0,3,0,0,25,0.1
12309,5,0,3,0,0,53,0.2
12310,5,0,3,0,0,24,0
12311,5,0,3,1,0,44,0.2
12312,5,0,3,0,0,1,0
12313,5,0,3,0,0,7,0
12314,5,0,3,0,0,22,0.9
12315,5,0,3,1,1,6,0
12316,5,0,3,0,0,1,0.2
12317,5,0,3,0,0,38,1
12318,5,0,3,2,0,33,1
12319,5,0,3,0,0,9,0.3
12320,5,0,3,1,0,23,0.2
12321,5,0,3,1,0,71,0.1
12322,5,0,3,1,0,10,0
12323,5,0,3,0,0,6,0.2
12324,5,0,3,0,0,24,0.3
12325,5,0,3,0,0,60,1
12326,5,0,3,1,0,56,1
12327,5,0,3,0,0,19,0.1
12328,5,0,3,2,2,35,2.1
12329,5,0,3,3,2,61,2.9
12330,5,0,3,0,0,37,0
12331,5,0,3,1,0,28,0.4
12332,5,0,3,1,0,24,0
12333,5,0,3,1,0,27,0
12334,5,0,3,0,0,4,0.1
12335,5,0,3,0,1,31,1.1
12336,5,0,3,1,0,34,0.2
12337,5,0,3,0,0,15,0.9
12338,5,0,3,1,0,5,0.4
12339,5,0,3,0,0,40,0.3
12340,5,0,3,0,0,39,0.2
12341,5,0,3,0,0,23,0.2
12342,5,0,3,1,0,13,0.2
12343,5,0,3,0,0,4,0
12344,5,0,3,1,0,22,0.2
12345,5,0,3,1,0,15,0
12346,5,0,3,1,0,4,0.2
12347,5,0,3,1,0,61,1
12348,5,0,3,1,0,12,0.2
12349,5,0,3,1,2,44,1.7
12350,5,0,3,0,0,72,0.2
12351,5,0,3,0,3,31,1.2
12352,5,0,3,1,0,51,0.2
12353,5,0,3,0,0,38,1
12354,5,0,3,1,0,34,0.2
12355,5,0,3,1,0,6,0
12356,5,0,3,1,1,17,1
12357,5,0,3,0,0,2,0.2
12358,5,0,3,1,0,46,0.1
12359,5,0,3,1,0,41,0.293399184
12360,5,0,3,0,0,28,0.2
12361,5,0,3,1,0,2,0.2
12362,5,0,3,0,0,1,0.4
12363,5,0,3,0,0,32,0
12364,5,0,3,0,0,25,0.4
12365,5,0,3,1,0,17,0.1
12366,5,0,3,3,0,18,1.1
12367,5,0,3,1,0,11,0.4
12368,5,0,3,0,0,14,0
12369,5,0,3,1,0,31,0.1
12370,5,0,3,1,0,15,0
12371,5,0,3,1,0,12,0.2
12372,5,0,3,0,0,30,0.2
12373,5,0,3,0,0,4,0.1
12374,5,0,3,0,0,18,0.1
12375,5,0,3,1,0,42,0
12376,5,0,3,1,0,33,0
12377,5,0,3,1,0,63,0.1
12378,5,0,3,1,0,21,1
12379,5,0,3,0,0,3,0.1
12380,5,0,3,1,0,4,0
12381,5,0,3,1,0,18,0
12382,5,0,3,1,0,2,0
12383,5,0,3,0,0,26,0.2
12384,5,0,3,0,0,74,0.1
12385,5,0,3,0,0,23,0.1
12386,5,0,3,0,0,21,1
12387,5,0,3,3,2,89,2.8
12388,5,0,3,3,0,38,1.1
12389,5,0,3,0,0,4,0
12390,5,0,3,0,0,10,0
12391,5,0,3,0,0,22,0.2
12392,5,0,3,0,0,43,0.5
12393,5,0,3,0,0,23,0.1
12394,5,0,3,3,2,89,2.9
12395,5,0,3,1,0,19,0.4
12396,5,0,3,0,0,256,0.9
12397,5,0,3,1,0,1,0.1
12398,5,0,3,1,0,40,0.3
12399,5,0,3,1,0,67,1.6
12400,5,0,3,1,0,6,0.3
12401,5,0,3,0,0,16,0
12402,5,0,3,1,0,32,0.193399184
12403,5,0,3,1,0,4,0
12404,5,0,3,2,0,51,1.1
12405,5,0,3,1,0,38,0.2
12406,5,0,3,0,0,22,0.1
12407,5,0,3,1,0,1,0.2
12408,5,0,3,0,0,5,0
12409,5,0,3,0,0,36,0.3
12410,5,0,3,0,0,24,0.2
12411,5,0,3,1,0,5,0.3
12412,5,0,3,0,0,21,0
12413,5,0,3,0,0,40,0.3
12414,5,0,3,1,0,5,0
12415,5,0,3,1,0,22,0
12416,5,0,3,1,0,17,0.3
12417,5,0,3,0,0,3,0.2
12418,5,0,3,0,0,38,0.1
12419,5,0,3,1,0,23,0
12420,5,0,3,0,0,13,0.1
12421,5,0,3,0,0,22,0.3
12422,5,0,3,0,0,25,0.2
12423,5,0,3,2,2,11,1.3
12424,5,0,3,1,0,18,0.2
12425,5,0,3,1,0,2,0.19313447
12426,5,0,3,1,0,26,0.2
12427,5,0,3,1,0,2,0
12428,5,0,3,3,0,46,1.094360613
12429,5,0,3,0,0,17,0.1
12430,5,0,3,0,0,4,0
12431,5,0,3,0,0,3,0
12432,5,0,3,0,0,40,1
12433,5,0,3,0,0,30,0
12434,5,0,3,0,0,7,0.3
12435,5,0,3,0,0,10,0
12436,5,0,3,3,3,46,2
12437,5,0,3,0,3,32,1.1
12438,5,0,3,0,0,31,0.1
12439,5,0,3,3,1,46,2.5
12440,5,0,3,1,0,16,0.1
12441,5,0,3,1,0,2,0.4
12442,5,0,3,0,0,26,0.2
12443,5,0,3,1,2,19,1.2
12444,5,0,3,0,0,21,0.1
12445,5,0,3,0,0,7,0.3
12446,5,0,3,0,0,40,0.1
12447,5,0,3,0,0,26,0.9
12448,5,0,3,0,0,8,0.1
12449,5,0,3,1,0,47,1.1
12450,5,0,3,0,0,8,0.2
12451,5,0,3,0,0,17,0.3
12452,5,0,3,0,0,9,0.2
12453,5,0,3,0,0,21,0
12454,5,0,3,0,0,4,0.1
12455,5,0,3,1,0,26,0.2
12456,5,0,3,1,0,20,0.4
12457,5,0,3,1,0,1,1
12458,5,0,3,1,0,1,0.2
12459,5,0,3,0,0,26,0.1
12460,5,0,3,0,0,21,0.2
12461,5,0,3,1,0,54,0
12462,5,0,3,1,0,46,1
12463,5,0,3,0,0,1,0.3
12464,5,0,3,0,0,45,0
12465,5,0,3,0,0,46,0.1
12466,5,0,3,1,0,10,0.2
12467,5,0,3,2,3,107,2.8
12468,5,0,3,1,0,32,0.2
12469,5,0,3,0,0,3,0.2
12470,5,0,3,0,0,37,0
12471,5,0,3,1,0,11,0.1
12472,5,0,3,0,0,26,1
12473,5,0,3,0,0,13,0.2
12474,5,0,3,0,0,6,0
12475,5,0,3,1,0,2,0
12476,5,0,3,3,0,36,1.2
12477,5,0,3,1,0,26,0.1
12478,5,0,3,0,0,15,0.4
12479,5,0,3,0,0,51,0
12480,5,0,3,1,0,34,0
12481,5,0,3,0,0,41,0.2
12482,5,0,3,1,0,1,0.2
12483,5,0,3,0,0,29,0.2
12484,5,0,3,0,0,14,0.3
12485,5,0,3,0,0,4,0.3
12486,5,0,3,0,0,34,0.9
12487,5,0,3,0,0,2,0.3
12488,5,0,3,1,0,26,0
12489,5,0,3,1,0,11,0
12490,5,0,3,1,0,9,0
12491,5,0,3,1,0,12,0.9
12492,5,0,3,0,0,4,0
12493,5,0,3,1,0,60,0.9
12494,5,0,3,0,0,40,0.3
12495,5,0,3,0,3,44,1.1
12496,5,0,3,1,0,9,0
12497,5,0,3,1,0,20,0
12498,5,0,3,1,0,39,0.1
12499,5,0,3,1,0,9,0
12500,5,0,3,2,2,60,2.8
12501,5,0,3,0,0,13,0
12502,5,0,3,0,0,13,0.2
12503,5,0,3,0,0,3,0.2
12504,5,0,3,1,0,42,0
12505,5,0,3,0,0,64,0.5
12506,5,0,3,0,0,15,0.2
12507,5,0,3,0,0,13,0
12508,5,0,3,1,0,29,0.293399184
12509,5,0,3,0,0,2,0.2
12510,5,0,3,0,0,8,0.5
12511,5,0,3,0,0,12,0.1
12512,5,0,3,1,0,18,0.4
12513,5,0,3,1,0,39,1
12514,5,0,3,1,0,9,0.3
12515,5,0,3,1,0,9,0
12516,5,0,3,1,0,19,0
12517,5,0,3,0,0,1,0.1
12518,5,0,3,0,0,15,0.194360613
12519,5,0,3,0,0,28,0.2
12520,5,0,3,0,0,45,0.1
12521,5,0,3,0,0,60,0
12522,5,0,3,1,0,5,0.2
12523,5,0,3,1,0,31,0.3
12524,5,0,3,0,0,14,0.2
12525,5,0,3,1,0,23,0.3
12526,5,0,3,0,0,1,0.3
12527,5,0,3,0,0,7,0.2
12528,5,0,3,0,0,17,0
12529,5,0,3,0,0,10,0
12530,5,0,3,1,0,4,0.2
12531,5,0,3,1,0,15,0.1
12532,5,0,3,1,0,12,0.2
12533,5,0,3,1,0,35,0.2
12534,5,0,3,1,0,4,0.193399184
12535,5,0,3,3,0,39,1
12536,5,0,3,0,0,11,0.3
12537,5,0,3,0,0,22,0.1
12538,5,0,3,0,0,1,0
12539,5,0,3,1,0,35,1
12540,5,0,3,2,0,44,1.1
12541,5,0,3,0,0,21,0
12542,5,0,3,1,0,5,0
12543,5,0,3,0,1,28,1.2
12544,5,0,3,1,0,6,0.3
12545,5,0,3,1,0,21,0.2
12546,5,0,3,0,0,40,1
12547,5,0,3,0,0,3,0
12548,5,0,3,1,0,10,0.1
12549,5,0,3,1,0,25,0.1
12550,5,0,3,1,0,8,0
12551,5,0,3,1,0,15,0.1
12552,5,0,3,0,0,24,0.1
12553,5,0,3,1,0,9,0
12554,5,0,3,0,0,13,0
12555,5,0,3,1,0,28,1
12556,5,0,3,1,0,27,0
12557,5,0,3,0,0,15,0.1
12558,5,0,3,1,0,18,0.2
12559,5,0,3,0,0,1,0.3
12560,5,0,3,0,0,7,0
12561,5,0,3,3,3,86,2.6
12562,5,0,3,1,0,4,0.1
12563,5,0,3,0,0,21,0
12564,5,0,3,1,0,1,0.2
